influence.1.1		influence.1.2		influence.1.3		influence.1.4		influence.1.5		influence.1.6		influence.1.7		influence.2.1		influence.2.2		influence.2.3		influence.2.4		influence.2.5		influence.2.6		influence.2.7		influence.3.1		influence.3.2		influence.3.3		influence.3.4		influence.3.5		influence.3.6		influence.3.7		influence.4.1		influence.4.2		influence.4.3		influence.4.4		influence.4.5		influence.4.6		influence.4.7		influence.5.1		influence.5.2		influence.5.3		influence.5.4		influence.5.5		influence.5.6		influence.5.7		influence.6.1		influence.6.2		influence.6.3		influence.6.4		influence.6.5		influence.6.6		influence.6.7		influence.7.1		influence.7.2		influence.7.3		influence.7.4		influence.7.5		influence.7.6		influence.7.7		
0.000000000000000000e+00 5.872550793611953370e-06 2.425332159457983749e+00 6.097764521916683833e+00 8.714454580484576861e-05 8.429362476026854012e-02 4.242032683031453060e-07 5.143312059405971213e-06 0.000000000000000000e+00 1.330804913590286187e+00 3.960888367332986756e-05 1.709749831741179046e-02 3.884850567837810242e+00 1.150341269702748739e-11 8.488309918652903185e-02 9.769261662133944535e-01 0.000000000000000000e+00 1.987679414868016164e-02 4.212764825954405268e+00 2.522917825677938097e+00 2.848388190319585678e-01 3.823886419248944449e-11 2.542657259637351452e-01 2.181638302574437685e-28 0.000000000000000000e+00 1.027582777737457986e+00 1.891052230439251858e+00 2.718973066538935913e-11 6.902885785059186263e-01 5.146837616020531921e-03 7.073412236501638306e-01 2.423924941098744415e-05 0.000000000000000000e+00 1.244855469765784222e-04 9.697217425424323536e-03 2.101467012703170205e-03 1.027132152925820940e-01 2.989698305538255330e+00 3.030199397912439974e+00 2.059203905466153728e+00 0.000000000000000000e+00 5.386852018539894926e-01 6.715046211635323944e-07 3.056522069627968727e-02 4.966906851338808307e-11 1.037522890362048006e-13 1.640974750113110367e-09 4.035690783516191794e-03 0.000000000000000000e+00
0.000000000000000000e+00 1.834405010931806258e-06 1.043420053648630441e+00 8.959958217997792573e+00 9.177061893838545851e-05 1.389010075746800743e-02 3.188540461538130693e-07 1.817724154168337181e-05 0.000000000000000000e+00 2.303689607955005769e+00 2.144220559124979130e-04 2.160799847546900423e-02 8.059979453986457543e+00 3.264659621525533790e-12 1.238960258461444947e-01 1.419217109705898983e+00 0.000000000000000000e+00 1.461021014210919788e-02 4.919376594800805691e+00 2.145022021572030368e+00 3.102952229961692954e-01 3.944754765679680226e-11 5.978692806811065630e-01 1.567348280922198299e-28 0.000000000000000000e+00 2.713365618688090564e-01 6.170534046146778362e-01 1.304463984278677256e-11 2.386404563197134010e+00 1.020006674491799603e-02 3.788242885466316379e-01 6.914692160337956731e-04 0.000000000000000000e+00 8.404252931767037572e-05 3.276698956793216988e-02 7.623064499628125039e-03 1.667706221763518293e-01 5.354714298723027177e+00 5.709597537716171178e-01 1.417031392238444987e+00 0.000000000000000000e+00 8.432216223872480709e-01 7.304431643374557134e-07 1.001988600086455433e-01 3.496547350932586450e-10 5.178512212130140789e-12 5.460418253812893076e-09 2.886995259430336427e-03 0.000000000000000000e+00
0.000000000000000000e+00 9.394880930852133887e-07 2.655344749527535075e+00 9.369885602491404342e+00 8.852989655397493294e-05 4.279862350170650365e-02 2.238602911250247010e-07 1.753977097625789860e-05 0.000000000000000000e+00 4.414057124997049719e+00 4.377637228473132454e-06 3.020282677227972140e-02 8.246585315533698335e+00 1.510708353785900962e-11 2.363410115548497115e-01 3.418063387252949337e+00 0.000000000000000000e+00 1.079378055163249944e-02 9.924403451644378649e+00 2.320045439445900470e+00 3.333480677770520040e-01 6.821531592224514712e-11 3.482250997429464645e-01 1.075047042983579457e-27 0.000000000000000000e+00 1.904633145900453961e-01 9.384204477778443354e-02 4.158161931482965473e-12 1.454569757334490232e+00 3.840419647948772192e-03 3.148909761979382660e-01 9.400260263088991257e-04 0.000000000000000000e+00 8.029471241057039666e-05 6.738011734650961940e-03 1.164508883104728269e-02 2.337004989106938047e-01 1.778333868235236759e+00 1.152677498330764022e-01 3.039260242634082676e+00 0.000000000000000000e+00 1.704618176369742777e+00 1.505625118178722564e-06 4.117139054540814268e-03 7.487684888025441714e-10 1.578112102351542436e-12 1.088232869628278763e-08 9.981074997963469177e-04 0.000000000000000000e+00
0.000000000000000000e+00 7.987853332238159948e-07 5.945680052395644566e+00 8.792664705393024249e+00 3.624464813766437791e-04 1.694154238582756475e-02 3.398407999897678896e-07 1.176661713376823551e-05 0.000000000000000000e+00 5.152246707514441582e+00 2.579189477103792517e-06 5.895014650576988618e-02 3.746160865509178262e+00 3.975458080504011940e-12 3.082197922877361398e-02 2.832684100909876879e+00 0.000000000000000000e+00 3.427071885297638433e-03 7.687654826064866498e+00 2.443773131556462364e+00 9.341610353224921726e-03 5.940233955167033418e-11 2.329661693915419940e-01 9.764930671113392352e-28 0.000000000000000000e+00 1.492585040854680356e+00 5.007008422003962345e-01 1.222454501285897578e-11 3.725573085275720508e+00 2.492359713388193551e-03 4.060159288657141374e-01 8.173268064569185962e-03 0.000000000000000000e+00 1.022893821884412503e-04 7.907965729715252939e-03 9.341243331800709593e-02 2.192033440287759483e-01 2.590777264226522547e+00 4.664830660700663295e-02 6.000084510064374932e+00 0.000000000000000000e+00 3.022013879130104996e+00 1.299662749907496423e-05 8.859223019794432207e-04 5.483309810546482808e-10 5.165125339180602964e-13 2.862195595347635601e-10 1.706297242516058082e-03 0.000000000000000000e+00
0.000000000000000000e+00 1.222751652320355879e-07 2.544011166520613543e+00 9.314441187216701223e+00 4.908269107356921790e-03 1.738368357543869369e-02 4.166033714773952674e-09 2.155018070272910439e-06 0.000000000000000000e+00 8.795204840234912780e+00 2.464660683997768056e-06 9.550427604091799028e-02 3.245693204709055646e+00 4.100831060535447876e-12 3.615777190148294212e-02 5.597318717021330770e+00 0.000000000000000000e+00 8.725409552694995616e-03 8.314690246318098943e+00 1.208921820431815286e+00 2.416743772045507055e-01 6.028899138020833258e-11 1.942420713081903505e-01 6.113746201258834937e-28 0.000000000000000000e+00 2.731755908628274998e+00 2.098737225935949635e-01 1.114666995883607394e-12 2.591333098543829649e+00 8.278271231223236978e-03 3.445492240717709653e-01 4.986718843954585263e-03 0.000000000000000000e+00 1.731395157635648018e-04 4.897709623757902191e-03 1.534561776691849115e-02 1.625135585551907846e+00 2.596265853485350661e+00 4.703739026721028699e-02 5.181473449208620075e+00 0.000000000000000000e+00 1.625116665267404281e+00 1.049274215843870734e-05 2.180280854644658743e-04 2.676031812614425415e-09 3.957425819844790949e-13 7.642634782688058126e-09 2.712272360455079360e-03 0.000000000000000000e+00
0.000000000000000000e+00 5.561595322925149352e-08 7.997737019930566404e-01 8.903095662198687421e+00 1.936216774944445572e-03 1.933268256749876901e+00 5.510202828375580076e-09 2.263695223674822424e-06 0.000000000000000000e+00 9.479288001278405318e+00 7.226437952955625315e-07 6.281612722727372145e-01 4.012639081281341724e+00 1.263840081304865017e-11 3.316526251077787923e-02 7.937279884714557809e+00 0.000000000000000000e+00 1.449406920967041303e-02 1.484547777286535197e+00 1.049857570061458745e+00 1.498688149724094476e-01 7.346364348434984356e-11 6.112666839427406407e-01 5.408472075032267698e-28 0.000000000000000000e+00 1.325507323512520541e+00 5.350703903859125310e-01 7.013009699807991237e-11 4.041620820001793568e+00 9.436794732520673024e-02 2.499598946853920090e-01 2.236544549178079780e-02 0.000000000000000000e+00 7.163844929549445279e-05 2.706700414791568532e-03 1.992734715719098049e-02 6.251139856879582624e+00 2.695149070957118198e+00 7.929313224312954933e-01 5.299619702250686792e+00 0.000000000000000000e+00 3.054695557356671642e+00 1.356392139599260536e-05 2.850037746369514554e-05 1.593003845700814965e-08 1.848302361859683810e-13 2.376073640360529284e-09 1.888085158262964997e-02 0.000000000000000000e+00
0.000000000000000000e+00 2.587459556337577623e-08 1.801303451378935272e-01 8.190350265648865147e+00 1.418071511579550555e-03 2.762880049293095830e+00 1.156636809503030505e-06 2.951356713109326351e-06 0.000000000000000000e+00 2.450997398322943610e+00 1.573184591460926677e-06 7.191432482592012843e-01 2.545468863632342593e+00 9.239329890858903462e-11 1.378083542385630245e-01 9.592337825604046131e+00 0.000000000000000000e+00 4.597988879247116856e-03 2.832884811049027896e+00 4.783399226454061903e+00 3.812587952326168539e-01 7.139357844062930366e-10 8.596742132354032728e-01 4.080699965947733715e-29 0.000000000000000000e+00 1.372832641606404058e+00 7.673740626813558841e-01 1.251584443049274318e-10 1.738067565113555757e+00 7.603810532194045513e-02 2.299620317574146422e-01 2.765110784801692260e-03 0.000000000000000000e+00 1.299908535048875820e-04 2.887894560645476449e-03 1.634668560250161079e-02 5.880899629049439747e-01 4.557285690857464822e+00 1.223896864866190315e+00 7.905265413740609759e-01 0.000000000000000000e+00 3.341791063703771325e+00 2.762932659975868098e-05 1.637196059194258419e-05 2.458722080924386045e-08 3.282221798880537337e-14 9.356536513327709551e-09 5.608542843133035825e-03 0.000000000000000000e+00
0.000000000000000000e+00 1.426330860024806568e-08 2.405468310960593714e-01 1.628123551585415330e+00 3.361088418156042701e-03 9.479094403606161734e+00 1.442959325584052654e-06 2.753009013189592787e-06 0.000000000000000000e+00 6.518046417901784295e+00 8.122679739657789321e-07 6.365902904396411044e-01 1.533945684243867569e-01 2.897484186353615454e-09 2.769043815117003260e-01 3.824484212730451027e+00 0.000000000000000000e+00 8.646890029974738795e-03 6.593688730989020641e+00 2.137121412427192002e+00 2.643966459898975940e-01 4.780820212625964620e-10 4.198568106626584751e+00 1.003951421008494505e-28 0.000000000000000000e+00 9.025197726559473776e-02 5.196260456715154907e-01 2.058312066181354376e-10 1.811736503681022903e+00 4.445639951366974624e-02 3.037945924553712151e-01 1.492432740041693857e-02 0.000000000000000000e+00 1.426834516378795226e-04 1.712519501274877530e-03 4.110982650049011477e-04 9.070197703381501775e-01 7.919017730852219161e-01 2.688514923014526214e+00 1.436639660155697440e+00 0.000000000000000000e+00 1.837090209422287623e+00 1.526609530851212604e-05 3.930011480811233050e-05 7.171035501305555596e-09 2.800269727399375282e-14 1.436842247028826701e-08 2.017690245434491676e-03 0.000000000000000000e+00
0.000000000000000000e+00 5.882530086772082901e-09 3.513567103090870170e+00 1.156026281585082138e+00 1.747292800773966783e-03 7.979735096882142997e+00 1.515536086707155588e-06 6.505412335972872361e-06 0.000000000000000000e+00 4.653554766646514018e+00 3.153318057395563594e-09 2.129904168901927963e-01 5.175980698961748505e-01 3.089168380089195521e-09 6.415053360042602959e-01 3.012219491365253354e+00 0.000000000000000000e+00 1.273069781257537246e-02 6.743056752093601336e-01 2.686341380390254052e+00 1.415711176707336927e+00 6.600202588857776666e-10 2.545808546778086656e-01 7.639888364129512370e-29 0.000000000000000000e+00 1.157578976672041758e-02 2.396460289143401923e+00 1.777292252980697531e-10 6.131089203616956196e-01 7.072156614232180671e-02 3.758725502139882435e-01 2.182229935111010266e-02 0.000000000000000000e+00 1.209691657732167141e-04 1.886188891145419082e-04 3.316907051663828504e-05 2.629129482341673985e+00 6.016898942606292433e-01 8.057634457218934898e+00 1.515517690832155040e+00 0.000000000000000000e+00 2.867807369230156223e+00 7.183738779179119194e-06 1.853180466273776351e-05 1.030181574310309563e-09 4.015033358442827179e-14 1.964659639389170881e-08 1.243001205164389906e-03 0.000000000000000000e+00
0.000000000000000000e+00 1.359219325254040213e-08 5.986379650521042706e+00 8.879037659719831055e+00 1.113080288888946634e-03 2.461055766101986286e+00 5.895706166153732105e-07 9.164566214113465084e-06 0.000000000000000000e+00 8.410159517822190622e+00 2.282966571997031805e-09 5.068645932892732603e-02 5.455906097787447173e+00 3.450348684189453179e-09 7.039045287816237950e-01 2.107021435113476393e-01 0.000000000000000000e+00 1.095704260808365305e-02 8.111322229288137065e-01 7.849718759266757218e-01 9.253211887682144532e-01 3.082411889395824645e-10 3.809887680343593819e-01 1.983873900793373304e-29 0.000000000000000000e+00 9.613158877411126513e-03 2.104137456447314758e+00 3.504204078545472102e-10 4.908048221514664522e-02 8.208562808886726847e-02 1.298338088538920909e-01 6.379149790640634967e-04 0.000000000000000000e+00 2.031500405129481714e-04 1.073257886077166515e-04 4.485006846002107818e-05 1.651487148202240851e+00 1.010860555886461620e+00 4.395654810872462459e-01 1.077603123744084179e+00 0.000000000000000000e+00 2.328169265615317229e+00 5.939098068680964306e-06 2.209907512150501772e-05 2.105661981688644218e-09 4.522343174281598999e-12 3.169692462764799084e-08 2.127925369411701444e-03 0.000000000000000000e+00
0.000000000000000000e+00 5.774652713028346009e-07 4.460540233580212899e+00 9.386219257971328389e+00 9.332355593844271578e-05 5.251795469756475931e+00 1.870511753186279160e-06 5.187311208097565782e-06 0.000000000000000000e+00 5.522215795126344418e+00 5.398385359389898068e-09 1.697816891917939067e-02 9.888247737415836180e-01 4.937927379467871031e-09 8.310002099278358811e-02 1.415548925723737750e-01 0.000000000000000000e+00 7.897116891628914830e-04 2.798770786381645337e+00 7.235719970552300095e-01 5.244846842617656435e-01 7.839223759793905825e-10 3.114650707168758470e-01 3.731133663080258338e-30 0.000000000000000000e+00 2.702276191793462606e-03 1.227759789427590009e+00 1.430381226326503955e-10 5.362766386226024834e-02 5.746796842643650538e-02 2.215428041706643814e-01 5.782064762925026710e-04 0.000000000000000000e+00 2.250568008958640136e-04 1.063300470655178175e-04 1.499507796445881055e-04 2.948732049154298096e+00 1.322933124360969437e+00 6.819739332581432611e-01 8.229150829895882646e-01 0.000000000000000000e+00 1.626229112759199680e+00 5.926357097948512518e-04 1.644267840892598632e-05 2.423414074563512162e-09 4.724646551289722093e-12 3.432414546677751813e-07 1.807645887173972609e-03 0.000000000000000000e+00
0.000000000000000000e+00 2.385630642062719356e-07 6.357954158919513432e+00 8.025689030517250799e+00 2.814016873001534474e-04 5.675663375441973635e+00 6.498296710600084123e-06 5.491964997117930782e-06 0.000000000000000000e+00 2.672756679205651409e+00 3.631464272559551986e-09 1.412363885592934735e-02 1.000600993757626123e+00 6.540766211294810854e-09 8.311501914304884886e-02 5.484969515262837492e-01 0.000000000000000000e+00 1.257192653963050020e-03 4.946871739947358293e+00 7.050744336261569600e+00 1.145396793788498124e+00 1.990299906620055857e-10 1.194059976596607703e-01 1.846782262531756691e-29 0.000000000000000000e+00 2.612040109513148918e-03 1.435009469526701498e+00 5.325472857945235498e-11 8.160701195980656075e-02 8.566668719213834660e-01 1.995864227599101481e-01 6.196359784896762193e-04 0.000000000000000000e+00 5.199266340683948847e-04 1.645367358324701355e-04 1.369612138314055228e-04 4.343296903523164332e+00 2.402948894427403836e-01 2.775963236910187426e+00 2.282899227745701864e+00 0.000000000000000000e+00 6.788632886086659823e+00 4.046598013267012589e-04 1.205924253358078647e-05 1.469582852494627302e-09 8.904592164427454180e-12 3.490384237348404095e-06 1.086339154679240521e-03 0.000000000000000000e+00
0.000000000000000000e+00 2.558226573123745745e-08 9.787277869599829927e+00 9.687576434064261832e+00 2.627069673444712102e-04 6.289803654222092533e+00 2.358453948761169826e-06 2.348203270429308003e-04 0.000000000000000000e+00 7.292576005191153676e+00 1.910621231209834017e-09 5.637015858804612055e-03 5.522757847081346760e+00 1.122759485088990778e-08 2.796550551682224217e-01 1.466464741648146330e-01 0.000000000000000000e+00 3.655258826601929904e-03 3.212928561666608118e+00 7.215597575166659006e+00 9.587812487999289868e-01 6.878526934543220031e-10 1.485732951263689892e-02 6.304338893230903095e-29 0.000000000000000000e+00 4.286965194693172394e-03 3.162234767963848725e+00 5.793743593386153544e-10 2.874561217134886104e-01 7.092365302509723302e-01 5.807785429369755059e-01 3.807857433392698243e-04 0.000000000000000000e+00 5.841763014722871827e-04 4.748386960679466047e-04 2.336907854299906932e-05 1.707947717648328423e+00 5.528371498649939375e-02 8.754629272353406932e+00 3.325559775343489566e+00 0.000000000000000000e+00 4.904812417084520426e+00 3.461121413266487166e-03 1.044980572361405484e-05 6.771380039179686653e-10 4.038396917747225540e-12 1.431706541276257089e-04 9.141131296649213046e-04 0.000000000000000000e+00
0.000000000000000000e+00 1.881246681800413648e-07 8.306879479207438521e+00 8.471261772185973982e+00 7.448381184509093996e-04 4.274314735721843839e+00 3.031691620688782428e-06 1.423842334108758705e-04 0.000000000000000000e+00 1.163689162240598707e+00 8.531780162567373582e-10 5.866958017214913114e-04 5.319021885151410167e+00 1.703476121955736870e-08 1.060169342508227724e-02 1.360238375904784469e+00 0.000000000000000000e+00 2.863250550806345322e-03 7.947158308040377372e-01 4.267988231325714921e+00 6.346351594470783786e-01 7.176710749250561653e-11 9.876606513170668733e-03 6.531159919267558164e-29 0.000000000000000000e+00 6.271200731006417936e-03 6.922313185682284598e+00 1.762401478471680225e-09 4.050015679535380886e-01 6.244697092487179468e-02 2.007145101344235683e-01 2.454523041391679593e-04 0.000000000000000000e+00 6.171356597370407067e-04 1.409235204954917514e-04 1.260319161588701085e-05 3.039894479063298682e+00 6.650297250071274258e-02 7.168316286977499452e+00 5.419359881275954471e+00 0.000000000000000000e+00 7.242491678831674662e+00 2.718595457951951833e-03 1.482641414796556399e-05 3.020689516765807940e-10 8.762767003652377337e-12 1.089392902177094242e-04 9.710319588143181101e-04 0.000000000000000000e+00
0.000000000000000000e+00 3.415069530467969328e-07 9.685024572386627284e+00 5.686731435098254295e+00 2.376700959450749571e-03 4.712758167986933699e+00 3.091514931539139540e-05 2.538419650577808311e-05 0.000000000000000000e+00 3.660550980822087741e+00 1.432026587081588280e-09 5.689950848943563927e-04 8.098615905921885627e+00 8.649758950907124099e-09 5.143850949973867957e-03 4.948442713317328101e-01 0.000000000000000000e+00 2.187118787672560037e-03 1.488661231366626314e+00 4.605810092624023966e+00 1.023183956376996662e+00 2.903001164258795324e-10 1.682845057726275887e-03 3.901248882797840533e-29 0.000000000000000000e+00 1.504270600000023016e-02 8.972264293175561178e+00 1.282122281357992438e-08 2.028453385776831375e-01 8.001252678172907085e-02 6.339802001066258130e-01 1.717782710101153917e-05 0.000000000000000000e+00 7.302531814084382280e-04 2.747900440068808958e-01 1.005977593858678840e-05 3.822014258945788612e+00 3.479500584098907390e-01 8.959772449417179985e+00 8.116746236696121386e+00 0.000000000000000000e+00 2.176872394889763029e+00 2.269163742318958121e-02 2.414585597879809276e-05 2.779658361609112821e-09 3.649543900743901182e-12 1.118121168868974058e-03 7.203663151883902931e-03 0.000000000000000000e+00
0.000000000000000000e+00 2.296994424087732428e-07 4.852143282511761413e+00 7.873996439105393819e+00 7.184200430281059875e-03 4.494310701228560134e+00 4.714136896476298641e-05 1.338055899940149849e-04 0.000000000000000000e+00 2.430605501867100227e-01 1.159603931191305662e-09 2.099985572054344256e-05 9.623268806672315989e+00 7.596847123195938726e-09 1.125526875480585207e-02 5.313657086597207702e-01 0.000000000000000000e+00 1.369105894573922552e-03 9.998010169458171337e-01 9.258441618615849578e+00 1.135672732210200458e-01 4.329876015480470127e-12 3.881649737408269358e-04 1.033123651510682807e-29 0.000000000000000000e+00 2.244764999996371954e-03 1.684648534428776490e+00 2.241259837586598451e-08 2.572011444042052730e-01 3.115656439572427328e-01 4.026200611677582253e-01 1.010426097117133100e-05 0.000000000000000000e+00 8.702797045040941209e-04 4.021295772936104740e+00 2.633468111713077558e-06 3.424801533938811815e+00 2.485951630492427289e-01 7.334953361974005048e+00 2.144692549732516440e+00 0.000000000000000000e+00 3.232924003354731290e-02 2.143448032659782398e-02 1.212094414535958876e-03 2.845882099977996527e-09 5.860390593511943208e-12 8.797613224180170438e-04 1.296843581781926408e-02 0.000000000000000000e+00
0.000000000000000000e+00 2.154219878320377888e-06 8.946175000189729332e+00 3.536009585067022343e+00 1.247607814197217863e-02 1.620453774546537717e+00 5.006022951032459598e-05 2.551843238666619721e-05 0.000000000000000000e+00 2.446467794906831139e-01 1.086711445621397297e-09 2.008861431754178724e-05 8.024684335247441069e+00 9.634559728580114398e-09 5.964722185063366967e-03 2.231166802283951756e-01 0.000000000000000000e+00 1.278843226304708040e-03 7.275161823244343795e-01 2.878892846951651485e+00 1.163097039932313587e-01 4.082299961260706194e-12 6.080248863711227442e-04 2.524556395205986199e-29 0.000000000000000000e+00 4.199877843487356756e-04 2.567253346243164369e+00 4.890124206973425054e-08 1.106041762105578058e-01 4.544403370604649939e-01 3.927175778940485973e-01 3.753643934782939517e-06 0.000000000000000000e+00 1.156634652160922405e-03 3.636328896455017112e+00 1.979496970016669268e-06 3.351444830544680453e+00 5.559607656952609833e-01 6.471925865620988816e+00 2.145384782881606611e+00 0.000000000000000000e+00 3.054986503862255204e-02 9.687028799324749473e-01 1.484478145287160570e-03 5.995603308648367354e-09 2.139808456321866449e-15 9.572136013825897211e-04 1.392304498979521875e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.190539478845407839e-06 6.463149857023131162e+00 4.693771790820733258e+00 4.912889126702115090e-03 5.345359859041054484e-01 4.804077694544611082e-05 8.525495158195284671e-06 0.000000000000000000e+00 4.197995267550607146e+00 7.621785371389945968e-10 6.746403829674765297e-05 7.712599330137722475e+00 6.333951198709190611e-08 6.472548743147078440e-03 8.112369280781027425e-02 0.000000000000000000e+00 2.567950645279010614e-03 7.552747370005195027e-01 1.807694199871330287e+00 2.299962879002616645e-01 2.738279575111293989e-14 1.799296954161848719e-02 2.575333156856851383e-30 0.000000000000000000e+00 1.649049077621952248e-04 1.303743393613204793e+00 3.880575921480219808e-08 1.052697318866881310e-01 4.880661468302550654e-01 1.551518981221468252e+00 5.399601145050332565e-06 0.000000000000000000e+00 3.325839078914578223e-02 9.043143783250562340e-01 1.050971931532830215e-06 9.045916361389154670e-01 3.772053239763388244e-01 2.165588748470148595e+00 1.279130932090809969e+00 0.000000000000000000e+00 2.847094929670452093e-02 1.948626745218098311e+00 1.129991284853044259e-03 8.411311133206754707e-10 2.972589472857410144e-15 9.258925368473721034e-04 1.353701519999704062e-01 0.000000000000000000e+00
0.000000000000000000e+00 5.263562106498731372e-07 7.382969370466983428e+00 2.487733726544696378e+00 6.113972473414282238e-03 2.938379033048783562e-01 1.005377135346057495e-05 1.500751502346951191e-05 0.000000000000000000e+00 6.350247087124164302e+00 1.927335666948773943e-09 7.683265494347033301e-05 8.121706068345842411e+00 1.894692405039355662e-08 1.602479067917279495e-02 1.549763764552674339e-01 0.000000000000000000e+00 6.159804019680726293e-03 5.392768878480880268e+00 5.451299759235601172e+00 8.526260665634179947e-01 1.364516617567394035e-14 1.248603134450675944e-01 5.361284049507956430e-30 0.000000000000000000e+00 1.361420820378694840e-04 3.585259328746373875e+00 1.099049068339427349e-08 1.302768546506907765e-01 1.052813155744610318e+00 5.772217668230602561e-01 9.172912118142023709e-06 0.000000000000000000e+00 1.170212231479778216e-02 7.336950765020587184e+00 4.476314887918970746e-07 6.453276725742913555e-01 3.306511762105157626e-01 2.951077332802301889e+00 6.993871836995642965e+00 0.000000000000000000e+00 3.547872754226558123e-02 2.035854016356712037e+00 4.993766323978948447e-04 1.903643659938174476e-09 1.866924189549978527e-15 1.023834084858311726e-03 1.000485213316248817e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.480894635447060874e-07 4.183217623504260629e+00 5.688426938772166430e+00 4.039779023632459991e-03 8.652941546949211471e+00 8.701777400913283234e-06 3.573216125894495475e-05 0.000000000000000000e+00 2.861406574921948831e+00 7.887897090736408179e-10 8.446095330647450589e-05 1.947614149811268680e+00 4.751221688819200026e-09 2.750182350154451588e-02 1.826450815727988577e-02 0.000000000000000000e+00 4.387147125964030968e-03 4.634073402469022440e+00 7.889041085610554838e+00 5.054685602167087177e-01 8.601137725272992010e-14 2.681198655719046475e-01 4.242552371037251769e-30 0.000000000000000000e+00 2.434480296048170423e-05 3.562739112146206200e+00 1.575301606260762038e-08 3.612878646921158787e-01 2.781674887511609295e-01 3.267357232375321385e-01 4.476833589650699519e-05 0.000000000000000000e+00 5.045305791437949133e-02 6.282913430372269126e+00 9.125079186143167607e-07 4.809241618594484735e-01 2.499324759926161918e-02 3.488616266913061814e+00 6.132680907145482863e+00 0.000000000000000000e+00 1.892026097912818949e-02 1.115881432287921804e+00 7.642367799266134784e-04 4.244812245664980336e-09 3.999475748996168714e-16 8.229719049366769493e-04 6.191562227184324585e-02 0.000000000000000000e+00
0.000000000000000000e+00 2.669168040285709615e-07 3.113858770367042617e+00 5.847791148809694306e+00 1.964833149484713007e-02 4.161160488523579559e+00 2.394367414076992138e-05 3.053737742642642191e-06 0.000000000000000000e+00 9.671826286765639935e+00 6.158844028014323332e-10 2.746958473628206628e-05 1.561296584242110486e+00 1.319792493551437856e-08 6.265590052207783978e-02 1.096441358313190399e-03 0.000000000000000000e+00 2.135350253391965665e-03 7.378108180611846478e+00 2.208330265225046940e+00 3.237484095042087451e-01 1.155756679618760773e-13 2.001372731850770970e-01 1.744911693440788376e-28 0.000000000000000000e+00 8.287122785460887856e-05 4.867257392268640320e-02 1.304168964115210286e-09 4.182065650698930104e-01 7.311799226727644374e-03 7.367036748157872239e+00 1.888781986890011343e-05 0.000000000000000000e+00 3.113931588499105688e-02 3.094452996718299875e+00 3.758310349523307527e-09 5.561612423890847229e-02 4.289360036265341125e-02 3.953109453265740481e+00 8.605979516345648506e+00 0.000000000000000000e+00 2.125350409870558743e-03 2.955046915785717765e+00 9.438592351002761784e-05 1.845396044437029475e-09 2.835994765861810216e-16 6.605866858951870086e-04 1.618921935949748370e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.581992732582494556e-06 2.360125799220865517e+00 8.671911608866572863e+00 1.674290412827965369e-02 3.812370516387872943e+00 4.465426214683509916e-06 1.527302762640683477e-06 0.000000000000000000e+00 9.636770215733914569e+00 3.035365429920268521e-10 6.850997381326359270e-05 1.651979043095036292e+00 3.946463525470349790e-08 2.800913007659226392e-02 1.822302457238108306e-03 0.000000000000000000e+00 9.561765208544358496e-04 6.702655415653547166e+00 1.013448607547116076e-01 5.325596310953248924e-01 8.352055431809498128e-15 2.477342498593442521e-01 3.530218058527781651e-29 0.000000000000000000e+00 1.047862547011620593e-06 3.879738939190485736e-02 1.094956193506411479e-09 4.183164949147967770e-01 8.600139125512221844e-03 4.470102067559300174e+00 1.703769456832254436e-05 0.000000000000000000e+00 2.933335862734352817e-02 3.883891997679588037e+00 8.843358325562919813e-10 3.082823139762947209e-02 5.474945976731698805e-02 3.197656909176374018e+00 3.938592263832267903e+00 0.000000000000000000e+00 6.040546973577559870e-04 1.543562689216678052e+00 2.543353316320400904e-04 1.785396056506802090e-09 2.620090532794391101e-16 6.090110878649591377e-04 2.413424629668155519e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.169501486840270059e-05 8.039060751559770068e+00 8.414603334560009529e+00 1.032398282748465262e-02 5.403749420731084996e+00 1.523106081358397818e-05 2.285527672847550632e-05 0.000000000000000000e+00 5.603147733529743491e+00 3.876622346357815323e-10 1.154347457512956433e-04 2.001396410129746783e+00 4.410096255523182418e-08 9.832982568382067079e-01 2.593158408148874428e-03 0.000000000000000000e+00 5.214733560243652076e-04 2.306198107940035769e+00 1.155523749667145550e-01 7.232951982855412965e+00 1.486216930908235313e-13 3.667407016910127493e-01 2.251314192782554873e-29 0.000000000000000000e+00 3.201670741812522538e-06 7.942321095821316609e-03 5.770590463287536707e-08 9.135518616089267907e-02 1.408905119633587985e-02 3.240249342239302166e+00 1.500430071180683213e-05 0.000000000000000000e+00 2.300351357679467079e-02 1.378419864465736389e+00 1.346129361673445343e-11 4.681867047667302023e-02 4.289856287896579717e-03 3.085015330181257731e+00 3.314744453281432968e-01 0.000000000000000000e+00 1.919003780912814574e-04 3.650475069872563538e-01 3.227991675443261477e-04 6.169596916534083874e-11 1.106254213924998485e-17 4.189739728182435841e-03 4.684151997548004487e-01 0.000000000000000000e+00
