word.concentration.1	word.concentration.2	word.concentration.3	word.concentration.4	word.concentration.5	word.concentration.6	word.concentration.7	
8.866746118686409162e+00 9.374595446202079074e+00 8.911491462936439234e+00 7.015844892510427755e+00 8.314136407087119096e+00 7.927236189707242531e+00 9.261561445646451673e+00
8.196527984951096357e+00 9.282036408722579068e+00 7.981202770440069649e+00 6.241639140831257038e+00 9.652296168389495890e+00 9.555832342305553340e+00 9.807329808026906903e+00
8.374332310273969071e+00 7.709833835126989499e+00 7.878328648283271285e+00 9.145880369346933492e+00 7.422372943328474193e+00 7.313083737177268340e+00 9.159641047435002292e+00
8.863701596255573634e+00 6.569034213936768118e+00 5.242127813871604758e+00 9.140551492619790608e+00 9.673495459421586062e+00 8.240776855943311219e+00 7.498853798178195085e+00
7.508051441329318898e+00 9.479753053207000235e+00 6.524897342474504036e+00 7.567594758332025329e+00 9.419840754581322528e+00 8.649184352312301982e+00 7.082740220868588565e+00
9.905377182579576001e+00 9.229299727266779385e+00 6.492351581273307914e+00 8.893883991137530032e+00 9.402921813721595967e+00 9.438003998910216907e+00 5.685288936491694756e+00
9.568467289914011076e+00 6.357843739669352345e+00 6.159398368268995227e+00 4.663253164293043262e+00 9.347790376029642800e+00 9.921182220453136580e+00 3.830718105935465356e+00
8.916117457782991806e+00 7.283799674546122205e+00 9.371775227010830989e+00 8.328125262322625844e+00 9.256326155583094462e+00 7.128616712074623329e+00 6.160280401021073438e+00
9.002626305928924211e+00 9.377765020978266364e+00 6.739605456887995061e+00 8.627582287797112670e+00 9.470511521149612477e+00 8.284760702166124702e+00 7.574230931822112822e+00
9.830393401332539582e+00 8.659100005120507149e+00 9.993894239014986525e+00 4.953076300435379054e+00 9.668632459138208901e+00 9.573423855465657439e+00 8.256962251420549848e+00
9.313680920983838263e+00 7.589290533391513272e+00 5.663135494262147240e+00 6.526423198537000481e+00 9.206453787009184708e+00 9.285955334090534308e+00 5.536102214664823329e+00
5.452719306399240295e+00 9.699682976129219369e+00 9.267335600075082169e+00 8.961930183655145044e+00 9.453856381939765186e+00 9.599351132156662914e+00 6.017404298758817660e+00
7.414650570377589567e+00 8.978683029735606169e+00 8.579347612621507579e+00 9.190188985369420749e+00 9.696861915914869456e+00 9.077179960768942735e+00 5.673993458533165501e+00
7.261852003606171557e+00 8.256571238832316695e+00 6.690220018568965976e+00 9.676538544589160296e+00 9.635640727946400474e+00 8.067474720160685564e+00 8.439505283383661904e+00
9.201603357828465946e+00 8.441525363574861274e+00 6.869219568680335009e+00 9.184838906746698228e+00 8.937575679190100431e+00 8.814350758925888485e+00 5.531468024702647313e+00
8.251482066229186785e+00 8.566463913856988910e+00 9.629330774017930139e+00 9.155905115467286137e+00 8.599683429135026813e+00 9.962487829366949654e+00 9.681401398517117229e+00
7.307322824781531168e+00 7.495236286331387277e+00 4.792626339654755263e+00 8.341374313924081463e+00 9.907801273509425855e+00 8.127663058196558765e+00 8.857458626097905352e+00
5.687056973219172029e+00 9.920202330006933522e+00 5.830159719100028504e+00 9.704399913650567200e+00 9.976214000592342757e+00 8.089761793749456587e+00 7.055114431253771912e+00
9.818810965298505167e+00 8.643240681122829727e+00 9.591707952926661562e+00 9.586772234407801463e+00 9.489482096324774574e+00 9.183424796823539182e+00 4.362394840465815271e+00
8.337276771865399283e+00 8.754807098061757387e+00 9.095066981161259889e+00 9.989873467045198296e+00 9.296469700578864348e+00 8.629008909492181800e+00 6.683690449638817199e+00
8.791639809809256079e+00 9.594744288510561603e+00 9.665294491532836929e+00 9.664012575299786079e+00 9.474203202813516356e+00 7.446927924402563015e+00 8.326130290911587295e+00
7.788751916638235961e+00 9.159954202888364705e+00 9.542319283069049973e+00 7.718581403752075687e+00 6.880113629949956788e+00 9.375441434416780240e+00 8.810577265834153238e+00
8.549384799080625541e+00 8.208854955459731428e+00 8.212006310983523960e+00 8.095631928812530020e+00 8.287587969585194614e+00 8.064162234819912456e+00 9.306661983255350989e+00
8.332005329857764764e+00 6.797229076104192913e+00 7.478580842517804861e+00 8.245005870625123023e+00 9.103604108606225154e+00 8.468588042046068409e+00 9.191171457206120721e+00
9.951944804491667185e+00 8.235962546403273521e+00 8.011052484486649305e+00 8.705314308231317355e+00 7.325319007999570253e+00 7.132160203415557120e+00 3.850343856360624262e+00
6.770810700242787306e+00 9.800490474205169278e+00 6.313961600165730381e+00 9.736692009015481375e+00 8.507855087234322156e+00 6.789459379565601083e+00 9.261731186728548337e+00
7.883633259283017836e+00 9.339465416582456214e+00 6.250723517434781940e+00 6.123609797870896543e+00 8.953768916820905588e+00 7.077830151713103035e+00 8.319511614513686482e+00
9.371042452522109656e+00 9.583705577224693073e+00 7.220459292692964048e+00 6.693268194142888206e+00 9.070323595141315920e+00 8.168083720991363705e+00 7.726986385322476281e+00
9.947128351015390280e+00 9.194767560670516815e+00 8.086101475840365538e+00 7.601669055589675317e+00 8.353665122210927052e+00 8.087666504731556572e+00 6.666156340749957110e+00
8.903952565532234686e+00 8.183013678208826747e+00 6.518960799360160152e+00 8.463383395971185053e+00 5.625354734357969733e+00 9.246190585949133123e+00 7.650098994524570983e+00
9.287662598231975153e+00 7.861026018103539847e+00 4.838297129900055893e+00 7.635756850530843742e+00 8.048948155709066299e+00 7.666023707446004032e+00 6.400371214554672505e+00
9.869865920930665837e+00 8.489179624933976598e+00 8.634096424018759208e+00 8.514662620912696767e+00 7.478529186100374204e+00 8.903919378588714295e+00 8.512986640492920642e+00
9.842456810603733786e+00 8.532529776307947955e+00 7.923533335156911939e+00 6.794574632102309053e+00 8.714773009879944965e+00 8.167687709669287699e+00 9.685205029247599740e+00
8.959447160111576380e+00 8.097332142919707820e+00 8.227721996429176343e+00 6.713148845370411344e+00 8.232037089703242216e+00 8.105649087527133645e+00 8.267872994188316227e+00
9.458164213984307622e+00 8.775566950249196196e+00 5.537858837560537317e+00 9.049791831595163316e+00 8.652955075458670819e+00 8.025148663914967173e+00 4.430587007009584966e+00
9.080613546324304508e+00 8.157058748150076255e+00 6.895428617724228104e+00 9.050033410598940620e+00 9.538938833652704119e+00 7.916794637203523166e+00 4.314922806131955113e+00
9.474504157408135896e+00 7.610351434050394381e+00 5.937181556163472429e+00 7.716574270725763185e+00 9.403924527831589941e+00 9.013195672406428827e+00 6.298248001553853115e+00
7.517381049476378863e+00 9.108284015034724845e+00 8.703259916369328053e+00 5.984214397681485664e+00 9.470116369568245318e+00 9.444017479050874186e+00 8.001039948548044123e+00
9.383764210329744060e+00 7.222150058832945696e+00 7.948115534837628893e+00 6.616352357216490176e+00 9.532127151339444993e+00 4.677371848157629408e+00 7.854381420462987151e+00
8.300915779635726466e+00 8.240613085416079286e+00 9.662102410963896659e+00 6.577235275881222698e+00 9.408221144455445994e+00 8.831167162142470772e+00 7.767710065114123097e+00
9.247475769748074725e+00 7.653839949813797894e+00 6.543444201322268228e+00 6.749697096915795669e+00 8.256013801009846276e+00 9.874441646500020653e+00 7.663352800162689604e+00
9.935834911405091674e+00 8.934688435016234109e+00 6.687228286034784475e+00 9.980742602989323586e+00 8.442397277307559733e+00 8.441305554771334485e+00 9.632191842733401899e+00
9.280177736511808106e+00 9.046076253990786853e+00 8.513060893296007237e+00 9.140739422651302348e+00 8.548927828759891767e+00 7.810578237706574001e+00 4.828903716485804409e+00
8.047811303993656296e+00 7.222737625370138304e+00 8.544626293181977417e+00 9.774116367752696988e+00 7.464385425578690558e+00 6.739617932855052729e+00 9.267583181591428243e+00
9.807299965834145539e+00 7.918830818300595098e+00 5.722474265357595513e+00 8.086352387097056393e+00 8.664838262090004406e+00 4.834408607377790545e+00 7.297245284877362792e+00
6.675748903302484827e+00 7.609602752254827074e+00 6.648174851166642974e+00 7.830593907117375352e+00 8.353759860015841809e+00 9.193992893050547011e+00 7.799690968538854463e+00
6.709031021119461258e+00 5.735965849961180751e+00 8.974673556804965813e+00 4.571147996037377759e+00 8.623338037675443601e+00 6.870887714631214394e+00 8.676630611368349122e+00
9.969054186095668513e+00 4.457741869209779217e+00 8.814079104306626888e+00 7.089790035814995228e+00 8.701275275866320769e+00 9.541074979875915574e+00 4.661688231632748369e+00
9.946670220758306868e+00 4.441360503526776249e+00 9.933599133705531159e+00 9.052930470877223357e+00 9.115829915175325482e+00 4.009596980213737893e+00 8.489261988890918431e+00
9.364026045087189942e+00 9.813957382823856435e+00 9.549347322071039201e+00 7.358679183559672765e+00 8.579333057263983875e+00 3.568472037503079175e+00 9.862067811815483864e+00
9.445140571836542875e+00 8.416741244362185626e+00 6.135708805543355737e+00 5.008365657716123742e+00 9.674004832148330735e+00 4.309946861636458237e+00 6.143722617864266766e+00
9.087830885474804887e+00 8.093358815670708140e+00 5.927537236816177391e+00 5.605133769016059198e+00 8.780018330810746008e+00 9.917207754600811498e+00 7.237770244113835183e+00
7.832473588712176138e+00 9.998676480967143121e+00 7.254786112810540644e+00 5.310811604968974642e+00 5.694175025546225122e+00 9.104569772568751773e+00 7.261557775370818035e+00
7.782357036788781102e+00 8.506038985361707105e+00 7.665945038186150029e+00 4.748484989877790774e+00 5.332341837269663820e+00 9.249968312295953510e+00 4.418660651991404009e+00
7.430221606386127498e+00 8.162794441077023677e+00 8.730383864774884373e+00 3.662142244960892246e+00 7.575979194198998456e+00 6.520998870579001405e+00 7.866436514278046133e+00
8.130641958568958216e+00 8.735799446630391429e+00 9.743464755291318724e+00 9.794137564641653526e+00 9.027041203210970366e+00 8.346667192755145237e+00 8.872865252333614450e+00
6.402794593383425159e+00 8.345519716350946027e+00 7.256532667090097810e+00 9.135300879684933761e+00 8.398024347335182327e+00 8.710803679801891519e+00 7.483572384067140426e+00
8.652966780398964275e+00 9.329519772801191380e+00 6.936717627781396445e+00 9.704160675404716940e+00 8.915188863412000231e+00 9.246637387043717737e+00 7.710744136994613029e+00
7.858328836920926541e+00 9.346243753144062083e+00 4.525062721068952243e+00 5.544977861036688438e+00 7.174371033777140916e+00 7.759801825456643876e+00 7.214143996993983343e+00
8.618418645702472958e+00 9.453057555003125501e+00 7.972236340641601693e+00 5.702063011045488850e+00 8.441359582948351203e+00 6.631085337687106396e+00 5.636939750995254350e+00
8.614930295233929058e+00 8.194160975083338627e+00 9.781848112515579174e+00 5.535814247658429998e+00 7.180868358059048440e+00 8.434883533719137461e+00 7.907780786342692991e+00
7.124868721863212073e+00 4.349446683297150784e+00 8.719130473351716759e+00 6.879225841890477255e+00 9.922411865443750756e+00 7.675302745949537986e+00 8.108125713473175011e+00
9.327464941119107067e+00 6.910644618877503476e+00 8.000781797861368005e+00 6.996742909423423029e+00 9.777093652354745146e+00 8.749013752816699352e+00 9.414253276712356566e+00
8.026649339097248870e+00 8.444202178721855745e+00 7.767224518925977428e+00 6.690346666923828067e+00 7.547534808371984205e+00 8.838439638661640174e+00 8.129342285727464201e+00
9.870934161798992079e+00 6.856363067487141194e+00 9.953756880847855371e+00 8.838043566159429432e+00 8.780633275659431192e+00 7.175447652496341533e+00 6.717725308678470952e+00
9.904647267212753903e+00 9.822134548979015278e+00 7.221539402589632672e+00 6.675821221942721984e+00 8.194165972997410563e+00 7.247568004828708332e+00 6.116593911724595323e+00
7.379274735294020893e+00 8.122849752345121743e+00 8.923444698765059968e+00 6.408664848717152474e+00 5.380939296515064640e+00 4.797969801188581407e+00 8.672061317714549133e+00
8.344656425973136393e+00 7.659124270142521951e+00 7.210566845937040448e+00 6.229375904249515372e+00 6.450145994978633723e+00 5.555810066931249125e+00 8.622069979463439893e+00
9.064518111509745069e+00 7.027423756442309433e+00 9.462027813745891081e+00 7.391272543132512141e+00 7.966493705196140418e+00 6.185704666068353674e+00 9.613530448913202520e+00
9.624778014980694962e+00 7.074334126692819247e+00 8.895804935377016776e+00 5.373473327824546786e+00 9.645940145095361018e+00 6.719058975745438644e+00 8.094078643372320414e+00
9.533008452856462256e+00 8.641455519209845448e+00 7.745742883322686900e+00 5.679256301352815228e+00 8.848142178210657960e+00 5.135856171611766108e+00 9.621344392772115839e+00
9.519756949975837657e+00 5.975600885914746918e+00 9.035266508804131291e+00 6.109871574293607388e+00 9.692392927109006351e+00 9.440981542111250846e+00 9.091141810447282978e+00
9.590654752581366793e+00 9.058401065144458641e+00 8.922578199904604546e+00 6.245269617336994372e+00 9.493435445922317584e+00 9.791262350950209026e+00 8.474143704373799935e+00
8.949804420496578317e+00 7.734015851491264470e+00 7.848473187075182267e+00 9.566135020329811667e+00 8.423871777875984179e+00 9.909053637516828772e+00 9.203356277437350741e+00
9.624205492700310671e+00 9.866600294648899094e+00 9.072006863254582498e+00 9.294498322812810187e+00 8.868906062067154039e+00 5.446706128434442462e+00 6.988716319859994641e+00
5.591687783820654012e+00 8.693123837755830863e+00 9.418875855524317942e+00 6.574915496479093235e+00 6.818422921642771861e+00 3.714450822204874214e+00 9.879435945968037203e+00
8.573232782541897024e+00 8.183968482056039662e+00 8.105948249958872864e+00 4.246758859301009714e+00 7.082243798885333064e+00 6.350998740422249433e+00 9.692733088055902613e+00
4.996613585889000397e+00 9.908219142484181674e+00 7.919537477848560769e+00 9.276055278104315960e+00 6.631810653836041070e+00 8.260672837958043857e+00 8.047809629753690075e+00
7.314083333917705154e+00 9.995726446836949108e+00 6.624777134204989260e+00 5.142118437801680209e+00 8.883133904717620766e+00 7.850357637946630440e+00 6.274810315061627897e+00
7.241931740048388022e+00 9.009423481384864374e+00 9.342080754248074825e+00 5.767444264663826203e+00 8.709901214371747358e+00 7.537051359239409720e+00 6.787858642396210840e+00
7.909739418734130112e+00 9.909194012962023734e+00 4.915720465853601340e+00 8.922592031048646177e+00 9.410195394393507939e+00 8.611816888390368518e+00 8.157247409710427277e+00
8.346594649026293666e+00 9.720676550544562033e+00 8.973071310325989813e+00 8.609592156479656921e+00 6.379913982950353279e+00 7.782665675687360007e+00 6.672060290221771162e+00
5.444831779428720431e+00 9.662587258163194193e+00 7.943070121371784253e+00 7.460504494917193696e+00 9.527648056957199074e+00 5.756255923793938578e+00 8.786142911144178669e+00
5.418850947609431756e+00 6.113296941336427537e+00 5.978757170397637211e+00 7.677238624284534296e+00 9.949921741469772485e+00 9.124457090642561496e+00 5.695499146009176172e+00
9.313189144031039035e+00 4.968820231007516242e+00 9.853883942492776882e+00 8.923044547297974916e+00 8.792154110835872061e+00 9.991956345345371915e+00 8.781895734672172438e+00
9.446983674367753991e+00 4.941003184188136999e+00 9.312193886367072793e+00 7.023737714032019852e+00 7.970973974108098048e+00 8.045091033831500482e+00 7.359651304744504685e+00
9.599124649619360738e+00 4.904613653923718175e+00 8.930532009371981772e+00 8.167867688631307743e+00 8.221177866303479576e+00 7.593932693936212175e+00 9.817449185408978707e+00
9.870213209343647875e+00 7.482055246451778885e+00 7.660125002808966244e+00 9.632755448390550868e+00 6.989997632282484830e+00 7.938550006816210036e+00 8.069433726536461293e+00
9.939701174454047106e+00 9.247384364474418916e+00 9.943434939943868400e+00 9.808848607564126354e+00 6.493709224447761663e+00 9.657529212123201035e+00 6.586334524040109883e+00
8.334617945978784803e+00 8.712298659454809524e+00 7.940663165595277739e+00 8.422248465899517811e+00 6.141918175260659751e+00 7.836598346887790001e+00 5.647184056475222924e+00
9.833405868505046499e+00 8.785520885803482116e+00 8.110135856632558315e+00 7.039158118195635083e+00 6.988254008284121355e+00 9.785873637929427105e+00 8.154683282567418701e+00
7.816765154752632228e+00 6.360282318317167949e+00 6.660944230381073083e+00 7.139328193262263866e+00 8.638393687012866806e+00 9.775677879879898668e+00 6.289740759747049381e+00
7.720263635871644325e+00 8.450113067465338190e+00 9.525275971842916078e+00 6.444995427946873967e+00 9.242374569565480869e+00 8.237155223443380692e+00 5.556894692423719917e+00
7.954681004141646028e+00 9.079334832955547441e+00 8.505699188497469976e+00 4.403490417963688230e+00 8.676699133622173932e+00 7.409909207813918819e+00 7.940040738737099701e+00
9.613182960353295670e+00 9.690180306360904439e+00 7.439795620341389082e+00 6.658928857766676757e+00 6.942096122679259018e+00 9.883617232422110987e+00 8.227012440737290433e+00
7.683535268066028934e+00 7.930461311769907873e+00 7.573991905575673478e+00 7.757240580030237531e+00 9.596289341593703170e+00 9.413766392737612065e+00 7.045894927374583006e+00
6.249482423037850509e+00 9.156136201235739236e+00 6.841259632595642515e+00 7.457285780509089079e+00 9.936695889959878514e+00 7.959202423704858198e+00 7.344394227167408751e+00
8.372423657139446362e+00 9.347815553637143893e+00 7.209262147709163848e+00 4.639683980580651124e+00 9.965037363246919355e+00 7.060571782115837358e+00 7.420867467097663095e+00
9.842437172168661874e+00 7.486827464402357357e+00 8.292359490586139970e+00 5.918011798758221254e+00 9.727644700014799639e+00 7.613817264112091365e+00 7.363207974387830035e+00
