word.concentration.1	word.concentration.2	word.concentration.3	word.concentration.4	word.concentration.5	word.concentration.6	
6.320189523421117173e+00 9.470709116218387180e+00 8.212272024065564224e+00 8.816068068107361100e+00 5.763174880336551453e+00 5.622745366070261319e+00
4.895817053134143393e+00 5.409379412219625038e+00 9.650114782421177040e+00 8.251696904321958570e+00 8.270216569920622263e+00 5.859091273967750091e+00
5.546577435320878990e+00 7.225779499099677317e+00 9.020129893592528703e+00 9.271099333842693468e+00 7.571117826121995797e+00 6.507850295322097800e+00
6.532602998084111157e+00 7.756492773115896355e+00 8.491524656397389847e+00 9.687353560691800425e+00 7.568186507311162714e+00 5.453500054167998989e+00
9.773874836607626904e+00 8.343197785399956601e+00 9.691680243658916893e+00 9.048148330329990330e+00 7.936012371885919237e+00 8.136960000557124317e+00
8.923076452136932346e+00 5.806918130268952538e+00 7.705176859609407458e+00 8.842593457523907574e+00 8.067956002961789608e+00 9.896203883452619365e+00
8.983365342593499392e+00 6.698418092816119440e+00 9.319408591865157021e+00 9.756350843715866361e+00 9.655149138813349907e+00 4.536241605761441420e+00
8.807543802597002980e+00 7.444919362343147995e+00 5.130787890566507414e+00 8.442391460006946957e+00 9.971944887077063058e+00 8.284399369204967556e+00
9.597493053739508895e+00 5.042282065000808444e+00 5.478519908979181174e+00 8.946455773780952470e+00 9.244095894122954959e+00 6.965473644766719374e+00
8.851156183346528650e+00 8.885705699202059549e+00 4.524004796928222660e+00 8.355608603643579713e+00 9.159952123766789356e+00 8.272926293137238929e+00
8.465244402526725054e+00 5.722964193920345721e+00 3.957803582862573499e+00 9.174530331753368628e+00 8.079396586176841311e+00 9.073283103760173773e+00
9.443491030023578148e+00 9.221929566063725048e+00 4.881478142677647014e+00 9.799009403537318974e+00 9.212815062558187051e+00 7.019739449974490064e+00
9.480054633611576520e+00 5.559285276783873186e+00 5.113979463909562817e+00 9.931742509606884539e+00 9.901785771187643803e+00 6.369299239928331247e+00
9.624767357488272168e+00 6.811977956816837931e+00 6.889944436832274199e+00 9.753957411298676661e+00 9.700241927003233400e+00 5.527456835888520104e+00
5.176808569270892946e+00 4.885599143069139672e+00 8.355304191147480353e+00 9.570344004231273516e+00 9.839471742328923298e+00 8.058691954400449831e+00
8.957325082995945209e+00 7.409955333736404803e+00 9.221531796701929906e+00 9.263287370657485198e+00 9.462440895171948085e+00 8.082605828761655786e+00
9.779424458859278246e+00 9.842634281007196506e+00 9.858235761091716398e+00 9.895530127220240502e+00 6.377478929917158368e+00 5.687075654115009371e+00
9.420756880960535540e+00 7.561725745139590948e+00 7.412251894259201279e+00 9.867565917299760514e+00 8.535316302974139901e+00 7.344810205657207547e+00
8.271699718956934788e+00 5.633755823791848805e+00 5.392827765574941701e+00 9.846406848307790227e+00 8.744198772997421543e+00 6.986994442778431846e+00
9.588415847835825900e+00 9.334597597702444460e+00 9.007571974428712380e+00 8.734619767450549688e+00 8.912660397571498194e+00 9.936496586156563282e+00
8.291730451512583144e+00 8.372326217883390598e+00 8.561794593478300186e+00 8.805612406638569922e+00 9.069661652411015851e+00 9.061200172785571993e+00
6.913391413220939086e+00 9.205049946327129362e+00 7.410812564764580834e+00 9.866046848733972752e+00 8.469499365157092896e+00 7.217909999978552982e+00
8.622296762100177148e+00 7.665590964058558221e+00 8.654636450444920470e+00 9.931429279061715576e+00 9.698322169099206747e+00 4.936816893183853416e+00
9.342655551437911043e+00 8.644272528580332349e+00 8.688856157333084695e+00 9.847811508223619725e+00 7.093024474256429457e+00 9.558565117312568304e+00
6.532164413737024056e+00 9.446122482968931422e+00 7.172729065218409694e+00 9.087544660541158947e+00 8.034122809945154486e+00 7.276335382210389113e+00
9.002532090578878154e+00 9.558220774158167288e+00 8.980374486399304246e+00 8.853282914949378579e+00 7.714186235418362791e+00 7.836126374546638296e+00
9.927656772661904938e+00 7.657428165397406339e+00 8.838911379748125796e+00 9.628021990379288297e+00 9.477835744888205127e+00 9.755143663701797863e+00
9.560324424666861276e+00 9.117640122610723097e+00 9.717310866913187795e+00 7.989630207614980328e+00 9.702952657540571124e+00 9.563529665843937266e+00
9.124731756208207756e+00 8.002536589738076245e+00 8.090395541977592586e+00 7.617342376798642789e+00 4.908830547992003801e+00 9.092713572984177262e+00
7.702820245656798903e+00 9.898146870225264848e+00 7.439423992393141560e+00 7.741516811398523323e+00 5.810900572674672304e+00 9.929728198399191186e+00
8.036635783475915673e+00 7.356433055752664707e+00 7.745891157501774593e+00 8.123488440193909810e+00 8.356205653877855966e+00 9.856086805097254100e+00
4.274855340189692043e+00 6.115743793102587311e+00 8.727690906187032027e+00 9.803250883844228269e+00 9.817387565532451177e+00 8.561361373958574106e+00
7.423983651816822515e+00 5.575097637546567952e+00 6.391930035113481345e+00 9.907712660283694461e+00 7.371949169458022588e+00 7.345900753899591962e+00
7.619876899490601652e+00 6.224710314729929195e+00 6.428245409010951761e+00 9.917328536152091090e+00 6.909644299733398221e+00 8.093413866406965695e+00
7.716680130314400365e+00 8.426572357708050021e+00 9.389780882185371880e+00 9.863755863664627199e+00 8.082055193633049583e+00 7.367143051815908450e+00
8.389463433609941845e+00 3.712579105253984046e+00 8.721986161266695348e+00 9.190205440833203454e+00 8.748418067115972363e+00 5.871328263142653547e+00
8.225210632193945770e+00 7.236162830964367743e+00 8.542545591043401387e+00 9.995016852669536433e+00 8.704993101708243586e+00 8.670565033240272612e+00
9.483322948692004317e+00 5.697471038266589183e+00 9.930523239754501574e+00 7.864510704543590691e+00 8.123873637740210540e+00 7.037472404658684511e+00
6.715396202859665209e+00 9.202626326772360699e+00 8.343266467149367926e+00 6.379277808769546532e+00 9.066575742132334526e+00 8.965252848310061751e+00
6.347715062091471516e+00 7.822870529307515142e+00 8.736029990487349295e+00 8.681677683898808340e+00 8.646839756296481383e+00 7.230833367107379672e+00
8.012295410140840346e+00 9.876642606415408920e+00 6.157909086097816065e+00 9.527516041839266592e+00 9.154853855237593763e+00 9.167280724231122946e+00
8.848034645411964050e+00 7.221923229907570629e+00 8.786697695214902737e+00 8.285023917231121970e+00 9.385299074232483107e+00 6.881668193714052251e+00
9.673927731992355561e+00 7.706093947003358480e+00 5.089407354185629728e+00 4.434036311902645799e+00 9.552969707220293927e+00 9.849921705509824932e+00
8.561872073677614381e+00 7.635587592606018603e+00 4.114776929689188734e+00 5.629764831632959599e+00 9.504505777399227640e+00 9.557243243544704114e+00
7.034400541059474321e+00 6.783848744170965617e+00 5.095969290705847143e+00 8.922310951761478037e+00 9.414480026319502315e+00 9.230346900311914737e+00
4.506162507339375622e+00 8.702685528769055878e+00 4.842246345817844855e+00 9.478345003067953911e+00 9.953094997362139651e+00 7.796185602813698878e+00
8.235905823598857367e+00 8.565914602533540645e+00 6.822588458642318443e+00 9.473616015034084015e+00 9.522662037009389735e+00 7.745618069348093826e+00
9.937979673485834553e+00 8.676900998995671799e+00 8.579222689518989142e+00 8.884799590584758988e+00 7.494828652258613388e+00 8.586177976177078008e+00
7.654716547252665926e+00 9.332976514852720840e+00 7.777587842633071347e+00 8.996341235718166018e+00 8.029582160399975521e+00 9.563741414633492255e+00
5.359409644918656568e+00 8.116010488868916184e+00 7.298878016131427060e+00 7.688481099317240108e+00 8.556897331688325892e+00 9.141487984599841354e+00
6.308077545549428677e+00 6.855228300737961078e+00 6.111187421490265947e+00 9.913751574718084214e+00 7.133769771141386329e+00 8.958614729438314939e+00
7.170723529477407432e+00 7.020794880188255149e+00 7.502634567226468043e+00 9.089718107501880695e+00 9.217110758491866562e+00 6.907120994215713239e+00
9.448719034211546131e+00 6.667364497500170906e+00 9.812114434854260381e+00 8.531140762657139831e+00 7.754125267304656788e+00 9.517403973859199340e+00
9.121463861608154033e+00 9.845664764665286839e+00 6.670218258499380326e+00 8.487232846605591519e+00 9.365859949527360229e+00 9.427035434997387497e+00
6.453277672702700585e+00 5.980555957055552874e+00 7.653813296823689605e+00 8.490955336939849829e+00 9.434036772419405636e+00 9.898321587247608022e+00
7.421779526725073239e+00 7.189131412166364754e+00 6.999232739327932329e+00 9.276549864387202859e+00 7.908915951696707580e+00 5.214727518701421261e+00
7.616985258623089727e+00 9.478222072480262383e+00 9.752158149078979932e+00 8.319041727866331115e+00 6.321280757255044236e+00 7.232392984073462650e+00
7.538078583211200723e+00 8.082630043372377671e+00 8.687647855384174278e+00 7.512610837152864818e+00 9.056245443546151463e+00 5.218447590957840276e+00
9.743962795289418111e+00 9.608894248553459860e+00 8.688295952679489176e+00 9.028999534446326081e+00 8.222552132177291639e+00 8.362270671998118132e+00
6.376688240633795246e+00 8.436485418649208867e+00 9.442494629455786992e+00 9.478054576323884817e+00 7.095625380315286890e+00 9.040170701160228361e+00
6.239317544739964916e+00 8.847657055477149868e+00 6.894014502001764910e+00 9.773401120691051602e+00 8.892614946764775041e+00 9.313285056429391418e+00
6.502021324678334047e+00 6.088671788992132683e+00 6.186480709794448529e+00 9.804051763030150468e+00 6.727148409583441513e+00 8.986772561014412020e+00
9.418471692933476191e+00 7.823830740934895722e+00 7.866432858555489460e+00 7.775300030654765493e+00 7.069107489942772382e+00 9.028208101371813399e+00
9.697275087955542716e+00 8.452109313244685396e+00 9.331685746854825325e+00 7.418750579330665396e+00 6.944800594853522746e+00 9.910797108365766661e+00
7.026170592973598694e+00 5.069975048291237130e+00 8.973964544001542976e+00 9.390850806431304321e+00 6.087756272592149465e+00 8.859982450262014808e+00
4.938745222537217927e+00 9.355529101622838795e+00 9.203722517548046156e+00 9.782303951421521759e+00 8.672433776123163796e+00 7.922627857615476721e+00
9.233472542262475713e+00 8.652533086384234906e+00 8.457555734628458666e+00 8.284167370746930104e+00 8.206773761804104339e+00 9.252181079402502561e+00
7.864371718340112949e+00 9.319776467801951014e+00 5.009233123191665804e+00 8.150705722499079542e+00 9.217437636045792360e+00 8.411953710790989192e+00
8.939704122853610713e+00 9.254746923513962997e+00 6.690610611727098700e+00 8.573312235347595234e+00 5.666990281895676773e+00 9.452009022089379542e+00
8.631658681832373503e+00 9.365036860577831135e+00 9.641216387058999970e+00 9.386336047137264771e+00 8.090503034429222140e+00 5.993747538583132695e+00
6.350988051531056833e+00 7.915756337566726586e+00 7.086201848295012873e+00 9.651148763466329328e+00 6.173229522335161867e+00 8.977802057081619935e+00
8.278387258514227298e+00 8.896220617969039068e+00 6.985387684961430033e+00 8.919128534800581320e+00 5.979155769739964654e+00 7.466690610181600185e+00
8.998704722149492241e+00 8.410801754194263680e+00 8.002766097935865020e+00 9.939058203151077464e+00 9.122194071036878071e+00 7.606428749706561909e+00
7.502690996752615860e+00 8.723622325985168402e+00 6.632674250619524869e+00 8.168507647972393926e+00 9.484161969192321351e+00 9.671269972465134757e+00
6.882511766484465277e+00 9.635061803426513194e+00 7.633933639448502007e+00 9.115527629395831610e+00 8.572669451471174540e+00 8.735885605286492606e+00
7.006489631833184184e+00 7.813676552859956104e+00 7.484196786263131784e+00 8.966271323607687194e+00 7.740397913971780675e+00 9.153084817301063936e+00
5.859852848662127300e+00 5.664864745675919799e+00 7.187988903406298036e+00 9.521006322598793759e+00 7.676169525174215025e+00 5.860742415613627188e+00
4.838396292863049730e+00 5.641907797208613573e+00 8.860058955372057454e+00 7.424816852670032219e+00 8.332112266020107683e+00 5.848657917057995093e+00
6.566565359874062757e+00 5.227590685557116146e+00 5.479216466943855224e+00 8.911388616081254099e+00 8.358605398125837027e+00 7.699020116332863317e+00
5.674774097457992106e+00 4.853727839335526539e+00 9.883673719093224008e+00 9.520988733441665630e+00 9.299882408969468273e+00 8.848517812602722188e+00
6.550376317927947944e+00 4.396317911260998024e+00 8.951179298352624158e+00 8.578225225835154788e+00 9.243490418438028655e+00 8.205229322007983939e+00
8.379969162283629203e+00 5.209337388658639156e+00 8.818362547468479917e+00 7.138830037309174870e+00 9.193366768253467214e+00 9.023810162716053185e+00
5.578468669492228749e+00 4.552509871681092335e+00 7.938200438281575622e+00 6.865379770583100338e+00 8.844302212804818097e+00 7.130621916790745196e+00
7.207027842515429050e+00 9.073301511626958415e+00 8.911458505127361818e+00 9.965438766630157374e+00 9.462515482272189971e+00 8.058753637661347113e+00
9.152582199199722268e+00 6.901871851669278968e+00 8.758294848099811958e+00 9.550388423930284532e+00 7.541612161978803464e+00 7.041446926050719313e+00
9.267821111821966440e+00 5.956511803628955271e+00 7.144104736243840570e+00 9.812825303442881619e+00 7.481922592139570227e+00 8.717789255935757708e+00
9.243679235491018886e+00 4.494486047403603024e+00 7.932316149253102466e+00 9.380267974985644130e+00 8.204764439031162482e+00 9.494479425632203373e+00
7.696815337990599915e+00 8.536172866264958969e+00 5.675810582785490332e+00 9.197869986567555500e+00 9.801477800593232814e+00 6.788573250074998455e+00
7.263065234599134001e+00 7.323019438193829167e+00 9.169014263156233469e+00 8.724511710351118055e+00 9.364772193726237148e+00 5.080966862634290315e+00
7.720141120556127667e+00 9.853292182706974600e+00 9.994476294405208350e+00 9.689521932056015530e+00 6.273919336266725821e+00 4.938262269326912701e+00
7.470902465849051488e+00 9.652588367955019066e+00 8.239887371661412274e+00 8.210818254355327639e+00 7.372772271700475777e+00 5.860260292055902376e+00
9.494262124810390446e+00 8.695118475894409116e+00 6.552316421758842324e+00 8.849614660355857865e+00 9.103548313635407396e+00 3.999051792988528309e+00
9.109075993225992818e+00 7.645111726637583871e+00 9.824396321321767545e+00 9.989983987515827835e+00 7.973737019714199903e+00 5.337679335327400132e+00
9.760540793356753397e+00 6.169528610982604633e+00 9.531360584056693952e+00 9.890429186928280103e+00 7.912629332883491351e+00 6.925389241004937801e+00
9.966716986261788591e+00 6.393544611850753512e+00 8.922289200740110005e+00 8.102588315480410586e+00 8.454154046204116923e+00 8.305143401384995627e+00
9.035249151639012766e+00 7.480647775655194565e+00 7.998939233812500049e+00 7.522809434164599018e+00 9.420726653992241850e+00 5.541443180196980123e+00
9.734803863313679528e+00 5.760867943263421331e+00 9.705044979408093297e+00 8.816164522736706033e+00 9.824787365326150379e+00 4.302599156037599570e+00
9.087746822819493531e+00 6.245303210649785441e+00 4.469943360838207980e+00 8.911069305192047096e+00 7.037705561027636669e+00 4.516479604139365556e+00
8.293549605818284931e+00 7.702621420063188395e+00 5.662269660174965580e+00 9.405490954523703095e+00 9.512753170968434091e+00 4.906804645780247220e+00
7.892112973696770339e+00 7.993863895273612741e+00 8.990553862629315773e+00 9.770726119875112303e+00 8.396046460691627189e+00 7.855969869886066270e+00
7.316698943579268644e+00 8.422736861900101957e+00 9.938072257111839392e+00 9.080980341368308117e+00 8.839079565076069400e+00 6.718668962560130353e+00
6.992612582772157026e+00 5.173535293581186245e+00 9.455688402026954265e+00 9.115647346010510077e+00 9.090724091022114095e+00 6.661166317882130095e+00
5.130281879031740822e+00 6.629252537384759947e+00 6.964689706515052592e+00 9.717423173446801954e+00 9.174512718649850740e+00 9.198832890081151348e+00
5.255783729107306179e+00 4.587677541629275879e+00 6.418112515083008951e+00 8.591072530576317590e+00 9.024722670517972389e+00 8.080460395444928778e+00
4.357748441244989834e+00 7.451979332212880003e+00 8.250368487094210224e+00 8.449895064920287524e+00 8.800757195031039259e+00 7.212940648725893134e+00
4.090466461069887316e+00 9.627022708113438298e+00 6.154899648615161034e+00 8.809196207179738281e+00 8.530873062755748748e+00 5.827182282684883141e+00
5.446003191328291138e+00 8.581408201124171242e+00 4.323136632054708883e+00 5.854243780196666691e+00 8.403205979393719716e+00 6.047886660919933099e+00
6.713405483465129997e+00 6.695672539434577075e+00 8.281916148483951190e+00 6.827628033498993609e+00 7.374917080305489314e+00 5.852456855275844916e+00
9.508454089458497904e+00 8.695636121192508838e+00 8.805946146516197004e+00 7.085226370597295542e+00 7.446080871662509537e+00 6.647470013823500778e+00
4.772021630500360878e+00 8.638223550448079990e+00 9.961209758230747724e+00 8.290778222772956951e+00 8.836587282916562813e+00 9.420700086295378028e+00
6.577002968517619230e+00 9.033017700722709264e+00 9.812831854750978522e+00 4.944104217797409717e+00 7.371654775637388468e+00 9.045111100039532559e+00
9.161390270529953028e+00 8.265310752584298370e+00 7.695412392413090608e+00 8.657675971456725961e+00 9.567627623807586801e+00 9.441411694200112947e+00
7.091983334664395677e+00 9.944319200478270560e+00 4.047071222243455502e+00 9.632538119429343126e+00 9.150778907764715697e+00 9.565538441083598187e+00
6.734544618422903639e+00 9.656330595070350853e+00 5.591484311098111171e+00 8.668152053760559639e+00 9.689536860569232246e+00 6.720971353424124217e+00
9.302464591325019683e+00 6.033196029979148278e+00 5.397958917695882874e+00 9.216861798100421055e+00 9.474860759072850414e+00 8.940449530594264616e+00
9.111314607111657082e+00 9.958980902681979330e+00 8.569357428365393048e+00 9.840593303316925500e+00 9.246439795709189724e+00 7.684157190370177304e+00
9.296855720457283923e+00 9.509697142521307711e+00 8.865758519945844185e+00 8.149343771587981067e+00 9.601286038360258956e+00 8.194853335144557605e+00
9.475471696420129319e+00 9.547502270368818600e+00 7.723656838665510449e+00 8.787995575379763835e+00 9.601161530348017337e+00 7.980424227124091274e+00
7.226803865820605743e+00 9.542040585722563861e+00 6.292266435918645762e+00 7.730455790740345279e+00 9.590299654118243922e+00 9.712777959352505874e+00
8.794278142470137283e+00 8.364803365635733456e+00 7.855292692093986950e+00 8.710242261835350774e+00 8.556585075394863793e+00 5.774758282546699206e+00
9.472942558018507597e+00 5.961105853488763096e+00 7.235819489637448143e+00 9.185127848293300090e+00 9.163110409325627259e+00 5.203815170406833168e+00
6.441520526412555903e+00 6.712823012221772245e+00 7.583896503846146331e+00 9.389462081407387473e+00 9.439347628238989429e+00 6.695186406722284822e+00
5.459069919495648904e+00 9.253024517640909608e+00 5.457690734788167575e+00 9.456670547985419617e+00 9.139728767407529375e+00 9.313420106532372955e+00
7.474515080767605291e+00 9.991838199946490917e+00 8.317828189317552301e+00 8.854305045206407598e+00 9.724132577479149830e+00 7.254526306582834039e+00
8.071343293288252951e+00 8.777551508111528733e+00 8.976060633030424896e+00 8.874803041599131248e+00 8.933907509215908149e+00 9.190934132617183394e+00
9.790490781831890033e+00 9.635680436997930087e+00 7.004925072496906324e+00 9.683691024517889545e+00 8.271067448060481553e+00 9.025989860655496244e+00
6.878797853768718440e+00 9.182172625412245992e+00 7.971428318966950144e+00 9.996494657318137911e+00 9.926967169804868263e+00 9.310854966772161845e+00
7.858868749040682111e+00 6.018938325214151952e+00 7.321675150179511427e+00 9.386867860339101810e+00 9.373241485706502729e+00 9.105448128548044195e+00
7.998028055797523628e+00 5.456071968420078022e+00 8.786867824367327273e+00 9.299912226482762279e+00 9.131851414811377410e+00 7.015897951644801900e+00
7.845732354873788950e+00 7.044318600928320961e+00 7.357565999030104997e+00 8.249514283648807123e+00 8.154103298948713885e+00 7.613591659985779359e+00
9.145566959309046950e+00 6.568349639467315981e+00 9.512886785674883328e+00 7.881730778424755890e+00 6.810095691264175244e+00 9.251453494196661964e+00
9.606040997060095066e+00 9.082730137071985510e+00 9.957639154215385702e+00 7.967782799491531343e+00 8.597774882093530024e+00 8.534353069274535741e+00
8.818102626837697855e+00 7.724529055678401868e+00 8.105219863690930282e+00 7.704923785515056522e+00 7.295409464618677120e+00 6.542982742228306670e+00
6.368331949548418081e+00 8.321953472470791979e+00 9.983162354208475975e+00 8.908578085364835530e+00 7.257932008318389805e+00 9.119144400562749553e+00
9.635532503925228198e+00 8.743908629791077303e+00 5.377290980692766453e+00 8.605090469174005108e+00 8.000081054844535799e+00 8.717845168588537419e+00
8.989191246502166166e+00 8.802980184414121112e+00 9.063275359246693696e+00 9.008000614108686577e+00 8.843816535911912524e+00 8.645650649556978706e+00
8.282203949759434636e+00 7.834218205343097097e+00 8.424214157662506253e+00 7.134226970140721491e+00 8.459299043507932936e+00 7.696257973516171802e+00
9.806147612532482682e+00 9.995539370066342855e+00 7.965768681587366729e+00 8.978540489854072604e+00 8.353926733648814107e+00 7.554571988472808641e+00
8.811033499908930366e+00 9.440984292999861083e+00 9.774037818463956029e+00 9.622284704892198448e+00 9.306337091039900145e+00 5.540893345742516019e+00
6.946531115798326717e+00 9.479368295792612642e+00 9.231677492324720902e+00 9.758038951882223699e+00 8.471216405479335521e+00 6.525570190095518974e+00
6.704779343626293908e+00 9.363738034913637875e+00 7.364750186756459982e+00 9.044153429794135945e+00 5.233624943757205550e+00 6.078511545342845324e+00
6.521686561368329471e+00 7.848334881306739064e+00 5.070491913791414618e+00 8.346346158467376597e+00 4.939252440585889303e+00 9.677832332197361609e+00
9.813274833420592813e+00 7.402273733992474902e+00 6.406762631699708166e+00 6.866160965861456411e+00 7.192754923095698416e+00 9.033368901312902821e+00
9.116023632424974821e+00 8.746900688116712175e+00 9.240555012717644345e+00 7.009947143727645269e+00 9.591374351073984172e+00 8.968167378809395629e+00
7.373178173205491959e+00 9.785232085053191753e+00 6.087809369798423020e+00 9.438711251575087502e+00 8.935356834952184357e+00 7.789447455234364881e+00
7.741465367811221299e+00 8.326811846152946117e+00 8.842437398101862911e+00 8.829159986898442725e+00 8.657101090274164079e+00 8.482390972051998546e+00
8.610576004596104838e+00 8.937553800215564337e+00 7.809130140221834715e+00 8.371033730109932236e+00 9.005282718640740924e+00 7.445554583552179473e+00
7.391501011072234562e+00 7.894552940781704997e+00 8.264235524541691191e+00 9.319691578364885487e+00 8.745218416068102130e+00 6.633253691257089635e+00
7.729682290585902393e+00 7.910228047159190368e+00 8.204943187262735194e+00 8.536738672334552192e+00 8.010372047227313885e+00 4.244669622193950609e+00
5.408439024322137634e+00 9.703499049053123215e+00 9.166700744376022669e+00 9.901045840921325336e+00 8.093618473406380076e+00 4.662869667227979242e+00
5.597117734853743087e+00 8.360234095000349086e+00 7.848744884923878118e+00 9.042668060946510877e+00 6.658851311997335820e+00 9.475083394570491535e+00
7.436273718926174503e+00 9.118784512184923585e+00 6.883106665550275949e+00 9.275758779222206485e+00 6.591729731278820559e+00 6.672109176191373336e+00
7.651779868441166421e+00 8.812591410379493340e+00 5.431121348794267334e+00 9.174043879782812994e+00 8.254098454434203092e+00 7.392757739829357355e+00
8.385031888283142720e+00 8.333923883496302309e+00 7.435232490126570504e+00 8.554949898251818396e+00 8.491980290390710451e+00 7.507064830824609736e+00
9.144419484438470747e+00 8.813121478460324454e+00 9.330058334721178070e+00 7.540890741878239822e+00 9.006330105737495373e+00 6.251987572742131682e+00
8.934969403877088823e+00 6.765492738329349720e+00 4.083037068088173349e+00 7.469778222628008280e+00 9.291878450379323695e+00 7.451535882242096953e+00
8.558014018812395207e+00 5.293840007940444181e+00 6.784242134989015405e+00 9.874866383362572719e+00 8.062364751205432611e+00 7.725333127055915128e+00
9.819000288603918492e+00 7.605033458339969243e+00 7.498449178334787746e+00 9.290794071749049365e+00 9.276210302268427910e+00 6.643962017593592506e+00
9.826367045476706252e+00 8.576477385208402637e+00 9.769831220169447050e+00 9.732944912361412904e+00 8.988953742611135667e+00 9.531051181079767787e+00
7.593276322028675196e+00 6.792966075738135601e+00 9.497571565824927120e+00 7.514837214425623912e+00 9.391837370852162081e+00 9.769373122887133221e+00
8.110081620069044206e+00 9.352227140415561024e+00 5.977429388932588239e+00 8.035737088386566640e+00 8.810819681179481222e+00 8.683439955693824430e+00
9.990317954506855003e+00 3.063058319768222848e+00 6.234282258156252254e+00 7.669735986955977580e+00 9.727947338714907133e+00 7.550110724352474101e+00
8.170296297251120166e+00 4.735240623346017586e+00 5.552876053140711754e+00 8.514870572486062272e+00 8.709885266113303715e+00 7.732876362805258807e+00
7.205953621665370790e+00 5.736602173687022521e+00 6.148029137180927250e+00 8.503273516027526568e+00 9.894542641551643314e+00 9.035950972081000288e+00
9.286615024422808062e+00 9.939605065547764795e+00 8.416436704190825679e+00 9.422366093520622599e+00 9.449247992161122767e+00 9.414776496057678301e+00
6.897823739482266348e+00 9.955459526526807323e+00 7.503013610066037842e+00 8.435888745381809883e+00 9.452578340130218137e+00 8.269801397931647813e+00
5.319260003274218107e+00 7.248776579747220339e+00 6.814539301961437090e+00 6.569027204804593900e+00 9.368618035813925715e+00 7.038315695484135048e+00
7.959761862878213634e+00 8.441365821802076397e+00 5.652077610605419800e+00 9.882689004033780478e+00 8.400817606019913342e+00 7.446172728828444498e+00
8.509488176466653897e+00 8.925888017048590584e+00 9.925296721890061846e+00 9.572166981116225770e+00 9.230221896718621366e+00 9.013403212018845423e+00
6.606740806570645219e+00 8.721328792988744638e+00 9.405437779828742961e+00 8.558846599960839185e+00 9.256606386571720080e+00 8.833053369072990435e+00
5.912867598882123765e+00 8.603452850637992810e+00 8.246561077313071308e+00 9.345406327648529299e+00 8.716888439307854952e+00 8.302280783900975791e+00
7.504236100229196182e+00 6.883596896758503725e+00 5.251352281315022630e+00 9.809867757650291509e+00 8.916911469158860015e+00 8.025131255226593652e+00
5.820462376633887658e+00 6.939975786442507122e+00 9.085303521017936035e+00 7.837925822981955726e+00 7.695049844944687578e+00 7.303361608068602351e+00
7.275514068349688834e+00 7.778469667063973247e+00 9.940188838247616232e+00 7.491381882965491457e+00 8.082043298400837017e+00 8.011741280337451698e+00
5.860235528045365960e+00 7.164729553649648253e+00 9.468924544427558487e+00 8.979146091007564223e+00 7.409208992404421323e+00 7.295195357638858624e+00
5.960415808898915202e+00 8.532516928959420710e+00 9.584389264064638425e+00 9.347155583477292140e+00 8.440361576432561463e+00 6.862709456167191746e+00
8.071542860190175972e+00 8.338445095334083845e+00 9.278032173337475541e+00 9.065041216998123375e+00 7.262495589120161910e+00 9.350472520140710841e+00
8.563958663949115646e+00 7.133470576759061821e+00 7.048116527072066262e+00 7.900325324195772048e+00 9.923570324734942716e+00 6.231769587623137596e+00
7.634199928804857649e+00 8.834011275552214215e+00 9.646005418334990367e+00 7.882433693037079081e+00 6.482481372072273373e+00 7.023829947671911711e+00
6.227989296477304926e+00 9.378125429277808678e+00 6.972889265386097435e+00 9.535770564017282069e+00 7.703171410346437042e+00 7.971056626919069465e+00
7.656236984049380467e+00 7.637139474922604698e+00 6.955574412075566926e+00 9.056814100861140915e+00 6.666527945729827209e+00 9.328598876016823027e+00
8.910174093144814123e+00 6.620288711137368942e+00 9.848890084795959510e+00 8.716831330586712667e+00 7.304023171839608253e+00 8.886492787115269465e+00
9.011152517073368173e+00 8.280729104925415029e+00 7.676442165127117079e+00 8.232720293675848566e+00 7.851749077827449241e+00 7.548122352420920222e+00
7.613799307014752493e+00 8.076337740319020853e+00 8.811335551319880111e+00 8.642612149060678206e+00 9.341606482046797666e+00 8.072889644172004608e+00
7.452018394231511245e+00 8.293859617421771802e+00 9.568456229283643921e+00 8.669573001513152022e+00 9.090776145935350883e+00 6.683374641885269085e+00
9.771687456840512098e+00 6.947012856647940993e+00 9.178972154220327084e+00 9.472717507116881208e+00 9.797552068515670953e+00 7.287602397759031625e+00
8.804531053157841569e+00 8.981648434825332927e+00 8.024991585232458036e+00 9.560897886193295392e+00 8.804528975426126891e+00 8.652560433511078841e+00
6.966195136860055648e+00 9.993174098790223780e+00 8.692531853284368282e+00 9.347356670158422531e+00 8.369685160832769810e+00 7.651994050321778928e+00
7.000702885999654512e+00 7.382819008408181283e+00 6.900359304912637270e+00 9.821365462565157856e+00 7.472310181070664470e+00 7.846297671133029006e+00
8.251425902473513929e+00 7.769010459482349695e+00 6.990455797889667977e+00 9.919739540753795382e+00 7.136108854760886189e+00 9.425462089085201001e+00
8.164997816387950635e+00 9.316991619839178895e+00 8.308468242115758073e+00 6.044563649207011835e+00 9.255217095753557999e+00 9.307681641050544741e+00
5.625827053783780229e+00 9.384314632769855891e+00 6.654339740617976950e+00 9.687973287979009029e+00 9.565272432345057751e+00 8.832986898870423431e+00
6.952625262036159270e+00 7.231512859588052677e+00 6.566399179074073444e+00 8.785859275163991455e+00 8.764552595137978130e+00 4.682131937526232690e+00
