influence.1.1		influence.1.2		influence.1.3		influence.1.4		influence.1.5		influence.1.6		influence.2.1		influence.2.2		influence.2.3		influence.2.4		influence.2.5		influence.2.6		influence.3.1		influence.3.2		influence.3.3		influence.3.4		influence.3.5		influence.3.6		influence.4.1		influence.4.2		influence.4.3		influence.4.4		influence.4.5		influence.4.6		influence.5.1		influence.5.2		influence.5.3		influence.5.4		influence.5.5		influence.5.6		influence.6.1		influence.6.2		influence.6.3		influence.6.4		influence.6.5		influence.6.6		
0.000000000000000000e+00 1.685296944748750937e-04 7.560125537205636710e-17 8.183458592156954772e-03 1.934125906247989926e-03 1.015308530272708284e-07 1.770143782269138853e-03 0.000000000000000000e+00 5.620794769923223618e-15 2.068004767948292653e-03 1.190461161827290745e-12 7.161083166850612525e-02 6.610854421783716576e-09 2.378432730882070346e-03 0.000000000000000000e+00 2.933947397074270214e-01 6.477209973117342397e-04 2.466035819675719276e-01 5.860586217062416226e-02 4.881500894959216463e-01 4.042791205524529212e-06 0.000000000000000000e+00 1.131218926952796709e-19 3.370118810563829670e-02 4.177307077956180931e-07 9.710333565792431815e-03 3.584292689224514251e-15 8.302988533888552847e-02 0.000000000000000000e+00 1.188196013107036819e+00 9.392056587808352342e-07 3.770389130553687712e-09 3.161140853440855628e-06 8.300799748748879381e+00 9.805722973310161311e-19 0.000000000000000000e+00
0.000000000000000000e+00 4.790786831628381857e-05 1.086083874365635390e-16 2.666708978358054132e-03 1.182947477255503164e-02 2.914578174271458108e-07 3.546814894434624043e-04 0.000000000000000000e+00 4.834875953369546904e-15 3.105846016027458221e-03 2.462056152954283950e-12 6.902071132642029205e-02 9.688823277350419915e-09 7.871575069252192969e-03 0.000000000000000000e+00 7.813133299047619884e-02 1.256107553493020093e-03 1.494276162976094224e-01 2.221990986556828529e-01 1.362363412691434128e-01 2.975087212613607917e-06 0.000000000000000000e+00 1.103464289328550234e-19 4.313503819606701040e-02 2.709409609493846543e-07 1.698821267522060863e-04 1.569650734681774341e-15 4.909386464246026649e-01 0.000000000000000000e+00 7.722179170048439900e-01 1.909810453243234857e-06 3.094102274264373803e-10 6.504232007255924947e-07 3.995097213934453162e+00 6.120987872702421394e-19 0.000000000000000000e+00
0.000000000000000000e+00 1.492472469491055629e-04 1.340692981622909148e-16 3.361470382547205801e-03 7.733469385525707906e-04 2.064651687996305385e-07 8.564834351479287634e-04 0.000000000000000000e+00 5.051142587275253726e-15 1.336758640926996762e-03 7.148522874327634399e-13 5.693531831357758616e-02 1.987471486006655666e-08 9.255858104790643665e-03 0.000000000000000000e+00 7.726447559997460732e-03 8.555093751139622557e-05 1.770117591398001344e-01 4.262141126994360985e-01 1.532556099636024072e-01 2.299358316692969880e-06 0.000000000000000000e+00 6.636818764034545636e-20 7.023604524801594674e-03 5.797669959732021719e-07 3.945704577105204843e-04 2.368168385245027965e-15 7.310703684666963742e-01 0.000000000000000000e+00 8.664486696643620700e-01 1.480182276942968224e-05 8.131262155075732610e-09 3.574462101176659962e-08 7.443844396590532320e+00 1.928471547348223938e-19 0.000000000000000000e+00
0.000000000000000000e+00 3.412824568162351651e-04 9.080304573159683667e-17 2.810156351303535159e-03 5.681871001833627838e-02 8.605135106569891623e-08 1.035130591129113532e-04 0.000000000000000000e+00 9.567443824872879027e-15 8.643943867752714155e-04 6.231855273167769258e-13 4.698254279230997671e-02 6.389592429347673712e-09 2.759723600748918010e-02 0.000000000000000000e+00 1.223335256091786193e-02 1.850851182072582593e-05 7.000507480077724498e-01 2.366829565086289999e-01 1.037270099424127956e-01 1.878923724245056374e-06 0.000000000000000000e+00 5.598734504448347568e-20 2.708018818048766718e-03 2.351990881771495183e-07 3.417888921927641544e-04 2.690784473311910135e-15 2.058378815854811361e-01 0.000000000000000000e+00 3.381652150181742311e-02 3.209105022998939957e-05 1.360059747658032099e-10 4.270970427267224325e-06 9.114357472495775880e+00 1.159316805330057911e-18 0.000000000000000000e+00
0.000000000000000000e+00 1.170728085393274269e-03 1.911840214974043549e-16 6.432669067506534451e-03 3.919080596533244809e-02 4.483962567088185076e-08 9.164799642156017763e-04 0.000000000000000000e+00 2.213202211089037613e-15 8.709815312754426442e-02 2.431094710179767457e-12 1.131228504543735219e-01 1.076697838171950604e-09 2.763067962069013297e-02 0.000000000000000000e+00 2.025560719741860004e-04 2.487557597242087202e-05 4.423506038612265434e-01 1.023949115725112102e-01 8.600514157655676784e-02 3.335564221102115331e-06 0.000000000000000000e+00 7.195802541274947167e-20 5.546356762065766249e-02 5.490793592093454053e-07 3.938121375048457155e-05 1.808729813086171913e-15 4.973056282950578250e-02 0.000000000000000000e+00 7.609771551580646332e-02 2.348115205427201669e-05 2.612026599667908157e-10 4.260864672294815647e-06 7.265024860598701117e+00 2.006154953622443847e-18 0.000000000000000000e+00
0.000000000000000000e+00 3.033857760985536785e-03 3.071098591982012216e-17 5.198355517132592814e-03 4.547823770400322846e-02 1.674745570497124863e-08 1.970344550469570709e-03 0.000000000000000000e+00 1.613597597404405115e-15 1.036363544877904469e-01 5.383167867627855136e-13 7.040191367140609391e-02 5.338205889693579428e-10 1.091842270286325425e-02 0.000000000000000000e+00 1.098154447052974530e-04 3.483427949004663793e-05 1.451609143222550302e-01 1.727420118780653158e-01 4.995681436508252887e-02 1.026487450665810333e-05 0.000000000000000000e+00 3.147819004985854889e-20 1.109409555360972750e-02 3.125411752505998777e-07 6.441781943744158390e-05 2.834918122809910186e-15 4.797301384663620327e-01 0.000000000000000000e+00 3.243014529295030202e-01 2.751808786936935290e-06 3.910542823836422085e-09 5.679300849424329621e-05 7.446738101325244941e+00 5.529891905241985112e-18 0.000000000000000000e+00
0.000000000000000000e+00 1.009420779066944746e-01 1.446348207284334477e-17 5.552083224588076626e-03 1.144615616541463238e-01 3.262168244364593742e-08 6.049630653236570156e-03 0.000000000000000000e+00 6.023820924731213953e-16 1.509345310133641295e-02 1.107424109733696079e-12 1.276841469765055692e-01 1.497492208081310198e-09 2.071275708617368108e-02 0.000000000000000000e+00 7.228463154520113794e-04 5.804751170376613970e-05 6.003574401291064677e-02 3.843337153974077935e-01 6.337982919858776987e-02 1.473990981757613703e-05 0.000000000000000000e+00 1.986278978220485118e-21 8.142587888731718168e-03 1.401603585856897928e-08 3.816909924977043015e-05 4.186784594267740384e-15 5.495358712004881907e-01 0.000000000000000000e+00 5.523570665072115027e-01 1.433767090235550107e-05 2.966371765495897122e-08 2.515627517125321950e-05 7.398884603496183487e+00 1.019272210313070559e-17 0.000000000000000000e+00
0.000000000000000000e+00 2.882056092969548320e-03 1.385228339084180000e-17 1.583670676129806526e-02 7.299800461839967003e-02 4.059883323378599844e-08 5.768518404784824839e-03 0.000000000000000000e+00 5.414813010629406453e-15 1.737352925185663708e-03 4.880105124969581227e-12 4.984012536923438513e-02 2.551597099278207124e-10 7.326276184270690273e-01 0.000000000000000000e+00 7.282954744490870115e-04 4.413443544464198140e-05 3.002947823307987596e-01 1.403759786086588301e-01 1.385222933210545071e-01 2.329561468317970164e-05 0.000000000000000000e+00 3.941457221939558732e-21 1.504530687643280615e-02 4.980577627367658101e-08 9.548199783516392864e-06 5.073621979752147234e-15 1.873874522231796635e-03 0.000000000000000000e+00 1.066445345475149020e+00 9.024146845628098774e-06 8.705819391570563696e-08 1.502854677346363738e-05 7.724813358504260208e+00 1.006147708734922337e-17 0.000000000000000000e+00
0.000000000000000000e+00 1.578072829696931302e-04 1.171357091934934253e-17 1.638994072231823168e-02 3.970049774508344065e-01 2.070847445088182986e-08 2.578836483276141043e-03 0.000000000000000000e+00 5.984811602253371339e-16 2.147359204311557416e-03 4.126963313974867788e-12 4.948146578234149245e-02 1.658045618399898522e-09 1.101110240248402983e+00 0.000000000000000000e+00 6.845340706749811557e-04 1.232618775364987054e-04 7.439413894371383895e-01 5.729927520208637493e-01 2.636124501854816837e-01 3.086863070998128159e-05 0.000000000000000000e+00 4.538893917465501371e-22 3.910406077233355079e-03 4.115374956187925445e-08 2.471575756093383092e-05 6.172866061160843906e-15 1.912369147282499482e-03 0.000000000000000000e+00 1.660804821916614271e+00 6.755700196828952857e-06 1.022058572190722302e-08 2.139688852373129187e-05 2.101862006463895760e+00 3.465228407787408081e-17 0.000000000000000000e+00
0.000000000000000000e+00 5.693076374479874233e-04 5.872381276783657320e-18 4.932927185460268815e-03 1.018652036795842236e-01 8.259341070422737009e-08 9.195663095856945616e-04 0.000000000000000000e+00 4.120733568535886836e-16 9.709186710721236279e-04 1.840079389503318374e-12 1.655015973205820057e-01 2.851310660902144056e-09 5.816106260878994849e-01 0.000000000000000000e+00 4.000381158169520244e-04 9.673354299362878998e-05 1.269863226815667878e-01 2.157448681820505865e+00 5.688594687392712138e-03 2.961028433386905399e-05 0.000000000000000000e+00 3.618066356475610520e-22 9.952815273085908326e-03 7.719666854930656032e-09 2.429646148449012699e-05 2.336557574583441497e-15 1.395966866811361408e-03 0.000000000000000000e+00 3.599939722162397437e+00 1.339424620741008849e-05 2.600845265882046565e-07 3.572108149415977420e-05 7.976384534503938362e+00 1.005826289112179169e-17 0.000000000000000000e+00
0.000000000000000000e+00 3.561839020908318717e-03 7.322568745859114345e-18 6.788726692251416915e-03 8.787072014439858969e-02 1.203921321840653543e-07 2.447327595599321499e-04 0.000000000000000000e+00 3.237197874165827430e-16 7.671969650643638630e-04 9.779484846573930408e-13 1.777846672851031984e-01 3.807786257215455728e-09 1.757227261200374757e-01 0.000000000000000000e+00 6.540772921047271040e-04 9.001646071576181914e-04 6.187479572820721030e-01 1.930510033635748357e+00 1.476761330575848642e-03 4.413251575030787560e-05 0.000000000000000000e+00 1.735338810973313797e-22 1.461299617381696652e-03 2.285753252459546457e-08 7.075441190685278211e-06 7.103542552973965172e-14 1.827912928491761671e-03 0.000000000000000000e+00 6.640705190418852766e+00 2.099421460538361702e-05 1.138429365337827348e-07 1.598439486933077201e-06 6.276878769809269620e+00 3.235309425970106567e-17 0.000000000000000000e+00
0.000000000000000000e+00 2.854580511842206084e-02 1.614271532882094659e-17 2.574181291251541673e-02 5.847332536608507159e-01 1.392597513738396995e-07 9.001615297858230297e-05 0.000000000000000000e+00 2.470879511281259322e-15 9.829090512239256183e-04 1.365441121052647395e-12 2.803336492023760229e+00 1.798099729935991173e-09 1.168754814307451761e+00 0.000000000000000000e+00 1.395892940641387295e-04 1.065796741617805726e-03 2.043555650711512683e+00 1.064230471914528131e+00 4.503865863554236924e-03 1.019662852765016462e-04 0.000000000000000000e+00 2.742238146935592115e-22 5.524358459879914578e-04 3.512124925418686964e-09 4.717488200615774014e-06 6.976841538091783044e-15 1.993748383158517549e-03 0.000000000000000000e+00 1.915239307520621326e+00 1.372254627961589409e-04 1.926506809816575048e-07 3.224666714243865313e-07 3.308937842928466821e+00 4.807730153821911752e-18 0.000000000000000000e+00
0.000000000000000000e+00 2.668791141657025356e-01 2.251637068173300635e-17 1.600852975869261965e-02 8.547748733196010307e-02 4.549432842256029612e-07 2.270429552843945017e-04 0.000000000000000000e+00 3.462495560524749895e-18 1.935367437565867557e-03 7.011435668772442307e-13 1.665900292158551954e+00 1.467445372500588278e-09 2.728923720254743945e-01 0.000000000000000000e+00 1.427094732557196660e-04 1.048455600669467077e-03 8.789339392933448458e-01 2.404840205889393179e+00 2.972208507617415171e-03 3.684797366581478461e-05 0.000000000000000000e+00 1.051565699939955290e-21 7.739891810133126861e-03 1.350459165993451743e-08 3.427923534505013604e-06 3.588539395018966426e-15 1.268328279216229771e-03 0.000000000000000000e+00 5.100277100400779418e+00 8.890474935262426468e-05 3.605669552927010998e-07 5.619560031985809041e-06 5.065202547318004012e-01 1.924859973801168199e-19 0.000000000000000000e+00
0.000000000000000000e+00 6.010962383471419868e-01 2.486589767407646859e-19 9.979290397562557563e-03 4.673883003695749605e-01 2.948127583433094183e-07 1.063092094254960681e-03 0.000000000000000000e+00 8.672998385879826912e-18 5.341856151112627698e-04 4.813142865357751763e-12 7.114489035285372909e-01 6.432458572659566382e-09 5.915863291726772971e-02 0.000000000000000000e+00 1.263243927732837649e-04 7.145684533802021919e-03 1.905481956159832957e-01 4.030828290511957235e+00 2.846723109719704464e-03 8.383950186855643926e-06 0.000000000000000000e+00 2.336778049195215993e-22 1.633005859632621903e-02 2.445869019816571510e-08 7.458921133796546572e-05 1.955042806817847245e-14 5.167017501344414211e-03 0.000000000000000000e+00 8.226432293796976936e+00 1.193590427194331818e-04 9.232210550206743205e-08 1.691849438572672648e-05 1.342194966316684557e+00 6.579969035226847341e-20 0.000000000000000000e+00
0.000000000000000000e+00 9.104266397792655230e-01 3.806131459737612736e-20 2.568146475255614347e-02 4.837991317788962187e-01 1.753604544218083613e-07 1.034393451580702507e-03 0.000000000000000000e+00 1.200187632356062045e-17 4.120779458107084580e-04 3.921705242066097096e-12 1.984619909964607132e+00 3.150506427484023182e-09 3.887036382119148925e-01 0.000000000000000000e+00 2.779123394220779815e-03 7.440019565974270027e-03 1.106821521129038199e+00 3.452030428236702586e-01 1.367508281415459777e-02 7.023689256927817203e-06 0.000000000000000000e+00 1.765246751904867996e-22 8.750425687330018465e-02 1.052175182481605545e-08 1.928793807399687896e-04 3.481745601345015484e-14 3.856637673947337364e-01 0.000000000000000000e+00 6.521938959815241965e+00 2.998317010978653334e-04 2.291885464477136069e-08 2.604920886825068190e-05 7.731948093971698910e-01 1.075504836598124509e-19 0.000000000000000000e+00
0.000000000000000000e+00 6.709692314237651889e-01 1.617819061760572188e-20 3.656324511297951579e-02 5.254287347888911830e-01 9.013336391234484911e-07 9.066731532168265800e-04 0.000000000000000000e+00 1.429193874518417612e-17 3.186815909442212579e-05 3.487240702988256356e-11 1.334097128042007530e+00 1.816780874750880162e-09 8.903202068889459059e-03 0.000000000000000000e+00 6.752985370953365658e-03 1.942397902422637055e-03 9.380897526697642430e-01 4.876627310883450694e-01 9.203859348747270644e-03 4.692098798677583774e-05 0.000000000000000000e+00 1.333710826971691340e-21 2.270057042436070815e-01 4.760822207620713224e-09 5.393614855945366151e-04 1.883891423836666103e-15 3.221046118446651008e-01 0.000000000000000000e+00 4.142672115028856794e+00 7.980640810934075641e-05 1.760070534505988990e-08 2.788337837907117211e-06 2.324188290153524350e-01 9.388493543579894881e-20 0.000000000000000000e+00
0.000000000000000000e+00 4.768043265013285348e-01 7.095668435446246538e-21 3.764311858163116309e-01 2.838566578758578984e-01 3.523382599643344387e-07 2.602365745846772944e-03 0.000000000000000000e+00 3.262111056055236987e-18 9.135559990260260638e-03 1.937588968741479221e-10 9.298288207038830910e-02 9.105622211795068738e-09 1.151877274279639596e-01 0.000000000000000000e+00 8.139612575102600587e-04 2.155741891606311866e-03 8.813982104450605704e+00 5.916120666195223698e-01 7.488460118571896827e-03 2.845189283001550568e-05 0.000000000000000000e+00 1.021479126542487220e-21 1.827778968085846667e-01 1.162246659805993849e-08 8.977819871917271837e-04 2.835954746599403767e-14 3.370629436592605943e-01 0.000000000000000000e+00 1.914098833332189831e-01 2.829464529196942736e-04 1.619846242143523317e-08 4.520685948981447794e-06 2.229948299009660018e-01 7.283079960440085476e-20 0.000000000000000000e+00
0.000000000000000000e+00 4.382913113262711380e-01 3.739956878455548540e-21 3.097203703549544426e-02 9.522604694037345441e-02 1.378809831468452268e-05 1.097169515109336531e-02 0.000000000000000000e+00 3.258969632610465239e-18 1.713336646475683081e-02 6.445524990749307129e-11 4.104884283974460230e-02 5.393339246810320088e-09 1.738927010892019065e-01 0.000000000000000000e+00 2.354378168875602591e-03 8.958123622131811473e-03 7.288584869118494680e+00 1.241354670872314991e-01 1.499781708652747538e-03 8.827590421652985924e-04 0.000000000000000000e+00 1.782333434177587944e-21 2.031680518583940664e-01 1.246756272333661211e-08 7.147897848041940335e-04 2.267471992019369315e-16 4.147336277066823729e-01 0.000000000000000000e+00 2.716362461040402465e-01 6.620915073806282554e-06 4.426928561360200838e-09 1.465138693936351454e-05 3.920012266793457614e-03 2.198183496921641108e-20 0.000000000000000000e+00
0.000000000000000000e+00 1.010552158304213327e-01 4.144184356624908369e-21 2.008307476400198244e+00 2.201437635204394616e-01 5.933495031854247445e-06 8.672092796917081972e-03 0.000000000000000000e+00 1.256380379610229801e-17 4.150297534335115751e-02 2.895481135379622048e-11 2.298065230913684864e+00 3.480562449708365252e-09 3.964391099029344612e-01 0.000000000000000000e+00 1.334953663438361807e-03 2.740746245301536529e-03 8.760815768349011989e+00 5.810897003718883125e-02 1.868063282290796743e-03 6.712422359228590023e-04 0.000000000000000000e+00 2.118735566977565819e-20 1.537132314716775361e-01 1.861681172799903314e-08 3.812598596211629921e-04 3.308170739068057316e-16 4.245950936940723897e-01 0.000000000000000000e+00 7.294294638361622507e-01 3.577727397862864997e-05 3.691095271486649554e-09 8.908853533531001494e-05 5.511708110889980720e-04 7.118944377208470967e-20 0.000000000000000000e+00
0.000000000000000000e+00 2.286604454809106901e+00 3.446453063829457854e-21 2.346324393724370960e+00 1.360386860731443437e-01 5.786707822966377144e-06 1.424787927263917314e-02 0.000000000000000000e+00 1.511985046023247106e-16 5.334578242005865584e-02 2.327226456243519622e-12 1.131128680495100847e+00 7.949654566761195440e-09 8.184436001782513515e-01 0.000000000000000000e+00 5.136365382335952119e-04 1.040439484456681142e-03 8.782396044820151459e+00 5.494371925268635645e-03 2.671436107973170025e-03 3.649563203323007176e-04 0.000000000000000000e+00 4.009001650477870781e-20 1.169570379535991717e-01 1.770941168356619813e-08 2.005376969568466519e-02 1.608584265154851000e-16 1.740281795462258474e-01 0.000000000000000000e+00 2.468219721499113894e-01 4.188731646388976207e-05 2.505926455275582538e-07 1.659790531343159755e-04 7.689370172914023870e-04 2.754737897606609541e-20 0.000000000000000000e+00
