word.concentration.1	word.concentration.2	word.concentration.3	word.concentration.4	word.concentration.5	word.concentration.6	word.concentration.7	word.concentration.8	word.concentration.9	word.concentration.10	
8.275398789649916154e+00 8.498271011767494443e+00 9.321697408474740598e+00 7.679276644412711406e+00 8.301291212271660669e+00 6.667687395165780906e+00 9.064927167410104403e+00 6.691207709791101799e+00 8.657462332114659986e+00 9.266379666476623811e+00
8.348621180151711840e+00 8.768782122212282815e+00 9.188202831103154722e+00 5.424760027801373674e+00 3.141658581744545931e+00 5.771760433170388893e+00 8.379095596157847936e+00 5.386234398242960353e+00 7.770016466407280831e+00 8.588591619212632366e+00
9.909633956636215046e+00 8.420731236972724076e+00 6.147283550630620930e+00 7.725765045207289461e+00 7.588965161529453773e+00 9.607390374600708327e+00 9.449985828092778206e+00 5.037796848716013187e+00 5.830045579349181217e+00 8.690800247084837338e+00
9.016869137746180485e+00 9.661319480363694367e+00 7.909138370927379924e+00 7.150455283405197093e+00 7.268820846734142194e+00 9.130135466057462068e+00 9.627559927276914564e+00 4.932893559107597525e+00 9.640104754139668941e+00 6.452232747409846425e+00
9.374776279538657775e+00 8.838428168269832241e+00 8.265265744663638614e+00 9.991851369998302701e+00 5.104499923958121244e+00 9.134707565552071529e+00 8.876720941296518674e+00 9.081758367958347122e+00 9.992385602768216302e+00 6.343144571642973517e+00
9.576646676181436391e+00 6.895788530242203507e+00 8.999536244316578504e+00 8.332756638060576648e+00 6.017317408256854350e+00 8.867371945800467614e+00 7.258092581263106524e+00 8.499738271531059652e+00 9.058961003465519468e+00 9.498186316307105415e+00
9.219602964149846258e+00 9.208154635717631820e+00 6.956044538440893099e+00 8.474228939665616522e+00 5.276373775642525743e+00 8.719469792236008487e+00 7.879465018190273007e+00 7.523115736701482703e+00 8.734129260809316619e+00 9.817799936817277029e+00
9.406141846828820263e+00 8.530655079159842558e+00 9.380120442168966122e+00 9.944261130856695274e+00 6.084391672411787688e+00 8.209512465599516418e+00 9.642041870990386343e+00 4.929661151230906313e+00 9.466072053458820079e+00 8.513361681402127346e+00
9.473374204757169181e+00 8.476787717766564256e+00 9.546024134671066363e+00 9.350853853479604183e+00 9.941223733386459926e+00 8.771749211280807756e+00 9.347826759612427594e+00 9.869004817982832023e+00 7.321437779757311581e+00 3.608657423929281016e+00
6.272220058029947864e+00 9.215489488271995100e+00 8.392494373255367179e+00 5.525546844133275570e+00 5.725471546573891679e+00 9.116716750992022611e+00 8.487244563491678662e+00 8.033539911445355841e+00 6.693527215851823087e+00 5.532804158294644559e+00
8.029611245120065632e+00 8.022423673764732754e+00 8.944391358803322589e+00 8.705548701816283597e+00 7.453270614329625232e+00 9.766062906311892888e+00 9.324163164707728768e+00 8.123449258000876583e+00 8.861092317725340450e+00 9.059703663850617872e+00
9.133166721442153246e+00 9.497550388942908484e+00 9.104855159605476089e+00 7.279437832281169918e+00 9.737254027168074089e+00 8.763408158757805211e+00 6.597721172209461749e+00 8.985716945685062740e+00 9.747739853480371863e+00 9.911125975568896962e+00
8.910116202559899889e+00 7.039505389615335673e+00 8.710705122715856064e+00 8.574893560967765893e+00 9.029789080371326548e+00 8.119358321093677944e+00 7.168434913737154801e+00 9.040238230459774371e+00 9.411503490995954735e+00 9.467076781349787140e+00
8.484507450462272615e+00 7.364160637252349595e+00 9.433137851036583754e+00 8.790190429447021003e+00 8.582312562134697842e+00 7.258532862786669426e+00 9.563446767992052955e+00 7.715590264453275893e+00 7.023821562491602499e+00 9.042710376403249484e+00
5.881297160438926142e+00 7.619871151284302258e+00 9.364128380589583855e+00 9.480726644011602033e+00 6.267308849186697728e+00 9.838582891245732043e+00 7.789456275871502910e+00 8.747220075807542017e+00 9.130835041672018093e+00 8.026235205976609777e+00
9.838573724591931580e+00 6.277658954010266967e+00 9.412905838814202397e+00 6.763043401585270509e+00 6.953220082267212554e+00 8.337252069600475934e+00 9.947772622056032077e+00 9.588768306297200894e+00 7.407217198669927782e+00 8.927515811263383227e+00
9.634725819237262456e+00 9.677500606594644950e+00 9.263457111029037350e+00 5.015360224154425062e+00 5.741597803850629234e+00 7.338674318232059512e+00 9.776722096726302880e+00 9.517324254189766464e+00 8.480833534426139408e+00 8.314351876353549997e+00
9.393489357345792712e+00 8.056212467995162996e+00 9.274155732105272776e+00 7.742580032285017566e+00 6.487286394785893862e+00 6.652240394895636122e+00 9.157054328539432575e+00 8.170588293313297612e+00 7.595276830539562596e+00 8.039851099548245728e+00
7.615182606954766342e+00 9.718459724947248191e+00 9.098589146271773842e+00 5.589788129435151021e+00 7.106157955718654939e+00 7.444264222691774791e+00 9.236054603566996590e+00 9.815630010319571497e+00 9.231391887149081654e+00 9.738703828029160903e+00
8.183177693683269638e+00 6.351223477127063255e+00 7.952519562846869228e+00 6.746650747567696449e+00 6.811855863251100374e+00 6.641274006979491773e+00 9.854923713404920349e+00 9.221644085898873300e+00 7.340236858685056376e+00 6.640717339274271325e+00
6.450004382544874737e+00 6.915768660615424501e+00 9.818894576379882722e+00 9.529233536572284891e+00 9.739761243571228633e+00 9.566010824375291932e+00 7.296614960597184840e+00 9.499351498689083684e+00 6.472124049703648296e+00 8.414985581022673244e+00
7.388471660719990730e+00 6.781309131349813946e+00 9.002143281996925595e+00 9.070670708045716069e+00 9.142535874995813217e+00 6.678398427440043861e+00 9.163008326969091399e+00 8.921132296669927797e+00 9.199628920540652288e+00 7.683020398512014459e+00
8.678550575261285260e+00 7.407525112014665680e+00 9.854200013257283786e+00 9.819088653488332596e+00 8.026516066317920917e+00 7.322842680702639662e+00 9.442050417518753846e+00 9.124812310730160192e+00 9.343587014499387777e+00 8.216171437522037380e+00
8.524353308267942353e+00 8.693482842382314502e+00 9.902790588001131766e+00 6.774848328047194279e+00 7.636837835270385177e+00 9.127005741071434031e+00 8.894015646782008844e+00 9.535031364913438168e+00 7.453453901004063908e+00 8.958341783567632888e+00
7.620140446200974971e+00 9.577746324128529665e+00 9.993676726526816267e+00 9.114958121015488857e+00 8.336018558251961252e+00 9.544256281070584436e+00 4.291293138161076826e+00 7.549223531439898771e+00 7.640794111608767203e+00 7.975715910111770057e+00
7.339725688515908786e+00 3.968733655304523822e+00 9.564531855177980546e+00 8.622254940290217107e+00 8.152126004859921338e+00 8.133817949248120627e+00 7.149900473276155743e+00 7.479164186929046387e+00 5.004926399673670367e+00 9.701719427207365243e+00
5.276899196656213320e+00 7.058335120878667546e+00 9.811676996867774392e+00 7.224902483716879154e+00 7.038126730969041844e+00 5.855828094045630650e+00 7.601632619458317919e+00 6.561546710760106649e+00 7.363948640736451168e+00 9.757578710096334262e+00
7.644010580498443730e+00 8.986327956959005547e+00 7.117792376492007911e+00 8.525631797512833288e+00 9.716487733860510900e+00 8.798308052578077465e+00 5.889394427619675909e+00 8.950901147935562463e+00 8.171681672976484734e+00 8.989568559901272238e+00
7.862963626649179361e+00 7.805993403587265789e+00 9.005263736638415395e+00 8.356706143150193000e+00 8.248449692366021324e+00 7.782648158826962259e+00 8.611939042502726238e+00 6.899538294403106065e+00 8.251663398694354612e+00 8.916656219576633902e+00
7.682684520659639027e+00 6.098120385460374493e+00 8.545448441714611931e+00 9.777882445884674922e+00 8.362649088261285613e+00 5.226063286170965938e+00 9.380300658959102478e+00 8.108418133503771941e+00 8.532078235734537941e+00 7.041916435656182749e+00
8.866417138001873255e+00 9.094975542035829363e+00 9.108665935136759373e+00 5.888525637382344691e+00 6.937877841511485677e+00 7.645106671445344837e+00 9.005031536256439040e+00 9.190349564707270602e+00 9.794138836912322787e+00 9.781565083513806158e+00
9.197563023969347995e+00 9.337496989509094902e+00 7.822031733644562834e+00 4.308800680888581702e+00 9.113240081225054467e+00 7.340788352782046999e+00 8.834138903188794245e+00 7.098087214412116985e+00 6.963160097703967821e+00 9.551606563704792663e+00
8.702908084514056952e+00 9.967955764499699001e+00 7.703361007417390383e+00 9.468279390358361525e+00 8.837421433053162190e+00 7.444890125484199928e+00 9.162743401142257937e+00 8.752770142536464348e+00 7.882189057818288269e+00 7.219987832366514979e+00
9.191823512490389092e+00 8.770029186094355111e+00 6.536303652473232084e+00 6.045733216398873289e+00 9.437605855462436466e+00 6.467318710601985821e+00 9.691854551494728298e+00 9.184428245314565586e+00 9.454185317218556150e+00 8.259943513821669470e+00
7.839455577272410380e+00 9.528143414315746185e+00 8.522837710373998732e+00 8.569636054898493782e+00 8.813472421528704359e+00 9.280621245300320510e+00 7.331136703406923694e+00 6.938144029054909012e+00 9.609052727306242048e+00 8.500295699749635503e+00
7.542195241136859352e+00 6.038921884482788549e+00 9.908949395101155133e+00 9.129105453467406761e+00 9.701416995417188716e+00 9.502941747343369272e+00 9.564365054309792669e+00 4.739588589764981208e+00 8.230910602932675957e+00 7.895004554751850812e+00
7.667741682114142421e+00 9.370757736269117899e+00 9.228066065026965248e+00 9.582480338570974254e+00 9.426832713726977175e+00 8.704978638828430704e+00 9.130629085427607095e+00 7.825109702584517990e+00 8.271911533911396219e+00 9.097684016723084355e+00
8.665397210794527183e+00 7.689863572352796162e+00 7.842703569965078003e+00 8.895416521064568371e+00 9.577753687392496218e+00 7.249481414172077365e+00 8.697065588449696349e+00 7.424439675923461657e+00 9.719690800117611218e+00 8.236364546757922511e+00
7.606986394383018713e+00 5.259782611018835041e+00 7.006168406541299909e+00 7.491501058364559817e+00 9.111948371246475276e+00 9.382584644331600998e+00 9.200693672454573147e+00 8.706682689823303178e+00 9.025661974173129209e+00 7.328994247273568519e+00
6.170650006157592848e+00 6.663137628619920427e+00 7.000114471639772518e+00 7.785940384455932062e+00 8.196620319741962035e+00 9.668962026137009502e+00 9.558308902896980541e+00 9.061322281714058846e+00 8.258712689432652354e+00 7.125919524399289884e+00
7.766094375137709171e+00 5.681979882240310253e+00 8.572936749714102689e+00 8.295528153016611839e+00 7.151061778302329586e+00 6.019723117496868170e+00 8.030074177809860103e+00 8.769516806988743696e+00 8.612371991079442068e+00 7.760278118481465981e+00
9.934120020793407946e+00 8.508826759717528887e+00 6.407415619473519897e+00 6.414418383749342034e+00 9.089031148846654418e+00 9.090705758959845895e+00 8.207934185607397737e+00 9.753141805726594171e+00 8.771091960974475299e+00 7.427658321066883396e+00
6.927176087952685357e+00 7.375586025241810617e+00 7.139448406431869287e+00 8.581003274940854908e+00 8.881410757718192883e+00 8.700465822143176098e+00 8.739901931161400128e+00 7.930799970015325329e+00 7.465274111352965036e+00 8.372148680012109878e+00
9.896394711868889971e+00 5.251865152972793105e+00 8.848923710703097356e+00 9.469634497879388491e+00 8.280648160755466947e+00 9.785139051398015653e+00 8.907628922530404836e+00 6.935933941945783943e+00 7.352176260497619964e+00 8.091170433874836476e+00
5.903543177351613380e+00 5.204872330499036082e+00 7.193425828499594665e+00 8.932347036001512919e+00 8.293288195297133569e+00 8.977594573433693270e+00 8.465366348429345322e+00 6.561136143751926220e+00 6.110653351704307568e+00 6.593592887371100275e+00
7.385658681970362238e+00 4.069508791131170256e+00 9.347723758489390633e+00 8.943132193039373234e+00 6.459806738335209353e+00 7.586535245545247719e+00 6.938449190752911555e+00 9.828752129064890042e+00 6.979478851673697193e+00 8.764476734898705601e+00
5.855665517974521173e+00 5.781632777173316917e+00 8.527858009366967806e+00 8.357129364568304908e+00 7.473709979156367922e+00 6.546577127800725648e+00 9.478934620588663762e+00 9.485966411710979429e+00 9.729331379866321683e+00 6.937374021158285053e+00
5.819893541342522347e+00 7.586234325716123550e+00 9.163264199055971559e+00 8.500656507415156327e+00 8.027705248744947397e+00 8.339408180410186944e+00 6.931312898783112075e+00 9.617201590770392272e+00 9.483517455614340008e+00 9.591387317710314164e+00
8.259238673034158040e+00 8.730213629874924663e+00 8.455517956581367400e+00 8.421934705394393816e+00 9.593861253805066269e+00 5.420245264816413666e+00 8.339191234352110627e+00 7.018034603899153012e+00 8.372872396171002762e+00 7.635834929176342989e+00
7.868984001249257787e+00 9.203249348787494455e+00 9.726333471588965551e+00 9.533111340821681878e+00 9.172086667805546156e+00 9.000749089719835894e+00 8.942468956527346080e+00 9.310498761341403196e+00 8.140199237575327373e+00 8.966215225017871049e+00
9.864132034017298878e+00 5.105212183079596677e+00 9.701705525793878238e+00 6.965272274535968755e+00 9.831767119687521372e+00 8.260381391755391434e+00 8.664248386013179370e+00 8.549270284384762775e+00 7.755044142400522311e+00 9.671931579890278741e+00
7.471946212732184733e+00 7.193632441949759482e+00 9.064527262324396872e+00 9.532531030482843448e+00 7.229653616072501343e+00 6.290282681981082646e+00 7.854904994934809537e+00 7.066255054712960337e+00 7.084814890765859907e+00 6.785958746003062814e+00
8.777149152683254130e+00 8.536480143417191968e+00 8.370336446465284297e+00 5.268357276852139393e+00 7.192316407030121539e+00 5.136602414158248031e+00 6.819809502751339458e+00 6.059330421231030606e+00 8.983779172976207761e+00 8.174887735691557467e+00
5.955504103940807425e+00 6.887057423374999487e+00 8.299725932720354749e+00 9.787331290380061333e+00 9.000547613566576288e+00 3.083014540838245665e+00 8.474911121928116131e+00 5.427376135656020395e+00 7.230368866499493841e+00 9.909090741473249864e+00
9.395842201536547478e+00 9.511432312523206534e+00 7.281437285652755165e+00 8.593448553478307161e+00 9.823119404518839914e+00 9.170527286951827506e+00 5.793398779434902224e+00 4.688696079223548807e+00 7.123279203154879724e+00 9.366718799510017845e+00
8.125323428721218377e+00 6.302955084171498079e+00 9.706500315189495964e+00 8.227658014112700258e+00 9.966291448037694067e+00 7.497152059547289582e+00 7.651678412960034592e+00 6.928762751862334923e+00 4.761129020357855346e+00 4.318423607991189961e+00
8.460807948915643806e+00 9.270660668243314362e+00 9.681365993432162753e+00 6.654437612950935943e+00 8.178569258136226594e+00 5.652845339833030280e+00 9.805484441728660627e+00 7.331741272086229166e+00 4.876132879170929968e+00 6.743039705464605404e+00
9.046750087725889955e+00 9.268296654905791243e+00 9.207267123730197511e+00 8.160873141619452653e+00 9.246664258842235640e+00 7.715551360246994506e+00 9.913168033444222260e+00 9.619988615387688569e+00 9.594323336480602649e+00 6.965518415020926390e+00
6.276394972545928042e+00 9.462557126083311232e+00 9.600595801335071400e+00 6.525709956280918433e+00 4.384740535235595260e+00 6.635644083712184838e+00 9.951761384379933517e+00 5.827528702226448587e+00 8.018294758146051748e+00 7.592850787343959240e+00
6.549923289683870387e+00 8.713609994808255266e+00 9.337663081478330795e+00 9.312414498265455975e+00 5.689237371896872730e+00 9.281384757305330524e+00 9.559528053707655459e+00 3.848799391035157669e+00 8.240147688514017688e+00 9.824162827369431028e+00
5.756949700803294157e+00 6.973458511929012005e+00 9.349063784057351612e+00 9.352468344044911674e+00 3.439473055707173099e+00 6.920504575639316869e+00 9.052550509273480372e+00 7.099843887150994348e+00 6.438963190255027946e+00 8.872242682819525328e+00
7.912394046925211200e+00 7.842142705432448402e+00 9.669334617886859107e+00 8.083841064890682659e+00 3.955533686341571098e+00 8.755451027979567868e+00 7.139778281500366752e+00 6.716929879750696664e+00 5.936767534603420771e+00 7.823440504860263545e+00
8.579170503701570638e+00 9.010410645872209301e+00 7.847013084106245095e+00 7.693849225077838305e+00 8.673246069606195263e+00 7.298803047618932283e+00 7.018784569658119032e+00 9.426954236046324098e+00 4.690643265262329109e+00 8.833852637480664072e+00
8.962441786426586177e+00 7.930673584440754986e+00 8.458507279958610070e+00 7.065614263185448607e+00 9.252440565694968200e+00 8.292005490494647191e+00 6.842947962163361986e+00 5.610522688269599101e+00 7.611768544907947742e+00 5.932688640775351629e+00
9.147260373478440343e+00 9.410515950860027345e+00 7.999716421596929194e+00 9.814719912970771176e+00 9.084552736864793587e+00 9.944803408388651178e+00 7.485427823071131748e+00 6.091391279077202014e+00 9.883411434597482170e+00 6.383515220456091654e+00
9.788740657984918769e+00 8.752516504726862934e+00 9.918600038067729940e+00 8.028502293741794915e+00 9.325845771571884768e+00 8.662656542545846605e+00 7.863425843319976849e+00 9.814372049546173926e+00 9.122570149801795480e+00 9.190736310404053810e+00
9.845548202576321017e+00 6.972603516893585152e+00 8.594855463385959737e+00 8.980448218079684963e+00 9.603755874238348866e+00 8.904221951681076774e+00 6.301250563023065077e+00 9.385115109837041558e+00 9.843766390844184144e+00 9.762941365880950073e+00
7.479206122010927160e+00 6.251463621398528403e+00 8.637062391590230703e+00 9.714734039715818170e+00 8.275366977445123950e+00 6.520512404524994032e+00 6.532873729104704097e+00 6.472675060105000711e+00 8.000788789712952820e+00 9.001667239227709061e+00
7.706358370136220159e+00 5.898978578517427351e+00 6.216042261996897800e+00 5.761249789638527297e+00 9.192567068455707258e+00 8.313147709180242373e+00 6.476611812570274296e+00 8.233372230985075646e+00 7.742117652016676566e+00 8.588057792817920699e+00
9.101111743528390363e+00 9.911796379043398275e+00 7.570020934852936811e+00 7.505666013093152955e+00 9.797389744265791123e+00 9.770220658393181878e+00 8.958210178888656117e+00 7.606297996161327291e+00 7.231480501308482189e+00 9.153794408733917365e+00
9.297998788371961254e+00 8.017220440448696195e+00 9.315577172689527785e+00 7.949048769892637978e+00 9.236611087283803201e+00 3.799261770004641381e+00 8.279515124794070147e+00 4.029656281621094571e+00 6.987159172603021773e+00 9.763914883490908636e+00
6.361270257971767705e+00 8.613149163724061808e+00 7.235061367057653570e+00 9.204957228819369064e+00 8.799844556755511249e+00 8.861860070573341019e+00 9.157566706380031007e+00 6.802436638815157366e+00 5.804756353708280692e+00 7.318878945564247118e+00
7.608772014864012334e+00 8.359138999553721305e+00 8.855710219376764059e+00 6.954650094164858132e+00 8.873701224709408919e+00 8.529472682206419520e+00 6.637853003832227650e+00 6.488676385449321238e+00 8.728431026566772388e+00 8.773683162448111972e+00
8.328630876096394076e+00 7.398188553154430025e+00 9.606529486766421044e+00 8.798926694923530079e+00 9.144493426805095027e+00 9.955325580909718752e+00 8.050051339587765753e+00 6.577409412485248907e+00 9.390097268504216999e+00 9.686992894998445180e+00
5.959650772320558509e+00 8.387676079522753625e+00 9.295777571725077237e+00 9.802375923964136817e+00 7.770538090341195137e+00 9.324840015245658975e+00 8.317281961997744943e+00 6.163467878968325486e+00 9.612143427364456372e+00 9.516211435988545020e+00
5.679523467041025953e+00 6.889122762136712375e+00 9.275958446337190466e+00 9.746237447309486157e+00 9.687543378299865893e+00 8.258356340441313392e+00 7.600971636198929460e+00 7.156734826160112917e+00 9.226088620142256502e+00 9.112860847745309911e+00
6.931872453028426584e+00 9.116587675688528236e+00 8.612211381339131222e+00 8.613746594551708213e+00 8.966081275737142420e+00 9.303516970231473948e+00 8.533193124819458575e+00 6.136616354693715358e+00 9.691066374231045444e+00 7.193231763767137465e+00
8.170659545751064456e+00 7.760523797421075898e+00 9.221057600932006437e+00 9.103065621764104165e+00 7.079784228834435922e+00 6.009752395451248397e+00 7.774290506599820461e+00 6.101041787856039456e+00 8.571901041556651890e+00 9.160865198978781265e+00
9.980123453003335143e+00 6.846767579064640508e+00 8.963795066709048243e+00 8.938931303816159968e+00 7.583703713398081803e+00 7.897321234066719597e+00 9.725824789468264342e+00 7.539961502552820605e+00 8.399453735591475123e+00 7.545459273919119525e+00
9.218058061954611304e+00 7.309032948606507318e+00 9.535341788239637850e+00 8.379278317442745205e+00 6.787808534162633300e+00 5.196245834947943010e+00 9.980708516998898716e+00 9.299568445983748433e+00 7.489081872278981145e+00 9.974170275007988806e+00
9.381931319475995679e+00 8.770048709602654924e+00 8.449047795032067043e+00 7.670893391616726120e+00 6.997562844246805192e+00 6.548691733632271195e+00 8.289870881937384084e+00 6.910428926433370478e+00 7.056396822481132425e+00 7.924902602840640853e+00
9.536704052342683369e+00 7.961915991201710341e+00 9.557386612128183856e+00 7.624408562603043116e+00 9.958138079710170842e+00 9.716991648605215914e+00 9.867041759063962303e+00 7.428774990380795806e+00 7.161602817189505643e+00 9.495697670764329246e+00
9.127827379597235335e+00 9.336945341127421472e+00 8.939694044705746023e+00 7.766363532604803055e+00 8.852708380900443430e+00 5.759270876050115895e+00 9.035681159456231626e+00 8.105182107392902680e+00 8.749528810034046700e+00 9.137277620947346080e+00
9.697380294999240036e+00 9.514692008657872790e+00 9.791707232823180007e+00 9.274358118813944785e+00 9.585843924857261555e+00 8.015185118298509437e+00 7.920909842288149427e+00 8.778509866572047571e+00 7.344239035976763752e+00 5.529900035957642679e+00
9.284064764759833110e+00 7.833689826385986876e+00 9.047124802388518461e+00 6.347484877323045893e+00 8.712285191313236865e+00 6.919262599017748983e+00 7.729456817738390662e+00 7.747408542279925925e+00 5.576607977285513940e+00 6.905839956970972082e+00
9.434349684880004361e+00 9.096208343907642657e+00 7.456893076978531099e+00 8.462268932609507743e+00 7.594538359370928582e+00 8.589027128686664625e+00 7.856053489888379815e+00 8.145897932719684320e+00 8.095761459670971050e+00 4.825087914543148671e+00
9.542117145691372926e+00 8.380666530879272713e+00 7.254386048875293369e+00 8.305129817983720741e+00 9.881614764475880719e+00 7.306048869367360865e+00 9.702964230081173369e+00 7.363648155950437868e+00 9.373704672293211360e+00 4.665363981640823887e+00
7.214052296130164521e+00 9.883752916060453586e+00 7.546221192021699053e+00 8.756573178666577917e+00 7.220075658905988902e+00 6.202330535012312573e+00 8.429580811441031329e+00 6.923796026819526439e+00 6.422659917558908305e+00 5.265053397486018305e+00
9.016663495134793038e+00 9.772258850404943686e+00 9.613768924808791638e+00 8.600526100012555020e+00 5.889946847336763547e+00 9.754673866625449108e+00 9.240871350513684135e+00 6.470770266728344211e+00 7.418972805216823119e+00 8.678019847838955414e+00
9.074562773337234489e+00 5.694374484114543833e+00 8.150173549601976930e+00 9.256533612769393571e+00 9.684651563694648857e+00 7.242080073142260765e+00 7.587095643610092921e+00 5.003820883852286627e+00 7.262618543132889570e+00 6.430460471167332770e+00
9.053433576754647660e+00 8.839361702115551722e+00 6.241034100450042921e+00 7.347335077516229163e+00 9.145538685636978471e+00 6.496157447082242520e+00 9.160582834813098430e+00 7.764037060215463804e+00 6.299899110987406736e+00 8.215981034373619707e+00
9.834859917145321262e+00 8.027803839414042741e+00 6.164147867228591871e+00 8.526107991601019620e+00 7.048394285838501361e+00 4.697015580066771001e+00 8.740469874286509011e+00 6.027812572026989280e+00 8.086889408947302016e+00 8.686305395838738619e+00
7.489161433256675160e+00 7.220488065573305470e+00 9.354111441850582409e+00 9.890980530133109738e+00 4.527606030659204528e+00 8.248394455435100525e+00 8.927799864583448652e+00 7.825958715558940071e+00 7.108946934131702200e+00 9.430813686134005280e+00
6.623236603987974647e+00 7.680970109951163138e+00 7.307190840924363329e+00 9.274573189906309523e+00 9.878075790669049283e+00 8.147063065538270976e+00 8.590616899615417523e+00 9.335425503955971038e+00 7.961164034877221241e+00 7.906298256077298525e+00
8.046426856439314435e+00 8.739644665579540117e+00 9.565356468867040718e+00 5.651370063168324798e+00 9.424049382917008444e+00 8.380615583913899158e+00 9.525897850120049526e+00 8.421255473062283059e+00 7.059627390466642893e+00 9.379129227728812523e+00
9.485883767853231063e+00 9.830329121784080471e+00 8.577392982327284088e+00 7.128332292265898928e+00 9.039516711979745267e+00 9.479425228296632255e+00 8.527879410436833396e+00 7.773829646504574420e+00 8.549917317804313299e+00 6.930717830003210622e+00
9.735942632277295061e+00 8.454624163843817541e+00 8.504980060117501850e+00 7.731780318855419942e+00 8.961842601698769784e+00 6.857038404312953972e+00 9.647168603869268111e+00 5.860994150943266590e+00 8.334935966974541088e+00 7.924438541223393528e+00
7.537597471727561782e+00 6.753254685783315558e+00 7.458269379993899939e+00 5.335213665855605747e+00 9.072699692303675789e+00 5.823965291619565221e+00 8.173678542713224360e+00 8.645843093889585163e+00 5.786427325745935768e+00 8.490590760784080260e+00
7.312771408104297599e+00 8.873762468719018415e+00 9.355644426138972847e+00 6.004839399540764511e+00 9.004873252536697237e+00 9.749979750603658957e+00 9.884044986647291253e+00 9.220312411380191975e+00 7.775363122995306853e+00 9.628274635499224132e+00
9.529138172349693292e+00 6.581715465878135163e+00 7.178442837759833495e+00 8.613341445641971461e+00 7.187605674340782791e+00 6.225354404834337885e+00 8.812667114427743087e+00 7.134371529609054186e+00 5.250351406975387825e+00 9.733118257168804632e+00
6.350046419662612962e+00 9.995029692591991477e+00 6.701806817893576351e+00 7.559297784278159682e+00 6.298628977315595456e+00 9.583185903613108181e+00 8.056996952273696166e+00 7.466892964955352596e+00 4.273612558799087857e+00 8.696611050324237979e+00
5.259793100806479771e+00 7.009381450888722220e+00 8.571055811533026869e+00 6.197631477504575770e+00 7.320045820418743077e+00 9.407094509706587004e+00 7.674283781105806668e+00 9.017240149365258972e+00 9.448972253021580059e+00 9.293610810272589617e+00
6.957944606051702507e+00 7.429751846649487845e+00 9.636797217754342171e+00 7.826878120253320859e+00 8.279505797627550123e+00 7.998009913714724917e+00 7.561280962002186357e+00 8.419190598109221213e+00 8.952389212861593393e+00 8.454104120461879646e+00
6.278256332181170407e+00 8.806119280618180056e+00 7.874576702246345761e+00 8.530035208779073841e+00 9.729209628112037933e+00 8.690681181430703006e+00 7.770644926344140835e+00 7.456174772628259007e+00 6.667348402232520677e+00 6.507431826263287533e+00
7.628394223426340659e+00 8.861982629846806958e+00 8.097395033991880098e+00 5.703548954628828049e+00 7.294811188957704751e+00 8.917026109397763634e+00 6.598406670117671347e+00 6.938521089467572622e+00 7.354665675167075811e+00 6.365970077093625612e+00
7.939220001306059871e+00 8.482983170260711248e+00 7.888003041856320507e+00 8.465530635583506935e+00 7.663941953822250852e+00 7.830461930252806013e+00 7.149308232261106788e+00 6.906472294863865713e+00 6.173408943099762958e+00 8.314401661295287127e+00
7.618741236104951575e+00 9.652248596238258926e+00 7.515037404856511394e+00 9.717114081342723253e+00 8.897563219700449721e+00 7.329056437026698845e+00 7.228240614396428398e+00 9.234761833612685322e+00 8.605678173365490125e+00 9.448559162832024683e+00
7.420077637592708442e+00 9.232134754381016606e+00 7.248188234911681072e+00 7.441249517148982306e+00 6.638273776458591513e+00 7.993625196354184226e+00 9.493880263123880781e+00 9.608180554234191817e+00 8.662781413051837021e+00 7.195794434264302986e+00
7.213008771561288945e+00 8.254725880440203056e+00 5.529754614908158672e+00 9.056162845396311667e+00 7.320020810039867598e+00 8.999164282095021505e+00 6.675635178589541141e+00 8.525538030814017176e+00 9.318758948368966344e+00 7.841637342390756160e+00
8.857272762367392360e+00 7.551153213264289121e+00 8.307176178937366373e+00 5.234243202976399445e+00 6.503535953174484519e+00 8.713043468395607505e+00 8.845536342740535574e+00 8.928493455895496922e+00 7.237029585305310597e+00 9.302380885940550570e+00
8.469670701229267351e+00 5.432817822465748847e+00 9.633563575219133313e+00 9.096652022572977003e+00 6.852073088798693590e+00 9.028342313397601515e+00 8.551983159541743262e+00 8.755577065730088648e+00 6.912499493669054473e+00 6.779685399993404360e+00
7.561702208341082532e+00 7.718555720114031793e+00 8.195884791354341559e+00 9.645115058793956919e+00 7.503522671122362375e+00 7.971911635754787007e+00 8.038393507048347431e+00 7.955076471045241959e+00 6.607718798961415452e+00 8.096167845097394178e+00
8.118497374497259500e+00 7.989672922333860505e+00 6.730649663351758072e+00 7.387992942246452976e+00 6.408783245202669399e+00 3.878799850592712595e+00 8.425564510158258358e+00 9.281948773411709652e+00 6.389102867887379134e+00 8.512042999343488958e+00
8.958035138399916164e+00 8.869858202369668376e+00 8.997196425914376405e+00 9.075592052603280280e+00 9.348560729017723503e+00 9.079754064553014814e+00 8.812863342468828520e+00 9.918119267421364071e+00 6.194568805126206001e+00 6.337924117318310735e+00
8.364444142479827704e+00 9.752681770314515219e+00 8.209125858882108773e+00 7.042849182056396096e+00 8.246301416731895984e+00 9.838968858637747061e+00 9.001840338969014255e+00 9.120850676280335634e+00 6.687095913135753911e+00 7.193003115019075189e+00
