log.prior	log.likelihood	log.likelihood.test.set
-1.963856830352388897e+03 -1.156622124835411796e+03 -1.175111191464395404e+02
-1.940232582569318765e+03 -1.159980593852900256e+03 -1.153393389062732126e+02
-1.961213780855623327e+03 -1.156723668656988593e+03 -1.164597229174950428e+02
-1.981311615410128979e+03 -1.153641328196681116e+03 -1.166489438492977229e+02
-1.998798956007001607e+03 -1.150822626750681820e+03 -1.162826141766298349e+02
-1.992663722992405837e+03 -1.150627638344006527e+03 -1.172006551008031749e+02
-1.966372093625992875e+03 -1.152364215280087592e+03 -1.180949375969299240e+02
-1.975533896928473268e+03 -1.156295041238878866e+03 -1.180658540700646597e+02
-1.985696633370380368e+03 -1.158679511693485438e+03 -1.177953637401128049e+02
-1.982613557583612192e+03 -1.158105804379632900e+03 -1.167937549028422666e+02
-1.963477520062810527e+03 -1.158079776244015420e+03 -1.175975570811982607e+02
-1.956183426784539961e+03 -1.158332212192942052e+03 -1.180517135464770604e+02
-1.993151877979279107e+03 -1.162353221939151808e+03 -1.170705906131694292e+02
-1.992668696350508071e+03 -1.168341364719664170e+03 -1.159556040421786349e+02
-2.000120215177668797e+03 -1.164500111591949917e+03 -1.170357448341105453e+02
-1.982802535261904495e+03 -1.161670604534088625e+03 -1.165398201417482653e+02
-1.971032197163530554e+03 -1.158619157218716737e+03 -1.154585611462960912e+02
-1.985063174544686945e+03 -1.156008737035880131e+03 -1.160401412873189599e+02
-1.968294075339942083e+03 -1.158857286764121909e+03 -1.144223711011746900e+02
-1.979034603030572043e+03 -1.159939434781800401e+03 -1.147925855684542285e+02
-1.964393519221917359e+03 -1.164408720911164210e+03 -1.157134879985286489e+02
-1.926453788015634473e+03 -1.166045060588403885e+03 -1.159037311871742872e+02
-1.946725542304213150e+03 -1.169459306451679367e+03 -1.150333763454767961e+02
-1.932587742010512784e+03 -1.166979895021201855e+03 -1.148678549204467174e+02
-1.940604220952774540e+03 -1.170089794560806240e+03 -1.136796709586392637e+02
-1.935988206926573639e+03 -1.170123414040857369e+03 -1.142651924021863579e+02
-1.958350644624234519e+03 -1.167728448244152787e+03 -1.140561698228353293e+02
-1.928607327425324911e+03 -1.163906615094615518e+03 -1.128091263206152917e+02
-1.921087703410653376e+03 -1.163616725342272503e+03 -1.126986900095825774e+02
-1.915753451188207691e+03 -1.163595744903675950e+03 -1.130213537222633988e+02
-1.931699404805018276e+03 -1.161694677636549841e+03 -1.161746141876475917e+02
-1.915146679501428252e+03 -1.166577551595106570e+03 -1.166329040244722819e+02
-1.924055241108007976e+03 -1.166924949623329439e+03 -1.149357467073848795e+02
-1.913434569258149622e+03 -1.161270053014679888e+03 -1.127582423824922842e+02
-1.907568963188990892e+03 -1.162238487226007692e+03 -1.143169488708187203e+02
-1.909717896251564753e+03 -1.169060965018588149e+03 -1.146803007898167550e+02
-1.923794857086694492e+03 -1.167790481826411224e+03 -1.151741627023424428e+02
-1.931886415144263083e+03 -1.167382222823898246e+03 -1.150732045320714576e+02
-1.912111479349669935e+03 -1.160952473580736068e+03 -1.154939662799739608e+02
-1.937166238907858315e+03 -1.162002219271271997e+03 -1.164442585007903688e+02
-1.908580215250270612e+03 -1.160478325589856013e+03 -1.158672004151440547e+02
-1.906464831188701964e+03 -1.164306511410380381e+03 -1.150520670958247536e+02
-1.914866981485994529e+03 -1.166139969195444110e+03 -1.155102939927096202e+02
-1.927940853446361189e+03 -1.164587344288872600e+03 -1.145367986611878734e+02
-1.918098190408795745e+03 -1.162553661931201077e+03 -1.151818389108877625e+02
-1.914591531898284302e+03 -1.161521704088853767e+03 -1.158747875101021521e+02
-1.900096359512651588e+03 -1.164052315705452656e+03 -1.152917205480419796e+02
-1.885309987022517817e+03 -1.165071179011457843e+03 -1.151724191026708866e+02
-1.877840050446246778e+03 -1.163433180390422649e+03 -1.157751985828195984e+02
-1.911817884264203258e+03 -1.163327719139593228e+03 -1.172860878986818989e+02
-1.921316705330728837e+03 -1.159780969228732147e+03 -1.160552776771843355e+02
-1.940757640378144970e+03 -1.160169571849108024e+03 -1.166295799875958323e+02
-1.948846742082174842e+03 -1.161762964999273890e+03 -1.162767328477004298e+02
-1.934451098119688595e+03 -1.161330825102272911e+03 -1.161005009202995097e+02
-1.951240053929438773e+03 -1.157469776951772246e+03 -1.166633440365784224e+02
-1.973355844796957854e+03 -1.160828676652669401e+03 -1.161835758415887199e+02
-1.988655070717259832e+03 -1.165005669182828115e+03 -1.155123117862144397e+02
-1.987091373560481543e+03 -1.164129284832889880e+03 -1.129545822940693824e+02
-2.005846940220243596e+03 -1.160829045570173776e+03 -1.155925351646942545e+02
-1.978197949020062424e+03 -1.164890962030684932e+03 -1.150496041952168582e+02
-1.959050168687535916e+03 -1.166192409163314778e+03 -1.145623026745916491e+02
-1.960257460099297077e+03 -1.161728848511633942e+03 -1.145554293327625999e+02
-1.951265216079617403e+03 -1.162415931335336381e+03 -1.151462135457253453e+02
-1.934235906406465574e+03 -1.160588939715500601e+03 -1.151680697247771832e+02
-1.916856439438128746e+03 -1.163994301955817718e+03 -1.138489867414887726e+02
-1.946127033973509697e+03 -1.161204730513628647e+03 -1.153419937261894290e+02
-1.909637818788477489e+03 -1.164248001251526830e+03 -1.148275294893988416e+02
-1.908969890410654898e+03 -1.164242141941056389e+03 -1.150466295938028622e+02
-1.875412754719422992e+03 -1.169258947413323313e+03 -1.151612369094736152e+02
-1.898363679823081839e+03 -1.166691929863611222e+03 -1.158108086949236792e+02
-1.894489306507417723e+03 -1.161234627862794468e+03 -1.143936258859718578e+02
-1.883344279344151346e+03 -1.167009727782640311e+03 -1.138156539101956639e+02
-1.898502949555659598e+03 -1.164395288005560133e+03 -1.128109466687007796e+02
-1.900563126535955689e+03 -1.163790837040775386e+03 -1.126271238318274754e+02
-1.878911085486020283e+03 -1.160050979203807401e+03 -1.130079954786867802e+02
-1.900359162065356941e+03 -1.162939355119511674e+03 -1.132757210090430817e+02
-1.900684949160359110e+03 -1.156736196426833885e+03 -1.145739067358930470e+02
-1.885945316041035994e+03 -1.162470925115394721e+03 -1.137178117477236015e+02
-1.901944717408958240e+03 -1.158790000474622502e+03 -1.152732290867037932e+02
-1.882882853616301418e+03 -1.156600966521598366e+03 -1.152451566569576187e+02
-1.888744689059852590e+03 -1.152434264934671774e+03 -1.148173236590342583e+02
-1.870364532621925946e+03 -1.151932852379892438e+03 -1.154175949937668690e+02
-1.856249737212311175e+03 -1.152348647488393908e+03 -1.162478112756282087e+02
-1.876012225030078980e+03 -1.152060787152671082e+03 -1.166862639828844124e+02
-1.861675886545730009e+03 -1.151809728663376291e+03 -1.159938899685791398e+02
-1.863122420262141986e+03 -1.153023481158969616e+03 -1.158032279205724819e+02
-1.864887183911955617e+03 -1.159823498091910096e+03 -1.172230446889403481e+02
-1.876916981294531297e+03 -1.160947882663551582e+03 -1.169406778150847401e+02
-1.862294850962039163e+03 -1.157481084900946371e+03 -1.172405317521774180e+02
-1.875542751776257774e+03 -1.158657378769940578e+03 -1.171676204618352699e+02
-1.893919655695059191e+03 -1.159862009887989871e+03 -1.174966157547520709e+02
-1.867485939283008975e+03 -1.161016310904965621e+03 -1.173416884989303242e+02
-1.871504844959198181e+03 -1.160717443038182637e+03 -1.171868128505274456e+02
-1.892927467506345693e+03 -1.162985019757182272e+03 -1.162930874369285164e+02
-1.858454467280188737e+03 -1.161542868552773371e+03 -1.170341347634601732e+02
-1.877882983704209664e+03 -1.161810115649089994e+03 -1.175162111765279747e+02
-1.888855936623187063e+03 -1.159051673333128065e+03 -1.163286920739384129e+02
-1.933739030768386101e+03 -1.153556209801942714e+03 -1.162733584693855846e+02
-1.931983506196055259e+03 -1.156382678590417754e+03 -1.149708688619337806e+02
-1.905008890224092966e+03 -1.152568125068015661e+03 -1.142542686759979915e+02
-1.891516874243707889e+03 -1.153189506134719977e+03 -1.153868577414924061e+02
-1.910796515901662588e+03 -1.156812833980096002e+03 -1.156053651610869792e+02
-1.924472293716725062e+03 -1.158553995818125941e+03 -1.161534841859093206e+02
-1.916460923688219737e+03 -1.163819158260642325e+03 -1.168146462984781806e+02
-1.940894338509513091e+03 -1.162173347878113873e+03 -1.149222489424306275e+02
-1.961031932134550971e+03 -1.158252160460836876e+03 -1.161725755621813221e+02
-1.969523524147919943e+03 -1.160920097561441935e+03 -1.180875551766422404e+02
-1.958464839596158072e+03 -1.160608772172487079e+03 -1.166203267076824091e+02
-1.961726108907325397e+03 -1.158220052366475556e+03 -1.170475152692017673e+02
-2.003135107082886407e+03 -1.158889941512838277e+03 -1.153798224123655700e+02
-2.000488845278693816e+03 -1.155983323652495301e+03 -1.150628737425504937e+02
-2.011551827345981565e+03 -1.158349420564124785e+03 -1.150701855044957540e+02
-2.016873326719521174e+03 -1.154634604026661236e+03 -1.151582391561054521e+02
-2.017371289907768869e+03 -1.154707461053651059e+03 -1.156685975372887469e+02
-2.019321365945077559e+03 -1.154831204432242203e+03 -1.157570426745331815e+02
-2.023251945146441130e+03 -1.156570013584006574e+03 -1.171964219273675667e+02
-2.032756538313818737e+03 -1.156412191215963276e+03 -1.166118610289882156e+02
-2.042991648256647068e+03 -1.156686286925787272e+03 -1.178166922743101850e+02
-2.027142795747209675e+03 -1.160876861848820226e+03 -1.165858482188628784e+02
-2.025156815020805880e+03 -1.158746281622401739e+03 -1.157468592530340743e+02
-2.014527067028952843e+03 -1.161673843776550257e+03 -1.153404586497228763e+02
-2.003375113777065053e+03 -1.156284562506767543e+03 -1.161917184362295643e+02
-2.005185438480712492e+03 -1.165021019212412284e+03 -1.149689155462791064e+02
-1.961967849188807804e+03 -1.168951959113619750e+03 -1.150285334538069151e+02
-1.948600111702157392e+03 -1.165774804054759898e+03 -1.148483519123971064e+02
-1.976472977654364968e+03 -1.167858442556045929e+03 -1.153332368173557541e+02
-1.998052671655042104e+03 -1.168123608690471656e+03 -1.160779890657527744e+02
-2.003847404540273146e+03 -1.169567730661590986e+03 -1.153934025300310395e+02
-1.991771419720801759e+03 -1.170164276389288716e+03 -1.158160430850712146e+02
-1.991510841245812571e+03 -1.168331349477816502e+03 -1.176917519999761055e+02
-1.996457384446329343e+03 -1.170488499346682602e+03 -1.169140269607733273e+02
-1.969935527913984970e+03 -1.164323423082583531e+03 -1.159635177923349829e+02
-1.986383640296925932e+03 -1.161566348943853200e+03 -1.159249355832852189e+02
-1.987805057044792648e+03 -1.158230140047314080e+03 -1.152724579701290111e+02
-1.990696692803916903e+03 -1.160451140423358538e+03 -1.159481898911708697e+02
-1.994621540915150490e+03 -1.162266738816225370e+03 -1.159528412545219851e+02
-1.969360350977155349e+03 -1.163528061274864740e+03 -1.164863727830157814e+02
-1.969653481746673606e+03 -1.164737125868369276e+03 -1.171754658286441781e+02
-1.982669651857188455e+03 -1.169771800042447012e+03 -1.198533781484171641e+02
-1.985678170859632701e+03 -1.171966077125229731e+03 -1.191919113749688961e+02
-1.985676196299496496e+03 -1.174932054438058913e+03 -1.202353379989586415e+02
-1.990967779790224085e+03 -1.169965256045689330e+03 -1.219726724671911597e+02
-1.983036093640660056e+03 -1.168651235091331273e+03 -1.210106097072303157e+02
-2.004587054461406979e+03 -1.166583222462666072e+03 -1.208229664999984152e+02
-1.987872873608101372e+03 -1.169839506465709974e+03 -1.184518797697023160e+02
-1.964866281992212862e+03 -1.174967137319827089e+03 -1.178287978950024240e+02
-1.943546922251823389e+03 -1.170721787102208737e+03 -1.173018897420535609e+02
-1.953068169957849022e+03 -1.168066223275284983e+03 -1.157460397531233411e+02
-1.955252334893415991e+03 -1.165912003538508316e+03 -1.172618397842821025e+02
-1.965633766976325433e+03 -1.162176100917926078e+03 -1.178047289900903536e+02
-1.961363103071781097e+03 -1.157055498727778286e+03 -1.180101858571494233e+02
-1.909134655334056788e+03 -1.160104040578824652e+03 -1.184233255167389700e+02
-1.888151344318185693e+03 -1.157613676162943420e+03 -1.174659177982069025e+02
-1.916469184708660805e+03 -1.158077098994526295e+03 -1.149334317370552014e+02
-1.881905559681965997e+03 -1.157941871420307734e+03 -1.155573949288332187e+02
-1.907647291343621191e+03 -1.156221473373336948e+03 -1.159509186402341356e+02
-1.916591737856254440e+03 -1.157824184230099036e+03 -1.168797541182595694e+02
-1.944914031019449340e+03 -1.158011726867530115e+03 -1.173495603639874787e+02
-1.927076561018281382e+03 -1.161241555770412106e+03 -1.158472593585161974e+02
-1.955750520338548085e+03 -1.160966120013164527e+03 -1.161814293274028103e+02
-1.968630701799733060e+03 -1.159546232995085347e+03 -1.144839148493150560e+02
-1.954205793064536692e+03 -1.156249139649800100e+03 -1.150463857124251774e+02
-1.970558221881919962e+03 -1.165615519483260641e+03 -1.135368189392149816e+02
-1.967756080596526317e+03 -1.166859853282350059e+03 -1.144459702552985334e+02
-1.953354433440894354e+03 -1.162802628136458225e+03 -1.140746865077214522e+02
-1.936517476958336374e+03 -1.161533541334585379e+03 -1.149338586051622428e+02
-1.921178853615439039e+03 -1.164047740015423187e+03 -1.151552987276320721e+02
-1.935014498102408197e+03 -1.164224730618655030e+03 -1.164433031554549416e+02
-1.918355832155676126e+03 -1.161798855658193588e+03 -1.174781545026810647e+02
-1.900223855413244792e+03 -1.165929746863110040e+03 -1.175878478994127363e+02
-1.901659619390992248e+03 -1.162726919982017534e+03 -1.163290161365504218e+02
-1.896911535851970939e+03 -1.161732514446390724e+03 -1.164032682895024493e+02
-1.888776241827613148e+03 -1.163589887082454879e+03 -1.173020509307218617e+02
-1.907866804844028138e+03 -1.159157247776393888e+03 -1.159061457749303372e+02
-1.895911653394153745e+03 -1.161122342792117479e+03 -1.146936299510993535e+02
-1.883800592994841509e+03 -1.159057287519920692e+03 -1.156101602782187001e+02
-1.907981324910542071e+03 -1.160135961524763616e+03 -1.160364761167065240e+02
-1.893567440656772760e+03 -1.165591568199598896e+03 -1.176047467014802805e+02
-1.898796887613177205e+03 -1.168195561761621093e+03 -1.171904704742084675e+02
-1.893910701919013945e+03 -1.164998270195003215e+03 -1.163305914083535697e+02
-1.913100668387127826e+03 -1.165402515294084196e+03 -1.165539638585133559e+02
-1.935591117190979276e+03 -1.166763799850695705e+03 -1.165247252668983435e+02
-1.941229022616048496e+03 -1.166704568066165166e+03 -1.164015813120865346e+02
-1.921106593079235154e+03 -1.162374904812806108e+03 -1.168731106329262559e+02
-1.933319999333255510e+03 -1.162079474137577563e+03 -1.168349730429321767e+02
-1.939835294737800950e+03 -1.166026493536166072e+03 -1.159948847433108483e+02
-1.922295831896301024e+03 -1.166232500983481486e+03 -1.170647102313459413e+02
-1.922215624776869845e+03 -1.161649884355264021e+03 -1.158463300713742115e+02
-1.909882435366041136e+03 -1.164085716836220172e+03 -1.156777390921469646e+02
-1.919846360198818957e+03 -1.164023401712289342e+03 -1.151076335490863585e+02
-1.903282743934597875e+03 -1.162408769159108488e+03 -1.147494425739508870e+02
-1.906050798903472923e+03 -1.165632319298707671e+03 -1.149157326723703818e+02
-1.928982672030904268e+03 -1.166339387834005720e+03 -1.142019486911382273e+02
-1.942842898743988371e+03 -1.165772040352522936e+03 -1.138536658201355181e+02
-1.924000138757317245e+03 -1.163342818296357791e+03 -1.135509962964412978e+02
-1.915370525790853208e+03 -1.160395653933237099e+03 -1.135487398259820395e+02
-1.922599356287870933e+03 -1.163368108819044664e+03 -1.155455851793316810e+02
-1.929920697252724267e+03 -1.163126595659619170e+03 -1.149195320156604225e+02
-1.928534796672012362e+03 -1.166427413067175166e+03 -1.148640072441036750e+02
-1.945597803006618733e+03 -1.164236714261211318e+03 -1.135900027271578381e+02
-1.909751859667061581e+03 -1.162491714086745787e+03 -1.127084736360616262e+02
-1.933288721114846794e+03 -1.162118347236589671e+03 -1.141551792653662005e+02
-1.933401968224600296e+03 -1.166531618414761397e+03 -1.130644487560928440e+02
-1.932540746073008449e+03 -1.172164624825737974e+03 -1.134627397299832126e+02
-1.922353114224664751e+03 -1.173098855589541245e+03 -1.130365748734964484e+02
-1.909123609133537002e+03 -1.170967514686562026e+03 -1.124390269351964378e+02
-1.934979311612112724e+03 -1.173272811354887153e+03 -1.124646062940217632e+02
-1.926061802623274616e+03 -1.165475851580434437e+03 -1.148772297341628246e+02
-1.898865146843368620e+03 -1.166145157411767286e+03 -1.157165123722175224e+02
-1.896030188871409337e+03 -1.164128331640619990e+03 -1.160052796585911494e+02
-1.877360916307447269e+03 -1.163863840972650905e+03 -1.153066375697038950e+02
-1.899597730937328379e+03 -1.168108409133751138e+03 -1.160570323695908996e+02
-1.888932052202428849e+03 -1.165730763743960551e+03 -1.147428052725663292e+02
-1.875625630274253353e+03 -1.165693384717678782e+03 -1.139676594564481604e+02
-1.895200515436916021e+03 -1.162918012244116426e+03 -1.133520273561417468e+02
-1.885558669615449389e+03 -1.163268329434921952e+03 -1.133160701248838507e+02
-1.915313693917658156e+03 -1.163887009911199584e+03 -1.132406315229538905e+02
-1.901414688984545137e+03 -1.167420643293713056e+03 -1.149797567053761327e+02
-1.895171913028310200e+03 -1.162069226660367121e+03 -1.148774285650610523e+02
-1.894535420089048557e+03 -1.158724232458901724e+03 -1.156351027112883969e+02
-1.878501219842036107e+03 -1.158996378837335442e+03 -1.154733769729498647e+02
-1.916248420434968921e+03 -1.160847104358743536e+03 -1.141082211662672137e+02
-1.901930723192221649e+03 -1.161836494548608471e+03 -1.141474061519449776e+02
-1.897788823810629538e+03 -1.166000994277166683e+03 -1.158243787577466151e+02
-1.890517102008951042e+03 -1.160006416945750516e+03 -1.159407030292853449e+02
-1.897050247124871476e+03 -1.158605048944619284e+03 -1.168263679960168133e+02
-1.891911567828018178e+03 -1.161483879886566001e+03 -1.180222502300692042e+02
-1.914402451689971258e+03 -1.159210974146913031e+03 -1.190178619159662787e+02
-1.916511294996950710e+03 -1.163369237961520184e+03 -1.207146014435214454e+02
-1.922877661584528823e+03 -1.163410928351053826e+03 -1.208901755219140739e+02
-1.922422126298084322e+03 -1.167439861276651527e+03 -1.215641880132980930e+02
-1.950231802390223038e+03 -1.165289812057709014e+03 -1.213035164605145440e+02
-1.961609704241056988e+03 -1.166388336698637886e+03 -1.204412611445966945e+02
-1.949137353703153167e+03 -1.162744393336175335e+03 -1.213961276427364453e+02
-1.916610047491795740e+03 -1.164782385783900509e+03 -1.207122616505812118e+02
-1.929671843981288021e+03 -1.166247875026881502e+03 -1.197647362445355554e+02
-1.933007993142802661e+03 -1.162017567862925944e+03 -1.203313511039609125e+02
-1.930547900924738315e+03 -1.164124845836541908e+03 -1.183231783911301420e+02
-1.959714187221896282e+03 -1.167348493028341636e+03 -1.200496840824411322e+02
-1.961918607565129150e+03 -1.167875380133133604e+03 -1.185016109613053743e+02
-1.961096167506980692e+03 -1.166705505025551929e+03 -1.174582375322776215e+02
-1.939021484808765308e+03 -1.170072637954377797e+03 -1.153642594892938291e+02
-1.944650954618849482e+03 -1.167031514568162720e+03 -1.152083868402953044e+02
-1.944727110153781723e+03 -1.169860506222121103e+03 -1.162255319402242719e+02
-1.940792858536655331e+03 -1.170332725878478186e+03 -1.158755944218924014e+02
-1.928311455750431378e+03 -1.169695577260253231e+03 -1.155637437998774431e+02
-1.923762114055483380e+03 -1.166335029156601649e+03 -1.154144110542935380e+02
-1.908112064586888891e+03 -1.163082078739418876e+03 -1.165347171797369867e+02
-1.913909154842733415e+03 -1.167796110376965316e+03 -1.142809922411568664e+02
-1.922917116361075387e+03 -1.164433134230778251e+03 -1.136618690633028166e+02
-1.888342630290251236e+03 -1.166619648759168285e+03 -1.133572947364856134e+02
-1.891126465344805638e+03 -1.166350373715104297e+03 -1.148800419540647226e+02
-1.885716824918753446e+03 -1.163304475949416656e+03 -1.148304972363110039e+02
-1.866676344050637454e+03 -1.164726163810314802e+03 -1.139579094102785461e+02
-1.863615043077103564e+03 -1.165119040874217035e+03 -1.139462105196893731e+02
-1.880574260536065594e+03 -1.159248315152198302e+03 -1.145074419928222653e+02
-1.923627596943221306e+03 -1.161429545981121919e+03 -1.156611181110565383e+02
-1.931282064462093331e+03 -1.165333200534569187e+03 -1.150201971255246463e+02
-1.938133595662113066e+03 -1.164387606951236194e+03 -1.167153434169669879e+02
-1.914699169263984913e+03 -1.167362728094825570e+03 -1.174566900791878652e+02
-1.928278871728400190e+03 -1.168843196400540364e+03 -1.158117285596649424e+02
-1.938324270430459819e+03 -1.166465203526717460e+03 -1.162208245648940306e+02
-1.948490147589021035e+03 -1.168418716616267602e+03 -1.160376866766223998e+02
-1.922930560892134281e+03 -1.166599747587654747e+03 -1.165615531166779704e+02
-1.915520628057217664e+03 -1.163944074980316373e+03 -1.168386215769209571e+02
-1.911389943527836522e+03 -1.161503676772594417e+03 -1.150616698425129130e+02
-1.939128357472333391e+03 -1.161460909878439224e+03 -1.157235479636067339e+02
-1.942271070952267110e+03 -1.161486529307281899e+03 -1.160158746596509047e+02
-1.968723358791394730e+03 -1.164661932649303708e+03 -1.161184953979197871e+02
-1.973376144688534623e+03 -1.166147286567741048e+03 -1.159695156729914629e+02
-2.005313927547136245e+03 -1.167964152107813788e+03 -1.171038835476042834e+02
-2.002384782059272993e+03 -1.167071515568140512e+03 -1.154783452011393479e+02
-1.967805485099897396e+03 -1.166411766956101928e+03 -1.142505867549328684e+02
-1.955681421274498462e+03 -1.158905574425038367e+03 -1.137571643618080657e+02
-1.982430400812505695e+03 -1.163550990645858974e+03 -1.152241138998024326e+02
-1.967195400199776486e+03 -1.160286122031757486e+03 -1.160296868652527564e+02
-1.960728014912800973e+03 -1.158998473510422627e+03 -1.164224813073987264e+02
-1.940000672528445648e+03 -1.165838473837950005e+03 -1.152355869171431095e+02
-1.925194205346584567e+03 -1.163868590093247121e+03 -1.143157241985149994e+02
-1.912631267375676316e+03 -1.161417443269455362e+03 -1.147383568968903944e+02
-1.909619016117882211e+03 -1.166582124022422022e+03 -1.148555352336793476e+02
-1.918676100114573501e+03 -1.169907688443034885e+03 -1.139163823196551562e+02
-1.967080575222944617e+03 -1.171179914508252523e+03 -1.153630636078586065e+02
-1.975854598385486270e+03 -1.170047965344405611e+03 -1.156448126782603367e+02
-1.975260059788574381e+03 -1.172454060562217137e+03 -1.158145380519964078e+02
-1.993142996996430611e+03 -1.173814067583127553e+03 -1.161888173964568125e+02
-1.965067299935312576e+03 -1.167046300961105317e+03 -1.162963309012804132e+02
-2.005793766797452008e+03 -1.162327239215411510e+03 -1.166977402806217583e+02
-1.984231489749060074e+03 -1.159110472513860486e+03 -1.178171050969609723e+02
-1.970665130754563052e+03 -1.164175791648307722e+03 -1.192903536350357001e+02
-1.953495618746654145e+03 -1.163249527923686628e+03 -1.178705031536322565e+02
-1.949475239319757748e+03 -1.163338082945511360e+03 -1.171256312329110187e+02
-1.953691937008445620e+03 -1.162568184279404704e+03 -1.168680516157178602e+02
-1.925239721697170353e+03 -1.164395957919093235e+03 -1.173421976039150252e+02
-1.925329671436286617e+03 -1.165821154655910505e+03 -1.176978771677715656e+02
-1.938326481812371412e+03 -1.163914449394920439e+03 -1.167021609731835383e+02
-1.940138667391718172e+03 -1.161895096590956427e+03 -1.170814267250785576e+02
-1.949318104436327076e+03 -1.163612872755463741e+03 -1.186711480151677449e+02
-1.956700005408609968e+03 -1.162247875896995311e+03 -1.184161019590447950e+02
-1.959034064248832692e+03 -1.163069614057616263e+03 -1.179595488294583276e+02
-1.961930732776407240e+03 -1.161105609536296242e+03 -1.180700971776602159e+02
-1.948019246119641139e+03 -1.155974345050618012e+03 -1.171070357352024587e+02
-1.955353248504682142e+03 -1.156566919426444201e+03 -1.168801870600759685e+02
-1.973402500502792464e+03 -1.159742443985435330e+03 -1.165881366895945064e+02
-1.984736734728746796e+03 -1.160775607296207227e+03 -1.166811067819864718e+02
-1.986265778193608412e+03 -1.160958609616554213e+03 -1.165308405285649371e+02
-1.980448688772421292e+03 -1.160707679865431373e+03 -1.166348601665691831e+02
-1.955342193401989562e+03 -1.169460416950988702e+03 -1.163863010272989982e+02
-1.939473735869472875e+03 -1.168400075636222937e+03 -1.147017621207524485e+02
-1.946954145770569767e+03 -1.170766814731208342e+03 -1.145488856468900281e+02
-1.971114569645769052e+03 -1.169047327472759662e+03 -1.151310860682473560e+02
-1.971768603204497595e+03 -1.166005664588704121e+03 -1.153837960688336466e+02
-1.998463801452651751e+03 -1.163122032329840977e+03 -1.146829464163514842e+02
-1.992861629703426615e+03 -1.161761973875808735e+03 -1.138988497306896477e+02
-1.983151560068023628e+03 -1.162069962806448984e+03 -1.136769254782554981e+02
-1.984408051305564413e+03 -1.159865541722941543e+03 -1.146896081358863739e+02
-1.968524078061183900e+03 -1.159662043198005222e+03 -1.160218569904735375e+02
-1.957694697267132597e+03 -1.159002296235956237e+03 -1.165566052835683593e+02
-1.933540889659129789e+03 -1.155255347995876491e+03 -1.150714455156293639e+02
-1.918235511922987826e+03 -1.156149589774517153e+03 -1.163643273173141210e+02
-1.900678718935654842e+03 -1.157201429252588696e+03 -1.170212925606413989e+02
-1.909968330230361062e+03 -1.158024801371857393e+03 -1.170013794053650145e+02
-1.886168346200070800e+03 -1.154789300138720591e+03 -1.173930142829251793e+02
-1.885403073701525045e+03 -1.155521031093396914e+03 -1.171528453909266716e+02
-1.887399460241852466e+03 -1.157782067559874122e+03 -1.176509635996718544e+02
-1.893339426892588790e+03 -1.163562063503121863e+03 -1.169716672884795514e+02
-1.901834749903917100e+03 -1.164028996091181625e+03 -1.179473962386452968e+02
-1.876367147027523970e+03 -1.157065384422810894e+03 -1.171871372760789143e+02
-1.882411195074434318e+03 -1.156951625381233271e+03 -1.161129379881948012e+02
-1.890214014260355043e+03 -1.155170150165992027e+03 -1.177941514289303200e+02
-1.882174629786853302e+03 -1.155745531957914864e+03 -1.173288122316225497e+02
-1.897376083542756987e+03 -1.152755849823611243e+03 -1.167465861480313833e+02
-1.894984870792829497e+03 -1.155317715510009748e+03 -1.170032423886198956e+02
-1.881444106530222143e+03 -1.156639382899172233e+03 -1.175422841603777329e+02
-1.893423385774360668e+03 -1.156689561501728804e+03 -1.173216521763881985e+02
-1.879889680050577454e+03 -1.160658581558422611e+03 -1.177154218646010975e+02
-1.880640196527694343e+03 -1.163370271819545906e+03 -1.159673511029699284e+02
-1.877896659946160980e+03 -1.159605601555557087e+03 -1.157220441900738024e+02
-1.872242463073864883e+03 -1.160423233421502573e+03 -1.146767836068295310e+02
-1.879222945346131610e+03 -1.160110035752287104e+03 -1.140269142639108111e+02
-1.863313693505363062e+03 -1.157312037031824957e+03 -1.139248173363851322e+02
-1.868905149531428378e+03 -1.159078716663385876e+03 -1.142930494277229059e+02
-1.845356778923867296e+03 -1.157650143462132974e+03 -1.144313142238044350e+02
-1.889922525319837177e+03 -1.155640166077394952e+03 -1.150356022100443738e+02
-1.899973051725142341e+03 -1.151460867337331592e+03 -1.149273342694093003e+02
-1.886251168531026906e+03 -1.147607207458980611e+03 -1.133105567638608875e+02
-1.895250502344355255e+03 -1.146012934253372350e+03 -1.113241614801694084e+02
-1.895643781633591516e+03 -1.148911510801053964e+03 -1.127479065941759586e+02
-1.866577709981574799e+03 -1.148579703511340767e+03 -1.132159107157237656e+02
-1.888287158668468237e+03 -1.146759698260759933e+03 -1.131185142990275949e+02
-1.888395730584287776e+03 -1.143515085586558598e+03 -1.129379463578870570e+02
-1.890592266372314498e+03 -1.146002463055167027e+03 -1.127999062293561110e+02
-1.883503987841207390e+03 -1.145222732004899854e+03 -1.144021199854468307e+02
-1.893474116325713567e+03 -1.146896540982188299e+03 -1.133440652682716063e+02
-1.897431690489739594e+03 -1.154817861268569231e+03 -1.134610048692329372e+02
-1.920667008991503963e+03 -1.155340916646200640e+03 -1.134973102277714361e+02
-1.895105738488692168e+03 -1.155581682534807896e+03 -1.128864152465917812e+02
-1.895268150626200168e+03 -1.154026126963580509e+03 -1.129199014741791416e+02
