time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	time.decay.7	time.decay.8	time.decay.9	time.decay.10	
8.975738097091783629e+01 1.174624817533842815e+02 1.047652488641719941e+02 9.218376721223478398e+01 1.188952754173756148e+02 9.598492099207085460e+01 9.519524513982192104e+01 9.803773731776888667e+01 8.334932987534816107e+01 1.043378492212719806e+02
7.655975674959623234e+01 9.125489634442031672e+01 9.414010085533600147e+01 1.067313248396775265e+02 9.144823208327940733e+01 1.090542781227442077e+02 9.591361230377762581e+01 9.775970960671527621e+01 1.068308184026137582e+02 1.154244986807902222e+02
9.723556261163489012e+01 1.022220453081339997e+02 1.022123140793026295e+02 1.111044281248309886e+02 9.335499541804355772e+01 9.698261739410514792e+01 1.034211645513188529e+02 1.100561473968413821e+02 9.797600771233445016e+01 1.148442068054468024e+02
1.049943427907279698e+02 1.017315125883502702e+02 1.098500937774047088e+02 1.000527375492519866e+02 9.594850835857812399e+01 9.548695615383475399e+01 1.078787069637355387e+02 1.118911317094120079e+02 9.408803799086612685e+01 1.178275743909263866e+02
1.045504317814141473e+02 1.033749278016966713e+02 9.746204233788385807e+01 9.821112412204126940e+01 9.162313800629092952e+01 8.063790555071835797e+01 1.118126846410567197e+02 8.856740429264220893e+01 1.022529693101539010e+02 1.187294177577390570e+02
1.040562041250687315e+02 1.071807092364699656e+02 1.112000612651504525e+02 9.905702280116439340e+01 9.488909720314259744e+01 1.202676480369136982e+02 9.900426951962757016e+01 8.655712721528587394e+01 1.009671259250779087e+02 1.133273188717556366e+02
1.068554208370284471e+02 1.035558346492705510e+02 1.005574946387401241e+02 9.522744775166525244e+01 8.989305719590072385e+01 1.164877252579758249e+02 9.324804204726248713e+01 9.526343694759870573e+01 9.646709265063427097e+01 1.192813519725081477e+02
1.013679904168198220e+02 9.365249424407231515e+01 1.003176056948638859e+02 9.233926700693884015e+01 1.127298911936521506e+02 1.070999016282209766e+02 9.160683266624414500e+01 9.602167411205046221e+01 9.933921996871507076e+01 9.425151370912394100e+01
1.059588979130552673e+02 7.282705293052805473e+01 1.035108428723055738e+02 9.575863357027512279e+01 1.023844002770103856e+02 1.016929679889652789e+02 1.073380384639084468e+02 1.010048726048950698e+02 9.804254136716109258e+01 8.756076409207972233e+01
8.919566467335586424e+01 8.690510107833479481e+01 1.030902081985725545e+02 9.633862177647922920e+01 1.053273605669809569e+02 1.052194038872803930e+02 1.031117914572926253e+02 9.259953012631308411e+01 1.094348361885928398e+02 8.713664980789320680e+01
8.045462478673275086e+01 1.113996041783700832e+02 1.052227552339416832e+02 1.006946367163381240e+02 1.000793473387881107e+02 8.486332400321317948e+01 1.016571461543181840e+02 9.629129637571192291e+01 1.122859913977704167e+02 9.916700028843844450e+01
8.496368038614880902e+01 1.111727330007536523e+02 1.052886160158106748e+02 8.966660061225329059e+01 9.228489176198877431e+01 1.004828433073773795e+02 9.935138570853732176e+01 8.996004574083326588e+01 1.050200531576352887e+02 8.714574469471783402e+01
8.372883354540772416e+01 1.156359444569759347e+02 8.808577447198192090e+01 1.064970702320614748e+02 8.203807498264968956e+01 9.605361385355335813e+01 9.146417583875120272e+01 8.413697334304380604e+01 1.099452481436059799e+02 9.094299505498202052e+01
1.268521813521148971e+02 9.295920163137988368e+01 1.082831751259245863e+02 9.356575016091200325e+01 1.086631196660494965e+02 9.430712639723073210e+01 8.800163358866329588e+01 9.203909693431884875e+01 1.026564929726862090e+02 9.735484059914827526e+01
1.081487736379464053e+02 9.376657431025813594e+01 1.007210363280860577e+02 1.111876977242589817e+02 1.081059726981706319e+02 1.076084707733025283e+02 9.332327458656851604e+01 1.215223035844525441e+02 9.314873400551424254e+01 1.020057851388625920e+02
8.493751607050137409e+01 9.652663202783844554e+01 9.786558741787388271e+01 1.075178775656724213e+02 8.424838755648332267e+01 8.701696174705324438e+01 1.028799559158128147e+02 8.878580134170276494e+01 9.486348197043362518e+01 1.011048965092833214e+02
9.504731618023976125e+01 8.132894657491105761e+01 9.527412152858414629e+01 1.125612972155637692e+02 8.119510320466289954e+01 9.321861134598458420e+01 1.056078228509455954e+02 8.525197692144084272e+01 1.099859200305641878e+02 9.602205494887928694e+01
9.488755366844337402e+01 1.123192288397747234e+02 9.375595238946567633e+01 9.446877174599539728e+01 9.032811255483812829e+01 1.040546470946894857e+02 1.047907545767850905e+02 9.898623255053109915e+01 1.145131292916632049e+02 8.774406544622449644e+01
8.224416533073843993e+01 1.063014451643993823e+02 9.969049381348271766e+01 1.219851072219973958e+02 1.048574766326662910e+02 1.055764124899152421e+02 1.046337004837566553e+02 1.075655579120477654e+02 1.076098711951015616e+02 1.110965342114892564e+02
1.129233269934557029e+02 1.105636522790618272e+02 9.641932601487604870e+01 1.205663696087954264e+02 1.178658330446845071e+02 9.623411941660805269e+01 1.115858883615317581e+02 9.832195991375253641e+01 1.025037501900461621e+02 8.571146061595274546e+01
1.029533217414022630e+02 1.105307588415322755e+02 9.819292409080628659e+01 1.296594440757938855e+02 9.522933283011411731e+01 1.114763852689114429e+02 7.595223378859896002e+01 1.037319407320021583e+02 1.158095719032241959e+02 9.366462084510679631e+01
1.053270351763593737e+02 9.383554286531068556e+01 9.456147288343345281e+01 1.029314799633764039e+02 9.661672071695419106e+01 1.157258553429448256e+02 1.221619293347764597e+02 1.020313283756085809e+02 1.117754349062611965e+02 8.958702509292587024e+01
1.091463082620377207e+02 8.665180549797311471e+01 9.516471721254470140e+01 9.993102235763726071e+01 9.675320274871243953e+01 1.180771244870844470e+02 1.146707476065578106e+02 8.964601447536766443e+01 8.907476436623950633e+01 1.106758024660380926e+02
1.013215196989620068e+02 1.125971569818646998e+02 9.844643847268180537e+01 1.075069375020410405e+02 9.427857745740165285e+01 1.011512209031762382e+02 9.290727827629480373e+01 7.912105776088009179e+01 9.711639758989915094e+01 9.690166332063154186e+01
9.560389261729028476e+01 8.975273833972204329e+01 9.129177352501461939e+01 1.063740255762739935e+02 1.009123757079729558e+02 1.066706214654740279e+02 1.257959569562380580e+02 8.596625765943326769e+01 9.431626688699387273e+01 9.921003071938253015e+01
9.009313597023907505e+01 8.421110330989094450e+01 9.279577643066025416e+01 9.260758083857646739e+01 8.603802577972518861e+01 9.880988639101605031e+01 8.858342701039680378e+01 9.190661083209202786e+01 1.097945405222538966e+02 9.538510168034275694e+01
1.097611981946528346e+02 9.217257401742737954e+01 9.886259676732110790e+01 9.854225768266428531e+01 1.113297629786767260e+02 1.182394547354257952e+02 7.807833838480755162e+01 9.109558715046998145e+01 9.691640021985101328e+01 1.016343698271608673e+02
1.017045323985367986e+02 9.804117269260567014e+01 8.446170350362244506e+01 9.731568378537386366e+01 1.191644536540229069e+02 9.222247303581173128e+01 1.106935700713191579e+02 1.145898098645732262e+02 9.328984419094902591e+01 8.574081840267463406e+01
9.414902602504722040e+01 9.228236131550929144e+01 9.780683934714052441e+01 9.034103452497588194e+01 9.580234066808037596e+01 1.106228491843448296e+02 8.388592874253471621e+01 1.028349348101027090e+02 1.111947898113897111e+02 9.190415504440827021e+01
9.949567876623862617e+01 9.464107959609947329e+01 9.113381147083433120e+01 9.330537113615403655e+01 9.437509758784635494e+01 1.115514693966933493e+02 9.816296968445985272e+01 1.088375689125114718e+02 1.086562929596625366e+02 9.316890087600670256e+01
9.958318325943820071e+01 9.852722853040782525e+01 9.303212758789693737e+01 8.132947000376401547e+01 7.601974635698242366e+01 1.049174653940892483e+02 9.417654925352522355e+01 8.985296774436581302e+01 8.712288782086669414e+01 1.047608914956491049e+02
9.792517747638868286e+01 1.093725809095981560e+02 1.056871959619313657e+02 1.104251015747764910e+02 1.123129822639049564e+02 9.207695521389956639e+01 1.074312943439044119e+02 9.251792760269189841e+01 8.862079316485581160e+01 1.028565260520557842e+02
1.012920288216774196e+02 8.320639348227146570e+01 9.258380824041407209e+01 8.974136654743085728e+01 1.140461194433270293e+02 8.864561444634078669e+01 1.006336681128547923e+02 1.013877597321458808e+02 1.002925234285684155e+02 8.173824731547021827e+01
8.878472705575120472e+01 8.499363731334590000e+01 1.062282777833873695e+02 8.507867144510355217e+01 1.075160031880201927e+02 1.045275318409672138e+02 1.023690772577370041e+02 1.080374432139535372e+02 1.002680273498490351e+02 1.102615656489227831e+02
1.103525860990392857e+02 9.353990039305914195e+01 1.078607553450025875e+02 9.368611727825873459e+01 9.392488910884634379e+01 1.036818821084796269e+02 1.070232515241261098e+02 9.653206257520457712e+01 1.027867446117672756e+02 1.024248456620990027e+02
1.099861406386208387e+02 1.076620798064483608e+02 1.027381198006706882e+02 9.181214276141882635e+01 1.015367871757837577e+02 9.493425708645018801e+01 1.029132498512228295e+02 9.576846263901857981e+01 1.049796572700472979e+02 9.887101323308763767e+01
1.045240585210592315e+02 9.376383850382858043e+01 9.490914416648490715e+01 1.009230535613229875e+02 1.148511033386942870e+02 1.134556396419713735e+02 9.884576057657733372e+01 8.947288112897098245e+01 9.163854775047759915e+01 1.008770514590178493e+02
1.086132154621620458e+02 1.073477062598032745e+02 8.850580285869824593e+01 1.081653001988131564e+02 1.160252197781102410e+02 1.109898918945059876e+02 9.667713472925387919e+01 1.014648575877373560e+02 8.683389952838365389e+01 9.299829577697416028e+01
1.036456472450456801e+02 1.220907006361583740e+02 1.021974138040938840e+02 1.141939777901191349e+02 1.090793252225404899e+02 1.030159043683332243e+02 9.993916030962019192e+01 1.081167600289500399e+02 8.693417612519399995e+01 9.937080646501783576e+01
1.069774524609547939e+02 9.553210226329346710e+01 1.056371855862246605e+02 1.090876908518033872e+02 1.024369382631620908e+02 1.027142809708826121e+02 1.038774461721509965e+02 1.214745122435391380e+02 1.131228367019511438e+02 9.579062955063452023e+01
1.140911889321055810e+02 1.023573271807582046e+02 1.028503965080699061e+02 1.044315437404894311e+02 9.616939994222889254e+01 1.106219977325811641e+02 8.851880614762589516e+01 1.081586158123906642e+02 9.028356344013218404e+01 9.976625073197325833e+01
9.125419937691208361e+01 9.487982059421742065e+01 9.951710150924773757e+01 9.189726451858362566e+01 1.116595087436416947e+02 9.581969353765204289e+01 8.915747269631556549e+01 9.057303139558995042e+01 9.366806151788286172e+01 9.956955036968608397e+01
1.044325400773644077e+02 1.300028500947643977e+02 1.108531401850732721e+02 1.088551222399839560e+02 1.025053290690855050e+02 9.452445936830872597e+01 1.165596113504850280e+02 9.507980619079459927e+01 9.990653828660670399e+01 1.036227236807621921e+02
9.395897398071367945e+01 1.022727337957710745e+02 1.005582426110039762e+02 8.930238312159922032e+01 9.720550274323431950e+01 8.912273840977410089e+01 1.179614423573914337e+02 9.388732854368006997e+01 9.582824355563263907e+01 8.381243126286938150e+01
1.056450011900886068e+02 1.022233314283954115e+02 1.038328038417351422e+02 1.049303491544053202e+02 1.115457676064268355e+02 9.348767332441774158e+01 1.094756006480199630e+02 1.055277759418438279e+02 8.834919083063994094e+01 8.774874593195627881e+01
1.014741366481911484e+02 1.067098138394869551e+02 1.030899575178273153e+02 9.929099421154374738e+01 1.000331014470373532e+02 8.985496118817933109e+01 9.501903710661484581e+01 1.092777726954504658e+02 1.082973287941142644e+02 1.114819750519958745e+02
1.069620827186588912e+02 1.050076146071126999e+02 1.041163588636558188e+02 9.691534337663389920e+01 9.159054147479778862e+01 9.051147444174752366e+01 9.776813281285384960e+01 1.142038005817178146e+02 1.006827624223664799e+02 1.009844887194312264e+02
9.799626922725565237e+01 8.725395184907367252e+01 8.705786513703560558e+01 9.185070145365727967e+01 9.008063250118094345e+01 1.157180082606681140e+02 9.472658410381626481e+01 1.126695358925084918e+02 1.070893773817553409e+02 8.929632891067296896e+01
1.129506310426789071e+02 9.442667999759623854e+01 8.720023240806457920e+01 8.840191331347634218e+01 9.138823712765061202e+01 1.141008121346914379e+02 1.058765187895024980e+02 1.045041570940026361e+02 9.544686284981732172e+01 1.024975064441378549e+02
8.945617672989708069e+01 8.880735627949482591e+01 1.081555731707764210e+02 8.689173677337441859e+01 9.517788263546748340e+01 9.885061734758696161e+01 1.076608744128231478e+02 1.040000991493042193e+02 1.078333162911618217e+02 9.453138693372655155e+01
1.047219223669372923e+02 1.015336236826923653e+02 8.937927596243115147e+01 1.010663492049912833e+02 1.022830637577516768e+02 9.620006926306098194e+01 1.114090850229242022e+02 9.451052969833965278e+01 1.096143282912579053e+02 9.997965400174375361e+01
1.043487329560842483e+02 9.220487605098604433e+01 9.504472677145304260e+01 9.371485278549261011e+01 1.056202624025991383e+02 9.579938588968677493e+01 1.161440811569965206e+02 1.134673409434876703e+02 8.598803668412620027e+01 9.490115054903209568e+01
1.006606304343539762e+02 9.194512777876056475e+01 1.011294295627393751e+02 9.527101891374587694e+01 8.084816665374520994e+01 1.197053340861048554e+02 1.035853483604126524e+02 9.083479581511461731e+01 8.594109918033959161e+01 9.819684757399382136e+01
8.972549683824360045e+01 9.980921887590523056e+01 1.063891630322374482e+02 9.833434355193377030e+01 1.248771648325831620e+02 9.078243929725960015e+01 1.050132009504425810e+02 1.110423466016014231e+02 8.742544249672673118e+01 1.024126171454850578e+02
9.510953962584778765e+01 9.161567532990665086e+01 1.138739038610042087e+02 1.012966644882943541e+02 1.245861123717874079e+02 1.066844375563901650e+02 1.024649577119320298e+02 9.730782217244041021e+01 8.928702444726752674e+01 9.099242361725606543e+01
8.992894381995509434e+01 1.064061200575714281e+02 1.062478708848842643e+02 1.031424286741502243e+02 1.210287408625480055e+02 9.640155313788753233e+01 1.094237787301839404e+02 1.053755081498394901e+02 1.052165003649594155e+02 8.521753050609730451e+01
9.588704869371454720e+01 1.052862984912189432e+02 1.065614340673075446e+02 9.967419608020686894e+01 1.101938735915716734e+02 8.369439327490431424e+01 9.113054399933133709e+01 9.251624837711398186e+01 1.017865693517694865e+02 9.246693633358070485e+01
8.414207229400659571e+01 9.401885041292126743e+01 9.158521759477773116e+01 1.046723965115334636e+02 9.037370208383985926e+01 9.006170036082916397e+01 9.242586248043124897e+01 9.539317093987916962e+01 1.001352507447072782e+02 9.151416372702858837e+01
8.953489729593742652e+01 9.976453051440962838e+01 8.583177497263780253e+01 1.107938560017865655e+02 1.050187549429054314e+02 9.933269343285493846e+01 1.125157683940059883e+02 8.730905134911354537e+01 1.028398447526409143e+02 8.200511069536599962e+01
9.505039712062200863e+01 1.019986858622646650e+02 8.496725139246925096e+01 1.179747787281433204e+02 1.000962423775609551e+02 8.752310393070138161e+01 1.048625274168394981e+02 1.119248435506006842e+02 9.221926858730697063e+01 9.358731500501238543e+01
9.087969304045361696e+01 9.237894779985211358e+01 8.300928611863578510e+01 1.056727631757424319e+02 9.007436749933063425e+01 9.373005834514638934e+01 9.825648921298324012e+01 1.004840226627273978e+02 9.882755548518701971e+01 9.696509674847690974e+01
9.468825901654165023e+01 9.154560969686758654e+01 1.141538965409456949e+02 1.067697752834932032e+02 9.836709965750515039e+01 9.084639205953807561e+01 8.812957178718670548e+01 1.012276107317570535e+02 9.016988675106331641e+01 9.978393167787537266e+01
1.098019158994300710e+02 9.086592371724655948e+01 1.108482027257604159e+02 1.026143462038018299e+02 1.070441603859308941e+02 9.588281577114405252e+01 8.431081471633304147e+01 9.985520632658978002e+01 8.911111642677251155e+01 1.015985624184850167e+02
1.133301166137344467e+02 9.415276265152644442e+01 1.046439290196089331e+02 1.150058011609816049e+02 9.825155175975912414e+01 1.006117064315984919e+02 1.075753325613129618e+02 9.379512810797865541e+01 9.902603289546183873e+01 9.806313466730017581e+01
1.053322421161061584e+02 1.036132737183340566e+02 1.010214250457484724e+02 8.089660758650728667e+01 1.017165584877532751e+02 9.369701150750329077e+01 1.060345132258361076e+02 8.775552083908419831e+01 1.000270851633948297e+02 8.108112318960196774e+01
1.058133451767974833e+02 1.044954692022565439e+02 9.969435405807902839e+01 1.207005510135724364e+02 8.939636498431030986e+01 1.005376013428873279e+02 8.946576411366666548e+01 1.103073272766464044e+02 9.309090327778667984e+01 8.558315254056994092e+01
9.930786064804985358e+01 8.190184787217680196e+01 1.254292669837145979e+02 9.756758827449671401e+01 9.500122023228624357e+01 1.099487122055076185e+02 1.072170877200921097e+02 8.301619310439645005e+01 1.138950295330896978e+02 1.131974294748371506e+02
1.022121931672946289e+02 1.230917745810343717e+02 1.177439634827138235e+02 8.537570881756032293e+01 1.059590413246213103e+02 8.429937867156505149e+01 9.748400652541505451e+01 1.207363869146023490e+02 1.104314328501449296e+02 1.112930936861085343e+02
9.029116007199115757e+01 8.094390072845882855e+01 1.168641040551046615e+02 8.766406149961255778e+01 1.022684691445444685e+02 1.121986997909926345e+02 9.769179882383900804e+01 1.174011901405055767e+02 1.080466451426154606e+02 1.207608699964299319e+02
1.104511116975689902e+02 8.787204901318860095e+01 8.994760578332491718e+01 8.857602342643785676e+01 1.008526176100321408e+02 9.159315304226045384e+01 9.423487278634249265e+01 9.227052580097037549e+01 1.037367097277487886e+02 1.024137420044306452e+02
9.066044957601891952e+01 1.083941352933616997e+02 1.028029201830607064e+02 9.019094234882014405e+01 1.066986517958627303e+02 1.106335329245643067e+02 1.090287406741994118e+02 9.318161881016676773e+01 1.198204062525288549e+02 1.020906393317331293e+02
1.048009223620436074e+02 8.940919415981045404e+01 9.600036075008216585e+01 9.553755248225652963e+01 1.063877477578257071e+02 1.252748319292921622e+02 1.035511455342231386e+02 9.027433285082557290e+01 8.174590153429375050e+01 9.669313381402889718e+01
1.064687049978295335e+02 8.595458770355769218e+01 9.756105326305589642e+01 1.131886037046797640e+02 1.107101535541662969e+02 1.263677367214061604e+02 9.622564867704650737e+01 1.053295637978946644e+02 1.080859661428889069e+02 1.043936797083117938e+02
1.058886504381111422e+02 8.526928983450035560e+01 9.806864009962079365e+01 1.136776700566680347e+02 1.023334702598852743e+02 1.005652668834104304e+02 1.159850994026564592e+02 9.896494307942867863e+01 8.980812525096288823e+01 8.746280157875744976e+01
1.163038937433016144e+02 9.362868135247735779e+01 1.055657718211383127e+02 1.170716738184316483e+02 9.634993091906311236e+01 1.034785221871271972e+02 1.061049015887211198e+02 9.267540236477850613e+01 9.375760672218166292e+01 8.872346389883988138e+01
9.399187399746915617e+01 9.836469527614613639e+01 9.437891456376236476e+01 1.087644676614921622e+02 9.699041953868844246e+01 8.165249220851735856e+01 1.045304489625796549e+02 9.062974853207369108e+01 1.018632637395147498e+02 1.110554362906516417e+02
9.723213954457087027e+01 1.092656107230578897e+02 1.098137599883594646e+02 1.160119105524256753e+02 9.772388418444887748e+01 9.075505467188793318e+01 9.268650274177950621e+01 9.133128204614315848e+01 9.336899883211235363e+01 9.197761761267670977e+01
9.275677955770399308e+01 8.924014166960722605e+01 8.938529805631057457e+01 1.180790222368596289e+02 9.290730269036620825e+01 9.568121064706328127e+01 9.996307069507379595e+01 1.216243952177597691e+02 9.734852919001431815e+01 9.469594659423684391e+01
9.782523354764488488e+01 1.154419717002033110e+02 8.952305246588366572e+01 9.901823836211261209e+01 8.956675104449058722e+01 9.627522847745993317e+01 1.081076425333246220e+02 1.203092309545431675e+02 9.856858904997413617e+01 9.202361862150152660e+01
1.039190974413711359e+02 1.105159004541849157e+02 1.136348417415797769e+02 9.406265287280663756e+01 1.085710759214317420e+02 1.009841825430329720e+02 9.524814422151587223e+01 1.073965013212070971e+02 9.920678242718324213e+01 1.012826816208395257e+02
1.040795369851369117e+02 1.022403062157913212e+02 8.617097019323182394e+01 9.232989735714096469e+01 1.022588856465448828e+02 9.651146504475616439e+01 1.055163182390874539e+02 1.129013894452904907e+02 1.123961137619381532e+02 1.022316961089233303e+02
1.001626088883834882e+02 1.080316991757017036e+02 8.338932294179815585e+01 9.555202504073680814e+01 1.021626532307634392e+02 9.712255196911506516e+01 1.061578366767226385e+02 1.293385457830976577e+02 8.677235292520960286e+01 1.006450090272978741e+02
9.884511687012432901e+01 1.025106141718099479e+02 1.029880704037974226e+02 9.684385696320212844e+01 1.127640576003099540e+02 9.145526857437117485e+01 1.020601798077969704e+02 1.239417920235843980e+02 9.979923897120647780e+01 8.357749068217502497e+01
9.274477351180912876e+01 1.052634367740033099e+02 9.112366275722720843e+01 8.709132909497168384e+01 1.127261086476661376e+02 9.533359429809567587e+01 1.015549731081264326e+02 1.130544292268128004e+02 9.296876156518395362e+01 9.749765995621652337e+01
1.113063992313768580e+02 9.228010309242189635e+01 1.116644698702175305e+02 8.825799976145657411e+01 9.968450194016845956e+01 9.722740033413346339e+01 9.501376249849927547e+01 9.615516743487346218e+01 1.042582956011949307e+02 9.440652315891102830e+01
9.877618274507202045e+01 1.016757578811296412e+02 1.009737187038867035e+02 8.991645245368346195e+01 9.973399107627500371e+01 1.018413026437125666e+02 8.960022432906551160e+01 1.062177845732715866e+02 1.093264698464110865e+02 8.995537537632257852e+01
8.852468209918914965e+01 1.029447265320644647e+02 1.068065293049316011e+02 8.630934496655737576e+01 1.014830388286496401e+02 9.341365898277246060e+01 1.043704168269055685e+02 1.112348371219979981e+02 9.741972873412467493e+01 1.114682805316166707e+02
1.051694640014892173e+02 9.862638254939299998e+01 1.047419024203540943e+02 9.536309475919583178e+01 1.321254134696646929e+02 9.767947615361339331e+01 9.221508988071572333e+01 1.046977580503225482e+02 8.750662983765997183e+01 8.871045962413984398e+01
1.094363958213943846e+02 9.783994602568648702e+01 1.303116582814197955e+02 9.025772567463945961e+01 1.077878060097584410e+02 1.019915397597779361e+02 8.718905769040998166e+01 9.403027573026790265e+01 1.002513691806878455e+02 1.099210441208332725e+02
9.593437373545870628e+01 8.141099215152775059e+01 1.080291583301454068e+02 8.760789989608859685e+01 1.063742728131625199e+02 1.178347247320117077e+02 8.828485358825790286e+01 9.648985062815968661e+01 9.910267982961988764e+01 1.018641272618900899e+02
1.043542743275688025e+02 1.069664860363884173e+02 1.122399900092875384e+02 1.057017249206048746e+02 8.763852917790467245e+01 1.227099744783551074e+02 1.019896499686584264e+02 1.059722387886785242e+02 1.246436746505193582e+02 1.023900867023072152e+02
9.650694869923025010e+01 1.116500620351551731e+02 1.396377850897486610e+02 9.960057768467379447e+01 8.636697713240207008e+01 9.760637677512771404e+01 9.364283309780233822e+01 1.121670845398856642e+02 1.236151973718219779e+02 1.196922476037882603e+02
7.578911402386953000e+01 9.182808952954258075e+01 1.370325920383361051e+02 1.035078253384827605e+02 1.045112582409357742e+02 8.593778722886847277e+01 9.743154384084564867e+01 8.510967829513359106e+01 1.221877498032629461e+02 1.079538410210114989e+02
8.120431224812934090e+01 1.277637029873129677e+02 9.923497846849581094e+01 8.498794678134234459e+01 1.037702652967224140e+02 8.772195327704179135e+01 9.637263948294463489e+01 8.834606053804253634e+01 1.088355788533922066e+02 1.084524963954645784e+02
9.098186552970665275e+01 1.273843247257811271e+02 1.112148566913699597e+02 9.383477260407312315e+01 1.054408878214228196e+02 9.120956670509784203e+01 9.763225236120975126e+01 9.844614412304719053e+01 9.149228478502331541e+01 8.930197126689991194e+01
9.636559518376249400e+01 1.045177418600492132e+02 1.067530028138657201e+02 9.535930065459317007e+01 1.063946211660441179e+02 1.072372878232415161e+02 1.065261694570677378e+02 9.975294343343222181e+01 8.946284716240808166e+01 9.530097314749363591e+01
1.088677558348834822e+02 1.069002104398892072e+02 9.309030909915736629e+01 9.493175726465675268e+01 1.109330263185527343e+02 1.209052542117146629e+02 9.590700795473941298e+01 1.076279140890513872e+02 8.422856680166475485e+01 8.648073991749458855e+01
1.047758070486475361e+02 9.602040591485865662e+01 9.836255094338810068e+01 1.088509634212193902e+02 1.090245248984364395e+02 1.029205228165272246e+02 9.353013433277455135e+01 9.804113522047687468e+01 8.215704943043630237e+01 8.853023068808823837e+01
1.065201166088898361e+02 9.996535807150776520e+01 9.693613725940635106e+01 9.906278308405256894e+01 1.101907728196937057e+02 1.022311505559809319e+02 9.395946494697207640e+01 1.153140178398897575e+02 8.430936675642996647e+01 9.921432305231120097e+01
1.109541195275064638e+02 9.327436157083377566e+01 9.223479965556582272e+01 1.000404337327270525e+02 9.987882416202000968e+01 9.313707927572100687e+01 9.548931087711633836e+01 1.125825373048294722e+02 1.122490836009531279e+02 9.904280704695703719e+01
1.162385039195638825e+02 1.125135830307108051e+02 1.034754670253787054e+02 9.694278841385195733e+01 1.059276747434278860e+02 9.197562641400023153e+01 1.010978603009426706e+02 1.265413458451844946e+02 1.004806243469520552e+02 1.074664766441806876e+02
1.170003683607200458e+02 9.595248409769340014e+01 1.039695551115403589e+02 8.599391519689810082e+01 1.018431658127746431e+02 9.259760166754972488e+01 9.495704772085734646e+01 1.155497354647137342e+02 1.050011712831495885e+02 1.016915081732140749e+02
1.074852197657929338e+02 1.250443056762518523e+02 8.887430764051683241e+01 8.017980812604940866e+01 9.439431304572913461e+01 9.418866680605410124e+01 1.005665738842653241e+02 9.319005360550984562e+01 8.981168005497343643e+01 1.061221603359480667e+02
9.676907554061691030e+01 1.228252537359923764e+02 9.029205473465282239e+01 9.903627858046147026e+01 9.088763982285608733e+01 9.682491850109302334e+01 1.026946898406974924e+02 9.511587934254306731e+01 8.465624313138647494e+01 8.498077967139572308e+01
1.047463324086054115e+02 1.116318973221643347e+02 8.680097830014749150e+01 1.020456548385486997e+02 9.910841174207232029e+01 1.017150928112628634e+02 9.547998569724911988e+01 8.084587848568043000e+01 7.578558788328629703e+01 1.032418919536512050e+02
9.529108547816132102e+01 1.016774182418967882e+02 1.018598277145214013e+02 1.148386872174998530e+02 9.980066985816286262e+01 1.013022340010906106e+02 8.917080549933470479e+01 9.598075735971406175e+01 1.243055528361851714e+02 8.572918773821805871e+01
8.906917445644066333e+01 1.106664917685160106e+02 1.007737196170084104e+02 1.169894341238509980e+02 8.230755675299454310e+01 8.609766161917558236e+01 9.169565101671564378e+01 8.791258370510291797e+01 1.241864264086242855e+02 9.999741513867073195e+01
7.779873790047108173e+01 9.628363674092669555e+01 9.885525891662462072e+01 9.657234736150122956e+01 9.360561034376922862e+01 1.113986300071568252e+02 1.082794862641119806e+02 9.471581885383206156e+01 1.097345056921825517e+02 1.026686348900528145e+02
8.435390570793308029e+01 1.034751471447515030e+02 9.836888373210075542e+01 1.002585931859823916e+02 9.324728854993917082e+01 1.077298920115099889e+02 1.095621129766771276e+02 1.001816018181755510e+02 1.094196720287313269e+02 1.035039299550631711e+02
9.978431882974345513e+01 9.952118854859679686e+01 9.517329695811133661e+01 1.000341272124983050e+02 8.431887914979301968e+01 1.046743962898047187e+02 8.936232056222493725e+01 9.910291425473805305e+01 1.132699883755616952e+02 9.866943899798849316e+01
1.004846610640341282e+02 8.881044797926755052e+01 9.670025527461356774e+01 1.002606389524436139e+02 9.470010979294434605e+01 1.194547230643083822e+02 9.536531002516724698e+01 9.781140104338830099e+01 9.599797057536268596e+01 9.802804088800102988e+01
9.695660397104859385e+01 1.147442741790574701e+02 9.579654081827560219e+01 1.068374440446509226e+02 9.892134928440317765e+01 9.045062781582559808e+01 9.332137966603637835e+01 9.890658602862724535e+01 1.064089937114413118e+02 9.249548376955625884e+01
1.003242492050399903e+02 1.097986794644992017e+02 8.247613239654253903e+01 1.146912003807187119e+02 9.331433926832262671e+01 9.585293312022045598e+01 9.187820202968208605e+01 9.814066170351571827e+01 8.886948420741644838e+01 8.613554086194835691e+01
9.594649872039525462e+01 9.353096673670651739e+01 7.669055958476026547e+01 1.157547693160676801e+02 8.618190977261363628e+01 1.004262027490383105e+02 9.083363318426836486e+01 1.069842068761259384e+02 9.035433573643081218e+01 7.944293204478844928e+01
1.198652121802440433e+02 1.008968328342319865e+02 8.279052580905272407e+01 1.110831783395068015e+02 1.074261254521808553e+02 9.769708229454013804e+01 8.734065352816432437e+01 1.019104363753142195e+02 9.123234983086227601e+01 8.103032837034700719e+01
1.261508826369258287e+02 9.568172263115093301e+01 1.153108266017875962e+02 1.279722223658966698e+02 1.056775662628584200e+02 9.225408579379703156e+01 1.020722988258278576e+02 9.154588369544057969e+01 9.509451261020875279e+01 1.083845854507686823e+02
