influence.1.1		influence.1.2		influence.1.3		influence.1.4		influence.1.5		influence.1.6		influence.1.7		influence.1.8		influence.1.9		influence.1.10		influence.2.1		influence.2.2		influence.2.3		influence.2.4		influence.2.5		influence.2.6		influence.2.7		influence.2.8		influence.2.9		influence.2.10		influence.3.1		influence.3.2		influence.3.3		influence.3.4		influence.3.5		influence.3.6		influence.3.7		influence.3.8		influence.3.9		influence.3.10		influence.4.1		influence.4.2		influence.4.3		influence.4.4		influence.4.5		influence.4.6		influence.4.7		influence.4.8		influence.4.9		influence.4.10		influence.5.1		influence.5.2		influence.5.3		influence.5.4		influence.5.5		influence.5.6		influence.5.7		influence.5.8		influence.5.9		influence.5.10		influence.6.1		influence.6.2		influence.6.3		influence.6.4		influence.6.5		influence.6.6		influence.6.7		influence.6.8		influence.6.9		influence.6.10		influence.7.1		influence.7.2		influence.7.3		influence.7.4		influence.7.5		influence.7.6		influence.7.7		influence.7.8		influence.7.9		influence.7.10		influence.8.1		influence.8.2		influence.8.3		influence.8.4		influence.8.5		influence.8.6		influence.8.7		influence.8.8		influence.8.9		influence.8.10		influence.9.1		influence.9.2		influence.9.3		influence.9.4		influence.9.5		influence.9.6		influence.9.7		influence.9.8		influence.9.9		influence.9.10		influence.10.1		influence.10.2		influence.10.3		influence.10.4		influence.10.5		influence.10.6		influence.10.7		influence.10.8		influence.10.9		influence.10.10		
0.000000000000000000e+00 2.096400597716391978e+00 1.400288324001184789e-02 1.777915214071548178e+00 3.750055026533335023e-09 2.753329475623819515e-04 2.376448647999204101e-07 1.756934711797356830e+00 1.200105520965219358e-01 2.258031562888971611e-01 1.223836184156685603e+00 0.000000000000000000e+00 4.647775556546975709e-10 5.030720560766525012e-05 2.666278052504411633e+00 9.592474709650418430e-03 3.253860883428862123e-09 1.370987984587321671e-05 2.267009370951829806e-04 2.241480334057743828e+00 1.654058591278464318e-08 6.421360523431493929e-05 0.000000000000000000e+00 6.536308287468252766e-04 1.121981121676149384e-02 2.249892346382887244e-10 3.114771973770654834e-04 8.633624579076862871e-01 5.975434892121680303e-04 4.291970357738603150e-09 3.596792647279691280e-01 7.510291619902899514e-04 1.557574371047779765e-02 0.000000000000000000e+00 4.706457953975104333e-06 1.003814297840891092e-04 1.167688170896149736e-09 4.316933731509354361e-02 6.203628953852825534e-01 1.009763179387860532e+00 3.896899441241490902e-01 1.297739113358221864e-06 2.854326491104819397e-01 6.511349303183654180e-02 0.000000000000000000e+00 6.040059459050815989e-04 6.986076444343203296e-02 5.767712397837191501e-02 4.520849960652770315e-17 1.558553931416751129e-16 1.485631363446987541e-01 7.298123777261996921e-09 2.695058471079682327e+00 1.156266481993331872e-08 6.951556738572905320e-03 0.000000000000000000e+00 5.756519784969197594e-06 1.256538181834266222e-07 1.029201835853536390e-01 2.011311367360370549e-07 5.014938237784861974e-02 1.394575908619085221e-08 1.096663177400084377e-07 5.526481051023056423e+00 6.912461509967814111e-02 1.581034282258480348e-07 0.000000000000000000e+00 4.175778594118511933e+00 2.176921958908868064e-04 1.608066386743768617e-01 4.644483302074079122e-07 4.444938067044343910e+00 4.800341147560848176e-01 2.006422481620886257e-06 3.402311603487454678e-02 3.454948042690603877e-02 2.033493714901611366e-03 0.000000000000000000e+00 3.534236067794971348e-01 2.229251836031635804e-07 2.863557376695128796e-09 3.899120342262911734e-09 5.550587259095166814e+00 4.793301159869836957e-11 4.187816344823075410e-02 1.837883941996912851e+00 1.416392873692689791e-01 2.297165694275730906e-14 0.000000000000000000e+00 4.519656562392368963e-12 5.000018567125828035e-22 8.306625360309083383e-02 1.366322807341715621e-12 3.887235815634357532e-03 6.701068144179397557e+00 4.199037723983215189e-06 5.717122625982592765e-09 1.904272840319292948e-01 3.127707851740453175e-05 0.000000000000000000e+00
0.000000000000000000e+00 1.177348978462401385e+00 2.290767819458988924e-03 5.056773332740376325e-01 1.600879634105401774e-09 1.481422928665861042e-03 1.657474363185071408e-08 2.012393293886965751e+00 2.226479652665198650e-01 1.262889327021838037e-01 4.666596679505020440e+00 0.000000000000000000e+00 1.314260127146951010e-09 1.772535417176707265e-05 4.373372074276707266e+00 9.191500615327302800e-04 5.013515846125256667e-09 3.283754643238380043e-04 2.662600402085306124e-04 2.910637116983361139e-02 1.252670029594118424e-08 6.624187049509505187e-05 0.000000000000000000e+00 1.884607714057440295e-03 6.701559573166554484e-02 1.800188259935766291e-10 8.268624140610978399e-05 8.026406655316342675e-01 8.230701057451050200e-04 2.505796638284051555e-09 6.120980444493985262e-01 1.779294024673473175e-03 8.488632219280196293e-04 0.000000000000000000e+00 8.209526583269045086e-06 1.221599784200390738e-04 9.795372596562095780e-10 3.638000392224661345e-02 3.374346892226302019e-01 5.849659614276309094e-01 2.161764173273446610e-01 5.681257788074918273e-06 1.481367875852171168e-01 1.260934159005207000e-01 0.000000000000000000e+00 1.210976112679332554e-03 1.252876059802812345e-02 1.249927842407285578e-01 3.675838864335483612e-17 7.725522305028999793e-17 4.856316305178102199e-01 9.087901574265385555e-09 1.360877663735985399e+00 2.527699048452297485e-09 3.163126564937884244e-01 0.000000000000000000e+00 4.246931876498908291e-06 4.746560012825166849e-08 1.947578483319504505e-01 3.079677292634911892e-07 1.527905609155019023e-02 2.392188752193779560e-08 1.560784575250804090e-08 1.961250414169668499e-01 2.666847527163312970e-02 2.353749202125739057e-07 0.000000000000000000e+00 7.340670205600301479e+00 6.669085110178018779e-04 2.297862768204720352e-01 1.546502116107774127e-06 6.707526869000174363e-01 6.635344201748459847e-01 6.111999701617801867e-07 6.124679264795362260e-02 2.182478315515341480e-02 7.113286361780202065e-04 0.000000000000000000e+00 1.902617225430797698e-01 1.681609543628755078e-09 3.447110053950135374e-09 4.630175997267196051e-09 1.011706323547254538e+00 2.820674504022600027e-11 1.435451904633756881e-01 4.695480790904671409e-01 1.603121887151169600e-01 2.089376472693296132e-14 0.000000000000000000e+00 5.967587923884033222e-12 1.757898904391107014e-22 3.310512595140624459e-01 3.412745996790359981e-12 5.707500193844181925e-03 6.228273771882009147e-01 3.008592959952118247e-06 4.525812340737321763e-07 1.524062251044378535e-01 3.404405023752404201e-05 0.000000000000000000e+00
0.000000000000000000e+00 3.588479780418122322e-01 3.845921983623097010e-03 9.714530993724437846e-02 7.574741604347766700e-10 2.465718209422801399e-02 2.358192085908103469e-08 5.787918142498295060e-01 6.611698872939897331e-02 8.045434749303603805e-02 3.494424644521624046e+00 0.000000000000000000e+00 4.269913297200438453e-10 1.404614522087930342e-05 4.162327555158419123e+00 5.502410356208711079e-03 6.984863263812643625e-09 4.014379564505179466e-04 3.071252932854735417e-04 1.490835232571571800e-02 1.195877216426499510e-08 1.099585243439255750e-05 0.000000000000000000e+00 1.713177093168337731e-02 2.412377557891836333e-01 9.266161750275940960e-11 2.332724003259661061e-01 1.527030050865244348e+00 7.455602806696236479e-04 2.151898177784958532e-09 3.131811818461496255e-01 1.755753567375719086e-04 4.013341035966690694e-03 0.000000000000000000e+00 1.052519319870570098e-05 5.995686039374251109e-04 2.124926964467548024e-09 1.067830654194559109e-01 5.193404807487065483e-02 7.866832705089489286e-01 4.893700013789056835e-02 1.326040237114193005e-06 5.679088804529246887e-02 6.552921370347459806e-01 0.000000000000000000e+00 1.433189209323766731e-03 1.309160179539073030e-02 1.832211016535514533e-02 8.949129162642587581e-18 9.358616272433555734e-19 5.553825148008808554e-01 3.406789362270461084e-09 1.360691845873456485e+00 9.835368502661221246e-10 8.924245212105996750e-01 0.000000000000000000e+00 2.004719818399025094e-06 5.576654799094149269e-08 1.747280147058474231e-01 3.816018705780104753e-08 1.394678825694002366e-01 4.803295242985582897e-08 1.343960261079571843e-08 5.166300506139962501e-01 3.028495520990805503e-02 8.224633166408411784e-07 0.000000000000000000e+00 4.815792344232673550e+00 6.734012325010032716e-04 2.935911596218306885e-01 4.977526270028753610e-04 4.912791907585881690e-01 9.493466471020615138e-01 5.865303458355493834e-06 1.916004270356466699e-01 1.045513782284266946e-01 1.893741887820045130e-03 0.000000000000000000e+00 1.028704911376527642e+00 3.321132764321113329e-09 4.816299700885730599e-08 2.163890036846374651e-08 1.026393182069976207e-01 8.956627255514988680e-11 1.742708352951195805e-01 5.165298957232041799e-01 7.439489813879732183e-02 1.629723268033875292e-14 0.000000000000000000e+00 4.830766493139652405e-12 8.454629142837570455e-22 5.542883473666017080e-01 7.108596957055479523e-13 3.752310893316444709e-03 1.402383970167662974e-01 3.840040644886535308e-06 1.704011103701613961e-06 1.978361463666935410e-02 4.908135404121470710e-05 0.000000000000000000e+00
0.000000000000000000e+00 3.344810049814320729e-01 2.340312244303166880e-03 1.549834868060898097e-01 4.853924792569298010e-10 3.893361847259912412e-01 3.909730277659442152e-08 6.031064235822306552e-01 6.964309948338510969e-02 5.198946359146364715e-01 5.205717318127914162e+00 0.000000000000000000e+00 2.806499187027189586e-10 9.356170154211787286e-06 3.127941577708752252e+00 4.437406075553401719e-03 8.649002548551631770e-09 3.067487450527433754e-04 2.117737540230667833e-04 1.984141008761152250e-02 1.636317189637480012e-07 2.343993293417532403e-05 0.000000000000000000e+00 4.807524846198156336e-03 2.568521646381387025e-01 9.084616085792954762e-11 2.912564319105240621e-02 1.183201049370169317e-01 1.638463308416082112e-03 2.010918447122021764e-09 3.091815137692979776e-01 2.884663999374583940e-03 3.956182711662347036e-03 0.000000000000000000e+00 1.461517090140453749e-05 1.687519148485461511e-03 1.735419350952431049e-09 2.094026728125634729e-01 7.017049973393640894e-02 2.471175670644402689e-01 4.098531231380173057e-02 9.452530239694593089e-06 1.113112176329146552e-01 7.029487214915232096e-01 0.000000000000000000e+00 2.080728859862284244e-02 1.533452246868227675e-02 1.023652666918042561e-02 1.736933080302104753e-18 2.705682723514674000e-17 9.212834178302066190e-01 1.592856829790452777e-09 1.416939628844246624e+00 1.136193699154549163e-09 1.982764429311808518e+00 0.000000000000000000e+00 6.668966050260460407e-06 1.485803826180119676e-08 8.429090104074234979e-01 7.079395254156025877e-08 1.608684926700552353e-01 5.733305539133144073e-08 5.365152255494816177e-09 1.258918876302358658e+00 1.966487721335401576e-02 6.753136638676636288e-07 0.000000000000000000e+00 1.366544925987909220e+00 1.116294844960502401e-02 5.015911365775703734e-01 9.132905862781347966e-05 1.501324050108981956e+00 2.992549454514881746e-01 8.477190294420322805e-06 2.377233195658149945e-01 1.004041043456344706e+00 3.898246202843126695e-04 0.000000000000000000e+00 7.450270804485709109e-02 5.994287636259331092e-10 2.925704796210060988e-08 1.930081044964800342e-08 6.683915004811068483e-01 9.777087599389259315e-11 1.548088901849761258e-02 6.838314412244351104e+00 9.382450737130218488e-03 4.669704544546189720e-15 0.000000000000000000e+00 4.611534796415675131e-12 1.564711483109921952e-20 1.665008336817724199e+00 1.976722085408109179e-12 1.073563336284063911e-02 1.341033266243830124e-01 9.499469118402185065e-06 2.907291983641899807e-07 9.634387122098079376e-03 2.208731233183793433e-05 0.000000000000000000e+00
0.000000000000000000e+00 4.360831260109749863e-01 1.673630428515166229e-03 3.510988596869463185e-02 1.307033152828962405e-09 5.315810639776793467e-01 4.896772849176267403e-09 4.845726279070650122e-01 1.091183713193288607e-01 1.070681744185921991e+00 3.460014488740998484e+00 0.000000000000000000e+00 4.321002876913643837e-10 4.748517559496554641e-06 1.159654311123689441e+00 2.752595900535610100e-03 1.470050633713047692e-08 4.321089792790251704e-04 3.450735276057854441e-04 1.317391765728593428e-02 1.168941579885758758e-06 1.253434794139763342e-05 0.000000000000000000e+00 5.716064635924680186e-04 2.096397480922267131e-01 4.597831266352611485e-11 4.397743878106571275e-02 1.079993280797983957e-01 7.185511610247562880e-03 8.048620882021199342e-09 2.466653836996623161e-01 3.888429340344836619e-03 2.442712099241822754e-03 0.000000000000000000e+00 5.330622860713137118e-06 3.680597106325655173e-03 1.175486632520935200e-09 1.127298714708933336e-01 5.490455262412462234e-02 1.335420205775593505e+00 6.889122154639648610e-02 5.930720664672231841e-06 1.168051137804583250e-01 1.295475609843393938e-01 0.000000000000000000e+00 1.038214480227829875e-02 2.624823009480216005e-02 2.136632562615570219e-02 2.663537702222996520e-18 1.239494012699629948e-16 5.596536489081809229e-01 3.141690946943477502e-09 1.090606780909451512e+00 7.968988506699243023e-11 4.685430254872176570e-01 0.000000000000000000e+00 7.397636588721618143e-06 1.645187877658595430e-09 6.001694748017816217e-01 5.855540800205193889e-08 4.782525734782731852e-02 2.527631230226844897e-07 1.073307630320149873e-08 5.085639553666213786e+00 1.161986071583655418e-02 2.147689288106972315e-07 0.000000000000000000e+00 3.106057876252558136e-01 2.354453251792551147e-02 6.433282380384615085e-01 7.204854847709419869e-05 7.320317130531340810e-01 7.526003716626095130e-01 6.752937888262537411e-06 1.490309715277637892e-01 6.397611319313188716e+00 9.506263530956605545e-05 0.000000000000000000e+00 3.365161890900458114e-02 1.137453915314808272e-10 2.247599077121777010e-08 3.007024125065310102e-08 8.016819500305303325e-01 2.818107153262242458e-11 2.076289721041126371e-03 1.534612518858704533e+00 9.983574885736901106e-02 2.559389487590166856e-15 0.000000000000000000e+00 1.619626648816302889e-11 5.196802128622183075e-21 8.531365043135263893e-01 1.099928450911353160e-12 2.393986080008443304e-03 7.331426872072330791e-01 1.409460548781097964e-05 1.189275969607363024e-06 6.374810985690125727e-03 3.763442187100296608e-04 0.000000000000000000e+00
0.000000000000000000e+00 1.650892386768534337e-01 3.142613884811469582e-02 1.276010158312932186e+00 4.311791684571673074e-10 1.085225496923343913e+00 3.780336489381673057e-09 1.965439233061409482e-02 6.287161863568829778e-01 8.702224173152194320e-01 3.322864535123180030e+00 0.000000000000000000e+00 4.677354688387731090e-10 4.903207301665764542e-07 2.935076495594023394e-01 2.136200466743987461e-02 6.137542334188737035e-08 4.907934928711969687e-05 2.295326979526657795e-04 1.378462405279474653e-02 2.234770883355159770e-06 1.061998937862708493e-05 0.000000000000000000e+00 7.957581890742081469e-04 3.242225627560866297e-01 1.410764837306855848e-10 1.834141089703896776e-01 1.716863230115695527e-01 5.748867712289077066e-03 1.164894000345279748e-07 3.235321601531512825e-02 8.534113459345002753e-05 1.949836257702587498e-03 0.000000000000000000e+00 1.199405573332037783e-05 4.738115303010122302e-04 6.592356796909711945e-10 6.067915494758348988e-02 5.697825203551341693e-03 2.431227030538128386e-01 1.526028821626772836e-01 9.937126147876424346e-06 1.186656815327607750e-01 3.324386344699895718e-02 0.000000000000000000e+00 1.015244066211689472e-02 1.786475404903627162e-02 5.762610001981806687e-04 9.210926181405223922e-19 4.874917489829191781e-18 4.371975728230044489e-02 2.796149385970916228e-09 7.632032253715383963e-01 9.065700893716606727e-10 5.383364116330056071e-01 0.000000000000000000e+00 4.370844473808898939e-05 1.073075770007985143e-09 1.666723702805849472e+00 2.731568896530401642e-08 5.951779505531870629e-02 2.128561507665679657e-07 2.975923748616198958e-08 2.395073385837194646e+00 6.755661893224158311e-03 1.322048655513942006e-07 0.000000000000000000e+00 2.363314125370614693e-01 1.425917492674607101e-01 7.036220078076826923e-02 1.845547160096044936e-04 6.293235958062676216e-01 6.663439279388717607e-01 8.166694057720288893e-06 2.325398748089613776e-01 1.719073159789947791e+00 6.879724199473661260e-05 0.000000000000000000e+00 9.583345401976255118e-02 9.542808456433362601e-11 7.015960372040062507e-08 2.833940112490732839e-08 1.303070737945548396e+00 2.345678021927209805e-11 2.691607806048398107e-03 2.481251922627766504e+00 9.918299671891359082e-02 2.739663539495901102e-15 0.000000000000000000e+00 2.237076263747324971e-11 8.602218343490248473e-21 5.435654156710679752e-01 8.071708745348224648e-13 6.838454187697576769e-04 8.233194419107191520e-01 2.680773897056374586e-06 6.531215174034597509e-07 1.159692169479406738e-02 1.836344260956572494e-04 0.000000000000000000e+00
0.000000000000000000e+00 1.580797232438053146e-01 6.208371018492271631e-02 5.498417005866029328e+00 1.184412130766358305e-10 1.386193194213554136e+00 2.053520256871661816e-07 4.027821472493700594e-02 4.750185489500780012e-01 3.933730856011744548e-01 6.776964039197270750e+00 0.000000000000000000e+00 2.482581990817253524e-11 8.109860724467722164e-07 4.371620561031492880e-01 2.186701075325684848e-02 3.262329295779959109e-06 5.797710989400324392e-05 9.467461596822269868e-05 5.889902934380649574e-02 3.082243520902594293e-06 1.762953591407127188e-05 0.000000000000000000e+00 1.038990707053910888e-04 1.619993420930733730e-01 1.482534734441360055e-10 6.898040547700999559e-02 7.735249084687041421e-01 2.672997372207252739e-03 3.398818123255114317e-07 9.718566987934565415e-03 6.375122523444839496e-05 5.258458033185689148e-03 0.000000000000000000e+00 1.714255696196422321e-04 3.844979229680782311e-03 1.994243747887624204e-09 1.152629195826036096e-01 6.635939234970411604e-02 9.462605274067396877e-02 6.857585730513342526e-01 3.120353191336197482e-06 2.002351557764447121e-01 1.639189920693195565e-02 0.000000000000000000e+00 8.746908647616206608e-03 5.372865467756108432e-02 5.099896222019169003e-05 8.457891559858285007e-20 2.050113208738360701e-17 2.156439363802177545e-02 2.248122752696703443e-09 6.198775563010041623e-01 1.109385612013050849e-09 6.511671190967189826e-01 0.000000000000000000e+00 6.509756715314354467e-05 1.066018936500310331e-09 2.327559347390741051e-01 1.993562620663711502e-09 1.682025572778963682e-02 7.723699091502615415e-07 2.283359738692488036e-08 1.459715659113841824e+00 5.129722789621209145e-02 2.035229526800173730e-07 0.000000000000000000e+00 2.210215834658309231e-01 2.929147470643881923e-01 2.633727513514995920e-03 3.174588133366229950e-04 4.443149882807971296e-01 3.425151454364996351e-01 3.747494028908360305e-06 4.566485275722188542e-01 7.279784796475410324e-01 5.635820082285426157e-05 0.000000000000000000e+00 2.201688707159336345e-01 8.784363338506525497e-11 5.047379476106500028e-07 7.217590657811972176e-09 1.775405288337921883e+00 1.732367187324324951e-10 3.188130242272970739e-04 2.720842878695490796e+00 7.256234329765191837e-02 6.675790706447494509e-15 0.000000000000000000e+00 1.914866013125400342e-11 7.495596561052231888e-21 3.246344844890781678e-01 1.026258121975358998e-12 4.540222360635519502e-04 5.424831375642887865e-01 7.800696899549415631e-06 5.972617711891469755e-06 2.988731726756383485e-03 1.073494300285185096e-03 0.000000000000000000e+00
0.000000000000000000e+00 1.231833144471473851e+00 3.239402060077669065e-01 6.252038788283718951e+00 1.889709554429198398e-10 1.208875932309914969e+00 1.577048102123517362e-07 1.502298652182354130e-02 2.874878034683275851e-01 1.435210717910886835e+00 3.601843086544320727e-01 0.000000000000000000e+00 2.625008538838657873e-11 1.051700386512502100e-06 4.452182307271704831e-01 1.831325761061600513e-02 9.438719682483602425e-06 5.606273764365229690e-04 1.654773111916441834e-03 2.843723882450717722e-01 5.795065508339065205e-06 8.875633985642007059e-06 0.000000000000000000e+00 1.373865728411478642e-04 1.841863304840197224e-01 7.949878086454115898e-11 8.081376013799220770e-01 2.212255533346569880e+00 2.957537628233620174e-03 9.019454436143017377e-07 4.866935289313960300e-02 4.338322583534375367e-05 1.182852250370123150e-03 0.000000000000000000e+00 6.634447622783712698e-05 2.385545049753818887e-03 3.478597143399165386e-10 3.302217130990067057e-02 1.839942576316886680e-01 1.111262102142024089e-01 6.675112763561630302e-01 9.945775886932538076e-06 2.491732671071373792e-02 1.583702586465758622e-02 0.000000000000000000e+00 7.111459533881724082e-03 1.230389707970390260e-02 1.202955829712495342e-04 1.947685735680762690e-19 2.757817296127262051e-17 1.156597611727255143e-02 1.227720613343043832e-09 3.087798760376094798e-01 2.302495710175090124e-09 1.957052805047473365e+00 0.000000000000000000e+00 1.937989311466204107e-04 1.211963185948100813e-09 1.121518826919907230e+00 1.333784578878581784e-10 1.694490163290076831e-02 5.215058210627027229e-07 5.955795470421227512e-08 4.896873895159579604e+00 2.633916124653985086e-02 1.154285827463963671e-07 0.000000000000000000e+00 4.473676527008924708e+00 6.709795749561087153e-02 8.755884198578126401e-04 4.363065313106346686e-04 5.038209660605752482e-01 4.348728977268915830e-01 4.631277511701357768e-04 6.303024222991218117e-01 4.096939172745882596e-01 1.438713828603224709e-04 0.000000000000000000e+00 1.090634328291226474e-01 4.545469477269999659e-10 3.850398810803271558e-07 5.042216937956152928e-09 8.993750039927222995e-01 1.980093678572546761e-10 6.181637830031414883e-05 4.370615813228425628e-01 8.836486146702308975e-02 1.529584931004553421e-15 0.000000000000000000e+00 1.891197946280786391e-11 5.713367152585596449e-21 1.287424086070754425e+00 6.054876353536389432e-12 9.770742572034965686e-05 3.665886863661378392e-01 1.275429588100751890e-05 3.149313001938111973e-06 1.177068351740039086e-03 1.307687405238489552e-03 0.000000000000000000e+00
0.000000000000000000e+00 1.260921828625629626e+00 3.025895558212655240e-02 3.360870610829967742e+00 8.839894484843974646e-11 6.493573121734113052e-01 1.082121165931938228e-07 1.030710878731477646e-02 4.580616071500076103e+00 2.163645205928512283e+00 6.329667903033501242e-01 0.000000000000000000e+00 2.321329257202532100e-11 1.521378835487512927e-06 5.734820650821305099e-01 7.630053601601458242e-03 1.392667845482843886e-05 5.284879155464299125e-04 3.233090888766395319e-04 3.268238371274235221e-01 1.070950688319188197e-05 3.172723863876974852e-03 0.000000000000000000e+00 1.021993500823084513e-03 1.136040016508376056e-02 9.245648539196098397e-11 7.394643226276468306e-01 2.415643307354671698e+00 3.234291540526530902e-03 1.149678937576557027e-06 6.244945366000071579e-02 6.837027885299275556e-06 1.260059612611362468e-03 0.000000000000000000e+00 5.967521771084992885e-04 8.673589975334134415e-04 6.019802083568103953e-10 2.263658381123091756e-02 4.521681178117845090e-01 1.037743649357659136e-02 4.702629387573518255e-02 1.641411291181977207e-05 2.575680142249024002e-02 1.121391006612764384e-02 0.000000000000000000e+00 2.027799771548554827e-02 1.789025550089759845e-03 2.126199671318258063e-06 4.782581839028544446e-19 2.487435605947443491e-16 3.075772928367871695e-02 1.021447359993359404e-08 4.230917531344420279e-01 1.190213327013788358e-09 1.592771676089721034e+00 0.000000000000000000e+00 1.371189511644214335e-04 6.378369887324745175e-11 3.404663339869459460e+00 2.835507537696899906e-10 5.685049771847461297e-01 3.244910338929532149e-08 9.995493782913103211e-08 1.120572053351558406e+00 2.059223687705819678e-02 2.019376495886822557e-08 0.000000000000000000e+00 2.315271342854200221e+00 7.228756452256640541e-02 5.853351049301792159e-04 4.588941024658039092e-04 3.070700514970589712e+00 2.186928198539207280e+00 7.658290172688253560e-04 1.958936870151646581e-01 1.279898544932063231e+00 9.562933268948075423e-04 0.000000000000000000e+00 5.684630364231704758e-02 4.271138392786693792e-10 1.683825805327760445e-06 2.989109037080368932e-09 5.766878151950961123e-02 8.356062768419577477e-11 4.164720223181414278e-05 3.788411885331262607e-01 2.127676519896055940e-01 7.014841394950980141e-16 0.000000000000000000e+00 2.706327229020697336e-11 1.250997016575538935e-20 2.092417700929011914e+00 6.971001258775044875e-11 2.161518426752405517e-04 6.217209891149886314e-01 2.075892165810829570e-05 1.164142691911419060e-06 3.153173896567264441e-03 1.599245967971698896e-03 0.000000000000000000e+00
0.000000000000000000e+00 1.591042879294220835e+00 1.071412445578283877e-02 2.678692098785424580e+00 1.135802586868085188e-10 2.758433089821006323e+00 1.390430745394553128e-07 5.895349802633978627e-04 2.458373414946428692e+00 3.239209750037165492e+00 1.561616762369033351e+00 0.000000000000000000e+00 2.853771979633295444e-11 2.361620413372106115e-05 2.547315008045284435e-01 5.667726841314901960e-03 3.245551888476445089e-07 2.948717259587607599e-04 2.413155735747761108e-04 1.310202648389822803e-02 1.019204105776647690e-05 7.250601143603684247e-03 0.000000000000000000e+00 4.061717476158353260e-04 7.020495722278796528e-03 6.649638711606127699e-11 1.217989220868298528e-01 1.803754955138109128e+00 3.533422346474535125e-02 1.397096087930940273e-06 2.178957546293911959e-02 5.151458066636482439e-06 3.874129989421415811e-04 0.000000000000000000e+00 4.836664490699156397e-04 5.357586212192499801e-03 2.174223899391822865e-09 3.340398010476988699e-02 7.933002450161009689e-01 1.813126064421623218e-02 3.808084725188960740e-02 2.279778695808726640e-05 3.448329337097531533e-01 3.065373025680863395e-02 0.000000000000000000e+00 1.227740437775853399e+00 2.070136242752565643e-03 1.412349566932609564e-06 5.318107413457511567e-19 2.399636203722390531e-16 3.197797579359195480e-02 1.961828420461313199e-08 7.810315234025380082e-01 1.271627804337019005e-09 6.075120607391001348e-01 0.000000000000000000e+00 1.176307496838249373e-05 1.271405487620894789e-10 3.843178446254280067e-01 1.320161859129234809e-10 2.641461187532888055e-01 2.280851898745622439e-08 5.458791644964012632e-08 2.109397045706639329e+00 2.393823283932915505e-02 3.065251526968992118e-08 0.000000000000000000e+00 1.621352673860127158e+00 1.695277208592267937e-01 7.552028718891894924e-04 1.315232797761966025e-04 2.845804258580648671e+00 3.521448338924266785e-01 3.485378444623553492e-04 3.327618255592607044e-01 4.843222964468643643e-02 4.940945385975832431e-04 0.000000000000000000e+00 3.221302063327440707e-02 1.227870076830110784e-10 6.058696683865853855e-07 2.874097613724531890e-08 4.606476988573250941e-01 2.526155871971894353e-10 2.451150400809446535e-04 6.862529031869980756e+00 4.441298635549528750e-01 6.584574517067160698e-16 0.000000000000000000e+00 1.324255269341732526e-11 1.240335061542183004e-20 1.360899667129101265e-01 1.171425612444233284e-11 3.107940577609055618e-05 7.766027893302156482e-01 1.448666629795824220e-05 3.957401059805159486e-07 4.496230963019728910e-02 2.951928478630257754e-03 0.000000000000000000e+00
0.000000000000000000e+00 1.375168405531333793e+00 3.844189093572224214e-02 4.023029260998037593e+00 5.857517480026190551e-11 3.839858529880401772e+00 2.661619153303020403e-07 8.014025119929557854e-05 2.422020759098753029e-01 9.246217757521402181e-01 4.121685654833440182e+00 0.000000000000000000e+00 3.303024883933124285e-12 8.601684067772756697e-06 2.692743832024488970e-01 4.917589115724872381e-03 2.751654145100835938e-07 1.037509539141936082e-04 6.803023342892642721e-05 5.886815639400643646e-03 3.312246739547860016e-07 2.182381593099903989e-03 0.000000000000000000e+00 6.999267085816345772e-04 1.765017902864044613e-02 1.584560848801780253e-10 1.621843129149631801e+00 2.381154968474999745e+00 2.025205052811974438e-01 1.251502469910498333e-06 1.931526370339340520e-02 3.749587991947694150e-06 5.082171020097081245e-04 0.000000000000000000e+00 2.457387672823972024e-05 8.863028656316173509e-03 1.638477485938091240e-09 2.434430706479950943e-03 3.837049043756655120e-01 1.928186385671948333e-02 1.001698878661801172e-03 5.009931835997004173e-05 3.002414582392211595e-01 2.858632703883031562e-02 0.000000000000000000e+00 1.030054205263415845e+00 1.030171450244516665e-03 2.715947495074591557e-06 8.536097105182852284e-19 5.022498477323070670e-16 1.653076982546313606e-02 2.318348342955968476e-08 8.128146786212236963e-01 2.606808486107209363e-10 3.461883022717111014e-01 0.000000000000000000e+00 7.713904031241964986e-06 1.650363755217307951e-10 7.825679514319977548e-01 4.067805112644145973e-11 1.006228704128810242e-01 1.239343410288943281e-07 1.940474858477106823e-07 1.621039110699440844e+00 6.913877762153672335e-03 3.797749391161390711e-08 0.000000000000000000e+00 1.369725059446753157e+00 1.626739944273436489e-01 5.467908806630480349e-04 1.286483290755656512e-05 3.139053088651892143e+00 9.612672771793394355e-02 3.254990665326984401e-04 2.437574235268123723e-01 1.153402387621875608e-01 3.554666157626910276e-04 0.000000000000000000e+00 4.202797198908841091e-03 2.161581053120972529e-11 7.703789279628115175e-07 3.063924843609447638e-08 1.826862393350158487e-01 9.930144738844397426e-11 1.751705285021482386e-02 6.806588846178565966e+00 8.366824792584656167e-01 1.665649630074610884e-15 0.000000000000000000e+00 1.485462838872330396e-11 7.656346048003537436e-19 1.837972437170010478e-02 1.835398577001615382e-11 5.035338492829716044e-05 5.231588977348324399e+00 1.080563160331936817e-06 3.530442533835061437e-07 8.735588442294877076e-01 2.590413268272960014e-03 0.000000000000000000e+00
